Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
186	Mihail Smirnov	M	M40-44	24	5:00:58	0:41:27	2:30:17	1:41:09
187	Erki Vellama	M	M30-34	30	5:01:00	0:40:05	2:29:33	1:40:10
188	Maksym Branets	M	M35-39	28	5:01:17	0:35:46	2:32:43	1:40:44
189	Bruno Fiore	M	M55-59	3	5:01:18	0:34:01	2:33:04	1:46:30
190	Rein Vares	M	M55-59	4	5:01:51	0:37:47	2:37:56	1:38:55
191	Indrek Eensalu	M	M45-49	19	5:01:58	0:34:40	2:28:17	1:51:06
192	Kieran Hashmi	M	M30-34	31	5:02:00	0:37:41	2:23:10	1:53:06
193	Indrek Hääl	M	M45-49	20	5:02:07	0:40:43	2:35:49	1:36:05
194	Aaro Hottinen	M	M35-39	29	5:02:16	0:42:50	2:34:33	1:37:30
195	Archie Hamilton	M	M30-34	32	5:02:18	0:37:15	2:34:03	1:42:12
196	Dariia Shvabii	F	F18-24	3	5:02:30	0:27:56	2:39:34	1:47:55
197	Graham Tye	M	M60-64	1	5:02:38	0:37:29	2:32:56	1:43:08
198	Kaupo Jansen	M	M45-49	21	5:02:51	0:42:59	2:29:35	1:42:07
199	Helene Gleizes	F	F30-34	7	5:02:59	0:38:54	2:34:08	1:43:47
200	Juho Himanen	M	M50-54	12	5:03:04	0:36:38	2:38:22	1:40:55
201	Ronald Vilbiks	M	M25-29	23	5:03:11	0:40:21	2:26:49	1:42:58
202	Alessandro Galasso	M	M25-29	24	5:03:17	0:38:08	2:34:22	1:39:00
203	Sylwester Hawrot	M	M55-59	5	5:03:39	0:38:22	2:37:35	1:37:17
204	Marek Koplus	M	M35-39	30	5:03:48	0:38:13	2:23:59	1:54:47
205	Antoanela Manac	F	F30-34	8	5:03:59	0:30:12	2:46:56	1:39:52
206	Mauricio Escamilla	M	M30-34	33	5:04:04	0:42:03	2:37:52	1:37:51
207	Maris Lillep	F	F35-39	3	5:04:06	0:43:42	2:33:38	1:38:41
208	Hanna-Kristiina Karu	F	F25-29	6	5:04:09	0:34:32	2:35:07	1:48:00
209	Sander Liimann	M	M30-34	34	5:04:17	0:33:40	2:35:45	1:45:49
210	Dmitry Chernikov	M	M35-39	31	5:04:19	0:44:15	2:32:41	1:40:17
211	Nele Juntson	F	F35-39	4	5:04:26	0:46:08	2:35:13	1:34:55
212	Lauri Lillmaa	M	M30-34	35	5:04:31	0:38:44	2:32:38	1:45:03
213	Raido Paju	M	M35-39	32	5:04:41	0:36:24	2:35:27	1:43:05
214	Paul Flood	M	M40-44	25	5:04:42	0:43:58	2:33:25	1:37:25
215	Karl Pae	M	M40-44	26	5:04:42	0:49:50	2:27:52	1:37:47
216	Frederic Freze	M	M45-49	22	5:04:49	0:40:55	2:37:29	1:39:18
217	Akin Erdem Yagan	M	M40-44	27	5:04:51	0:37:50	2:31:50	1:46:36
218	Alvin Ekelund	M	M18-24	20	5:04:59	0:40:41	2:37:43	1:37:42
219	Mats Atterving	M	M60-64	2	5:05:02	0:32:45	2:38:26	1:43:35
220	Brian Nielsen	M	M45-49	23	5:05:07	0:43:29	2:24:13	1:49:55
221	Natalia Gribovskaya	F	F40-44	3	5:05:14	0:37:51	2:40:08	1:40:03
222	Ritvars Dombrovskis	M	M30-34	36	5:05:22	0:38:08	2:39:35	1:35:43
223	Normunds Teteris	M	M40-44	28	5:05:54	0:43:14	2:34:36	1:41:11
224	Erik Silas	M	M30-34	37	5:06:00	0:42:31	2:28:01	1:47:50
225	Janusz Szmidt	M	M55-59	6	5:06:03	0:38:42	2:38:55	1:38:22
226	Andrej Bivic	M	M55-59	7	5:06:13	0:35:23	2:33:12	1:45:05
227	Indrek Saaremã¤el	M	M50-54	13	5:06:23	0:38:03	2:26:42	1:53:50
228	Thomas Geldhof	M	M30-34	38	5:06:34	0:32:56	2:31:33	1:51:38
229	Denis Sivovol	M	M45-49	24	5:06:38	0:36:52	2:30:16	1:46:57
230	Arto Pärnänen	M	M35-39	33	5:06:48	0:40:32	2:29:51	1:45:39
231	Kristjan Poltimäe	M	M40-44	29	5:06:53	0:38:47	2:34:39	1:46:35
232	Markus Korkiakoski	M	M30-34	39	5:06:54	0:41:57	2:34:14	1:43:20
233	Niklaus Jakob	M	M30-34	40	5:07:09	0:42:48	2:32:09	1:44:04
234	Emil Haugberg Van Veen	M	M30-34	41	5:07:10	0:41:28	2:39:12	1:32:00
235	Mikael Rosengren	M	M45-49	25	5:07:25	0:42:20	2:42:47	1:33:55
236	Liis Nemvalts	F	F30-34	9	5:07:34	0:39:10	2:38:20	1:41:40
237	Marie Ohlms	F	F25-29	7	5:07:53	0:37:45	2:40:49	1:42:06
238	Rhys Jones	M	M25-29	25	5:07:53	0:36:50	2:45:00	1:39:56
239	Niklas Hildebrand	M	M25-29	26	5:07:59	0:39:02	2:36:02	1:45:27
240	Nicky Detry	M	M50-54	14	5:08:10	0:35:48	2:49:53	1:29:35
241	Mario Kallas	M	M30-34	42	5:08:22	0:41:40	2:41:13	1:38:01
242	Gabin Monnet	M	M25-29	27	5:08:39	0:36:10	2:42:30	1:41:18
