Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Bryan Mooney	M	M25-29	1	3:28:17		2:11:45	1:15:08
2	John Butcher	M	M30-34	1	3:30:26		2:09:41	1:19:24
3	Cole Kynoch	M	M30-34	2	3:31:12		2:06:23	1:23:18
4	HUGO ROBERT	M	M18-24	1	3:34:57		2:09:00	1:24:51
5	Tevin Neegaard	M	M25-29	2	3:37:31		2:09:52	1:25:47
6	Manuel Huerta	M	M40-44	1	3:39:03		2:14:58	1:22:15
7	Maxim Kriat	M	M40-44	2	3:39:37		2:11:20	1:26:28
8	Matthew Tatum	M	M40-44	3	3:40:07		2:12:34	1:25:56
9	Andy Grant	M	M35-39	1	3:40:35		2:10:29	1:28:28
10	Mikita Hryhoryeu	M	M35-39	2	3:44:18		2:16:11	1:26:20
11	John Kremar	M	M25-29	3	3:44:24		2:17:10	1:25:57
12	Ian Cooley	M	M25-29	4	3:45:51		2:16:21	1:28:13
13	Ryan Clee	M	M30-34	3	3:46:02		2:12:45	1:31:23
14	Geoffrey Orland	M	M40-44	4	3:46:32		2:16:55	1:27:11
15	Austin Del Rosso	M	M30-34	4	3:47:13		2:16:31	1:28:13
16	J.C. Billone	M	M30-34	5	3:47:20		2:15:09	1:30:09
17	David Koppel	M	M35-39	3	3:48:17		2:14:36	1:31:30
18	Jose Gonzalez	M	M50-54	1	3:49:04		2:15:38	1:31:26
19	David Farris	M	M35-39	4	3:50:32		2:15:58	1:32:44
20	Austin Story	M	M30-34	6	3:51:11		2:15:05	1:34:10
21	Andrew Littlehales	M	M18-24	2	3:51:14		2:30:21	1:19:28
22	Matthew Mcmillian	M	M40-44	5	3:52:45		2:21:08	1:29:58
23	Michael Mueller	M	M30-34	7	3:54:15		2:24:12	1:28:23
24	Christopher Loy	M	M35-39	5	3:54:29		2:12:46	1:39:06
25	Alonso Cepeda	M	M40-44	6	3:54:31		2:19:40	1:32:29
26	Richard Sollee	M	M25-29	5	3:54:37		2:17:11	1:35:00
27	Paul Alcorn	M	M40-44	7	3:54:41		2:22:00	1:30:38
28	Nicholas Bongi	M	M25-29	6	3:54:44		2:12:28	1:39:34
29	Santiago Allen	M	M40-44	8	3:55:27		2:21:01	1:33:03
30	Luke Henderson	M	M18-24	3	3:56:26		2:29:56	1:24:45
31	Anthony Tiffon	M	M25-29	7	3:57:24		2:14:50	1:39:46
32	Alex Burgans	M	M30-34	8	3:57:44		2:20:13	1:34:54
33	Travis Sherman	M	M45-49	1	3:58:17		2:13:44	1:41:36
34	Peter Thompson	M	M35-39	6	3:59:00		2:22:03	1:34:48
35	Arthur Mathisen	M	M50-54	2	3:59:17		2:17:56	1:39:10
36	Russell Dalba	M	M50-54	3	3:59:59		2:17:24	1:40:02
37	John Wile	M	M35-39	7	4:00:34		2:23:00	1:35:57
38	Guilherme De Araujo	M	M30-34	9	4:00:35		2:21:07	1:36:44
39	Peter Coutts	M	M30-34	10	4:01:49		2:23:53	1:36:26
40	Daniel Oloughlin	M	M40-44	9	4:02:06		2:21:04	1:38:24
41	Ken Marker	M	M45-49	2	4:02:13		2:23:35	1:34:41
42	Lucas Darway	M	M35-39	8	4:02:41		2:21:46	1:37:14
43	Frank Jackson Poe	M	M30-34	11	4:02:43		2:22:32	1:37:39
44	Hector Antoniomartinez Martinez	M	M25-29	8	4:03:03		2:21:56	1:39:12
45	Austin Postoll-Downs	M	M30-34	12	4:03:12		2:29:56	1:30:51
46	Cooper Catellier	M	M18-24	4	4:04:25		2:23:38	1:39:03
47	George Beecher	M	M45-49	3	4:04:51		2:23:09	1:38:50
48	John Busing	M	M40-44	10	4:05:12		2:30:18	1:31:34
49	Bryce Sutherland	M	M18-24	5	4:05:26		2:23:57	1:39:37
50	Nick Brouillette	M	M35-39	9	4:05:55		2:26:44	1:36:26
51	André Lazarus	M	M18-24	6	4:06:38		2:30:10	1:33:59
52	Chris Cox	M	M40-44	11	4:06:39		2:21:18	1:43:06
53	Ben Keller	M	M40-44	12	4:06:42		2:23:32	1:40:08
54	Nicholas Mason	M	M35-39	10	4:06:58		2:15:39	1:49:12
55	Sean Summers	M	M45-49	4	4:07:45		2:22:38	1:43:02
56	Seth Graham	M	M25-29	9	4:07:54		2:32:25	1:33:29
57	Nathan Lawyer	M	M55-59	1	4:08:16		2:20:54	1:45:16
58	Latifah Lowery	F	F35-39	1	4:08:20		2:23:09	1:43:46
59	Mitchell Owenby	M	M18-24	7	4:08:21		2:25:15	1:41:18
60	Phillip Conway	M	M45-49	5	4:08:40		2:18:26	1:47:54
61	Brice Kadlec	M	M18-24	8	4:08:43		2:29:25	1:37:29
62	Guillermo Guerrero	M	M40-44	13	4:08:59		2:33:07	1:33:41
63	Alexander Kuo	M	M25-29	10	4:09:00		2:15:06	1:51:26
64	Dennis Santa Paula	M	M40-44	14	4:09:04		2:27:20	1:39:45
65	Max Hladkyy	M	M40-44	15	4:09:09		2:22:53	1:43:31
66	Jacob Fierer	M	M30-34	13	4:09:17		2:19:53	1:46:26
67	Mick Radtke	M	M35-39	11	4:09:24		2:29:06	1:38:23
68	Toni Pilsari	M	M50-54	4	4:09:37		2:24:02	1:42:47
69	Lindsay Nickel	F	F30-34	1	4:09:52		2:34:03	1:33:44
70	Tressa Breindel	F	F45-49	1	4:10:00		2:36:27	1:29:35
71	Rogerio Fagundes	M	M55-59	2	4:10:06		2:22:51	1:44:49
72	Alex Westover	M	M18-24	9	4:10:09		2:22:22	1:44:35
73	Jackson Granger	M	M30-34	14	4:10:19		2:29:58	1:38:26
74	Cameron Lampe	M	M30-34	15	4:10:23		2:28:14	1:39:37
75	Daniel Wiseman	M	M25-29	11	4:10:49		2:28:12	1:40:44
76	Edd Lukas	M	M40-44	16	4:10:51		2:25:26	1:43:04
77	Matt Vermeer	M	M35-39	12	4:11:16		2:27:57	1:40:03
78	Hennen Ehrenclou	M	M45-49	6	4:11:32		2:29:22	1:39:46
79	Jack Luddy	M	M25-29	12	4:11:50		2:27:08	1:40:51
80	Filippo Tavazzani	M	M40-44	17	4:12:09		2:25:41	1:43:58
81	Lauren Hendrix	F	F35-39	2	4:12:22		2:36:46	1:33:35
82	Haley Thaning	F	F25-29	1	4:12:27		2:34:22	1:36:08
83	Nate Swick	M	M30-34	16	4:12:48		2:36:49	1:33:37
84	Andres Ruales	M	M45-49	7	4:12:49		2:28:01	1:42:42
85	Josef Saway	M	M25-29	13	4:13:08		2:21:08	1:50:20
86	Doug Van Wie	M	M40-44	18	4:14:15		2:38:13	1:34:00
87	Hunter Black	M	M25-29	14	4:14:32		2:28:20	1:44:08
88	Aashish Balani	M	M18-24	10	4:14:46		2:32:30	1:39:36
89	Lothar Birkenfeld	M	M40-44	19	4:15:03		2:20:47	1:50:38
90	Chris Chilvers	M	M45-49	8	4:15:15		2:29:22	1:44:07
91	Matthew Wade	M	M50-54	5	4:15:41		2:22:09	1:49:28
92	Blaire Mccurry	F	F45-49	2	4:15:46		2:31:40	1:42:13
93	Livingston Timsuren	M	M35-39	13	4:15:59		2:29:05	1:44:38
94	Rustem Galimov	M	M45-49	9	4:16:02		2:29:06	1:43:26
95	Aristides Hoefel	M	M45-49	10	4:16:08		2:34:12	1:38:05
96	Nick Abbinanti	M	M55-59	3	4:16:29		2:31:38	1:42:24
97	Jeffers Pascal	M	M50-54	6	4:16:34		2:29:58	1:43:18
98	Frank Orlando	M	M45-49	11	4:16:44		2:21:42	1:52:13
99	Rudy Mawer Bellingham	M	M30-34	17	4:16:57		2:33:36	1:41:25
100	Margaret Tobey	F	F25-29	2	4:16:58		2:33:33	1:41:51
101	Eduardo Zuim	M	M35-39	14	4:17:27		2:31:23	1:43:42
102	Craig Fussell	M	M40-44	20	4:17:35		2:26:06	1:49:09
103	DEREK KULACH	M	M35-39	15	4:17:43		2:25:25	1:50:03
104	Dario Picco	M	M35-39	16	4:17:53		2:28:31	1:44:36
105	Rafael Tigreros	M	M35-39	17	4:17:56		2:27:52	1:48:06
106	Hannah Nelson	F	F25-29	3	4:18:14		2:32:57	1:43:27
107	Madison Miracle	F	F30-34	2	4:18:16		2:45:13	1:30:50
108	Christopher Hudson	M	M35-39	18	4:18:32		2:35:08	1:40:22
109	Gabriel Soto	M	M40-44	21	4:18:41		2:28:23	1:48:24
110	Matthew Olivolo	M	M50-54	7	4:18:52		2:30:23	1:44:56
111	Maria Fernanda La Regina	F	F50-54	1	4:18:55		2:31:59	1:44:53
112	Ashley Hardgrove	F	F30-34	3	4:19:03		2:35:38	1:40:51
113	Moises Godoy	M	M55-59	4	4:19:03		2:28:31	1:47:45
114	Kenneth Erichsen	M	M50-54	8	4:19:08		2:26:00	1:48:57
115	Sarah Weaver	F	F35-39	3	4:19:09		2:39:30	1:37:09
116	Dexter Lyon	M	M35-39	19	4:19:13		2:32:37	1:43:16
117	Evan Hybl	M	M18-24	11	4:19:23		2:39:35	1:35:55
118	Andrei Mardare	M	M35-39	20	4:19:34		2:32:18	1:45:02
119	Carson Creamer	M	M30-34	18	4:19:53		2:34:51	1:41:09
120	Andreas Markhester	M	M50-54	9	4:19:57		2:32:11	1:45:36
121	Colin Prinsloo	M	M35-39	21	4:20:18		2:28:26	1:50:21
122	Jacob Virtue	M	M30-34	19	4:20:27		2:38:59	1:38:55
123	Miguel Valdivia Bambaren	M	M40-44	22	4:20:28		2:25:12	1:53:13
124	Fabio Weiss Ferreira Chaves	M	M45-49	12	4:20:43		2:31:46	1:45:53
125	Adam Rossmell	M	M35-39	22	4:21:15		2:38:59	1:40:14
126	Steven Slaugh	M	M35-39	23	4:21:25		2:34:57	1:43:36
127	Ornella Mandarano	F	F30-34	4	4:21:35		2:35:47	1:43:48
128	James Dominy	M	M30-34	20	4:22:12		2:22:18	1:56:55
129	Francisco Alvarez	M	M35-39	24	4:22:15		2:36:18	1:42:26
130	Grant Harrell	M	M55-59	5	4:22:39		2:23:06	1:55:22
131	Thomas Walsh	M	M18-24	12	4:22:56		2:23:08	1:56:31
132	Jessica Pessoa	F	F30-34	5	4:23:03		2:29:46	1:51:05
133	Colby Smith	M	M30-34	21	4:23:03		2:37:53	1:40:05
134	Guilherme Fernandes	M	M25-29	15	4:23:04		2:32:06	1:48:23
135	Carter Dewitt	M	M18-24	13	4:23:19		2:32:02	1:48:55
136	Kaleb Shelton	M	M30-34	22	4:23:23		2:46:24	1:33:37
137	Felipe Novoa	M	M30-34	23	4:23:24		2:19:53	2:01:29
138	Mike Zapata	M	M25-29	16	4:23:25		2:41:52	1:38:11
139	Tyler Ritzert	M	M30-34	24	4:23:36		2:27:45	1:52:27
140	Marina Daroca Bazan	F	F25-29	4	4:23:37		2:31:50	1:48:57
141	Mark Agren	M	M50-54	10	4:23:42		2:28:18	1:52:39
142	Evan Zach	M	M25-29	17	4:23:43		2:39:04	1:42:47
143	Maggie Losey	F	F30-34	6	4:23:53		2:40:09	1:41:43
144	Desireé Wells	F	F35-39	4	4:23:55		2:41:25	1:39:46
145	James Burchett	M	M40-44	23	4:24:11		2:31:42	1:50:06
146	Rafal Baran	M	M30-34	25	4:24:13		2:27:03	1:54:18
147	Andy Hierstetter	M	M45-49	13	4:24:21		2:32:11	1:50:05
148	Ricardo Alvarado	M	M50-54	11	4:24:48		2:36:42	1:45:53
149	Amanda Peacock	F	F35-39	5	4:24:49		2:40:46	1:42:04
150	Kenneth Allen	M	M55-59	6	4:24:52		2:27:50	1:54:57
151	Michael Miguel Gomez	M	M45-49	14	4:25:05		2:37:09	1:45:08
152	Mikael Bohn	M	M35-39	25	4:25:12		2:36:21	1:44:05
153	Andrea Ugazio	M	M60-64	1	4:25:13		2:28:33	1:52:25
154	Ryan Messick	M	M18-24	14	4:25:21		2:37:37	1:43:50
155	Luciano Stellardo	M	M45-49	15	4:25:26		2:30:29	1:51:20
156	Jared Tees	M	M50-54	12	4:26:01		2:25:58	1:58:07
157	Matt Crow	M	M40-44	24	4:26:14		2:33:31	1:49:58
158	Stephen Pitre	M	M50-54	13	4:26:28		2:35:27	1:48:00
159	John Manion	M	M50-54	14	4:26:31		2:40:27	1:41:46
160	Kateryna Moisyeyeva	F	F45-49	3	4:26:31		2:42:57	1:41:40
161	Jamie Collins	M	M50-54	15	4:26:40		2:29:39	1:54:26
162	John Johnsen	M	M65-69	1	4:26:49		2:27:32	1:56:38
163	Joseph Escoe	M	M50-54	16	4:26:52		2:29:00	1:54:25
164	Matt Keck	M	M45-49	16	4:27:33		2:29:24	1:55:50
165	Kevin Reiss	M	M45-49	17	4:27:43		2:24:06	2:00:21
166	Zachary Workman	M	M18-24	15	4:28:08		2:35:36	1:49:22
167	Alexandria Ballinger	F	F30-34	7	4:28:12		2:36:08	1:49:17
168	Esteban Angeletti	M	M40-44	25	4:28:20		2:40:43	1:44:16
169	Dallas Holverson	M	M55-59	7	4:28:22		2:31:35	1:53:03
170	Max Grant	M	M18-24	16	4:28:24		2:43:37	1:38:12
171	Amber Guzzardo	F	F45-49	4	4:28:29		2:45:42	1:37:40
172	Fernanda Caio Da Fonseca Morganti	F	F50-54	2	4:28:33		2:37:11	1:49:34
173	Matthew Werner	M	M30-34	26	4:28:34		2:41:30	1:42:34
174	Shana Poe	F	F40-44	1	4:28:50		2:36:08	1:50:33
175	Alex Krynski	M	M18-24	17	4:29:00		2:49:28	1:35:38
176	Christopher Cota	M	M25-29	18	4:29:03		2:53:07	1:33:37
177	Hunter Vitello	M	M35-39	26	4:29:07		2:26:57	1:59:34
178	Brian Williams	M	M45-49	18	4:29:17		2:40:49	1:45:12
