Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Bryan Mooney	M	M25-29	1	4:03:59	0:29:39	2:10:24	1:19:38
2	Emmanuel Iodice	M	M40-44	1	4:06:19	0:30:15	2:06:38	1:25:09
3	Jacob Capin	M	M35-39	1	4:06:38	0:29:40	2:08:06	1:24:50
4	John Butcher	M	M30-34	1	4:08:54	0:31:33	2:09:19	1:23:30
5	Kyle Gabbard	M	M18-24	1	4:12:53	0:34:12	2:06:36	1:25:59
6	Cody Williams	M	M30-34	2	4:16:27	0:31:50	2:08:39	1:31:55
7	Denver Perry	M	M25-29	2	4:23:38	0:37:41	2:09:33	1:31:00
8	Michael Bankes	M	M25-29	3	4:25:35	0:32:46	2:14:04	1:33:08
9	Seth Hammitt	M	M25-29	4	4:29:44	0:33:41	2:11:23	1:38:05
10	Alexander Snyder	M	M35-39	2	4:30:51	0:31:12	2:14:26	1:40:11
11	Tyler Bonawitt	M	M25-29	5	4:32:56	0:33:05	2:22:50	1:31:59
12	Jeffrey Krotche	M	M18-24	2	4:36:26	0:29:29	2:23:51	1:38:10
13	David Zaharakis	M	M35-39	3	4:36:57	0:33:52	2:22:27	1:35:47
14	Luke Hopkins	M	M18-24	3	4:37:10	0:33:36	2:22:25	1:36:07
15	Alec Patterson	M	M18-24	4	4:38:10	0:34:06	2:24:54	1:34:55
16	Garrett Hicks	M	M18-24	5	4:38:11	0:44:23	2:28:51	1:18:20
17	Drew willman	M	M18-24	6	4:42:12	0:44:41	2:20:48	1:31:43
18	Victoria Feng	F	F25-29	1	4:42:20	0:29:05	2:23:57	1:43:38
19	Graham Fishell	M	M35-39	4	4:42:39	0:32:22	2:25:03	1:39:21
20	Joshua Neal	M	M45-49	1	4:44:33	0:32:25	2:28:36	1:38:24
21	Christopher Araujo	M	M18-24	7	4:44:48	0:34:49	2:22:23	1:41:00
22	Gustavo Gines	M	M30-34	3	4:44:52	0:32:03	2:25:26	1:39:46
23	Jonathon Haley	M	M25-29	6	4:45:05	0:39:37	2:25:53	1:33:20
24	Joey Miuccio	M	M30-34	4	4:45:09	0:33:29	2:26:20	1:39:47
25	Tony Battah	M	M30-34	5	4:45:24	0:43:19	2:23:35	1:31:24
26	Matt Kovacic	M	M30-34	6	4:46:27	0:37:42	2:20:26	1:42:46
27	Anna Armfield	F	F25-29	2	4:47:33	0:31:39	2:30:50	1:40:12
28	Brady Spence	M	M25-29	7	4:48:12	0:34:09	2:21:47	1:47:23
29	Jacob Harman	M	M30-34	7	4:48:27	0:34:27	2:17:53	1:51:03
30	Rob Hageboeck	M	M25-29	8	4:48:28	0:30:14	2:21:52	1:49:06
31	Christopher Swiecicki	M	M45-49	2	4:48:43	0:37:25	2:15:27	1:49:23
32	Megan Sobecki	F	F40-44	1	4:51:46	0:31:15	2:31:21	1:43:36
33	Jordan McNeal	M	M25-29	9	4:52:42	0:41:40	2:20:32	1:43:41
34	Grant Moon	M	M18-24	8	4:53:32	0:42:54	2:35:13	1:29:26
35	Christopher Pritchett	M	M40-44	2	4:54:29	0:34:02	2:20:09	1:54:22
36	Christopher Haas	M	M45-49	3	4:54:35	0:34:24	2:30:21	1:43:51
37	Leah Roberts	F	F40-44	2	4:54:50	0:36:31	2:30:36	1:41:31
38	David Helms	M	M45-49	4	4:55:16	0:35:52	2:16:02	1:58:00
39	Daniel Oloughlin	M	M40-44	3	4:55:35	0:40:35	2:22:23	1:45:36
40	Luke Warren	M	M25-29	10	4:55:54	0:35:33	2:35:32	1:37:32
41	Peyton Merica	M	M18-24	9	4:55:57	0:38:20	2:25:06	1:46:40
42	Bill Kessler	M	M50-54	1	4:56:35	0:36:17	2:35:35	1:38:54
43	Daniel Klauer	M	M40-44	4	4:57:08	0:31:29	2:20:01	1:59:22
44	Amanda Almond	F	F35-39	1	4:57:13	0:39:15	2:33:25	1:38:14
45	James Delong	M	M40-44	5	4:57:54	0:45:52	2:25:17	1:40:23
46	Daniel Brier	M	M45-49	5	4:58:14	0:41:34	2:24:37	1:46:53
47	Nathan Lawyer	M	M55-59	1	4:58:23	0:41:28	2:20:43	1:49:20
48	Jeffrey Stickel	M	M45-49	6	4:58:38	0:40:17	2:34:10	1:37:00
49	Mick Radtke	M	M35-39	5	4:59:20	0:32:17	2:31:32	1:49:26
50	Ian Fisher	M	M18-24	10	5:00:08	0:32:49	2:22:21	1:59:21
51	Alvaro Monge	M	M35-39	6	5:00:21	0:39:59	2:40:19	1:34:08
52	Michael Nyerges	M	M45-49	7	5:00:52	0:36:30	2:22:38	1:54:37
53	Weston Williams	M	M25-29	11	5:00:56	0:42:17	2:19:37	1:52:50
54	Matthew Ponder	M	M30-34	8	5:03:00	0:34:44	2:20:55	2:01:17
55	Emily Bonawitt	F	F25-29	3	5:03:10	0:35:34	2:36:07	1:46:08
56	Diego Gomez Melgar	M	M25-29	12	5:03:32	0:28:39	2:37:47	1:48:45
57	Pono Hanson	M	M35-39	7	5:04:10	0:35:26	2:26:39	1:55:11
58	Petra Bakosova	F	F35-39	2	5:04:23	0:37:47	2:29:55	1:51:47
59	Mike Stanek	M	M40-44	6	5:04:50	0:34:15	2:26:17	1:54:14
60	Brad Mitchell	M	M50-54	2	5:04:59	0:41:27	2:27:00	1:47:07
61	Lisa Marinelli	F	F30-34	1	5:05:39	0:55:43	2:30:28	1:32:54
62	Tiago Schulz	M	M30-34	9	5:05:52	0:29:20	2:39:39	1:49:39
63	Greg Bakalin	M	M40-44	7	5:06:24	0:44:03	2:26:13	1:49:26
64	Scott Callahan	M	M55-59	2	5:06:35	0:38:00	2:30:42	1:52:28
65	Laura Bange	F	F40-44	3	5:07:16	0:34:55	2:40:23	1:43:01
66	Nick Bowman	M	M25-29	13	5:07:31	0:36:47	2:31:22	1:53:16
67	Maggie Liaboe	F	F35-39	3	5:07:51	0:38:27	2:33:46	1:48:54
68	Ian Danis	M	M35-39	8	5:08:42	0:35:44	2:36:58	1:48:06
69	Melissa Rohrer	F	F45-49	1	5:09:30	0:44:44	2:30:54	1:47:39
70	Chad Hanson	M	M45-49	8	5:09:54	0:52:56	2:26:09	1:44:32
71	Sarah Overpeck	F	F40-44	4	5:10:05	0:34:43	2:43:00	1:46:33
72	Chris Herrington	M	M45-49	9	5:10:19	0:40:33	2:27:46	1:53:37
73	Eric Carty-Fickes	M	M45-49	10	5:10:54	0:36:35	2:26:35	2:01:14
74	Larry Brede	M	M55-59	3	5:10:59	0:35:00	2:32:17	1:56:42
75	Blair Hennessey	M	M30-34	10	5:11:38	0:39:30	2:26:39	1:58:11
76	Evan Nitchman	M	M18-24	11	5:11:44	0:32:54	2:32:22	2:00:50
77	Livingston Timsuren	M	M35-39	9	5:12:26	0:35:28	2:29:55	2:00:40
78	Julia Weisbecker	F	F55-59	1	5:12:41	0:34:50	2:41:58	1:48:28
79	Carrie Heidrich	F	F45-49	2	5:12:54	0:38:01	2:42:53	1:42:33
80	Justin Linder	M	M40-44	8	5:14:06	0:46:25	2:26:13	1:54:17
81	Heather Helms	F	F40-44	5	5:14:24	0:44:32	2:31:54	1:50:51
82	Kevin Wright	M	M50-54	3	5:15:01	0:37:29	2:33:46	1:55:48
83	Colton Reed	M	M30-34	11	5:15:37	0:45:31	2:37:58	1:45:34
84	Ted Shue	M	M55-59	4	5:15:40	0:39:14	2:27:23	1:59:19
85	Kenny Schutz	M	M25-29	14	5:15:52	0:37:53	2:30:37	2:00:05
86	Zach Shaw	M	M30-34	12	5:16:01	0:35:05	2:40:54	1:48:03
87	Ryne Wiseman	M	M18-24	12	5:17:22	0:39:43	2:28:47	1:58:52
88	Brandon Jacoby	M	M30-34	13	5:17:28	0:38:24	2:40:34	1:49:23
