Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Scott Coombs	M	M30-34	1	4:00:10	0:26:35	2:10:24	1:20:05
2	Julien Roberts	M	M25-29	1	4:02:39	0:25:53	2:12:27	1:20:37
3	Addy Epp	M	M18-24	1	4:05:56	0:25:46	2:12:17	1:23:51
4	Todd Teren	M	M35-39	1	4:07:01	0:25:47	2:13:29	1:22:40
5	Pedro Gomes	M	M40-44	1	4:16:53	0:26:36	2:28:08	1:18:35
6	Brad Fisher	M	M35-39	2	4:16:55	0:31:06	2:13:39	1:24:40
7	Aidan Roszak	M	M25-29	2	4:16:59		2:17:45	1:25:51
8	Thomas Nelson	M	M45-49	1	4:19:27	0:33:55	2:16:11	1:23:26
9	Ryan Seaman	M	M18-24	2	4:22:37	0:30:49	2:20:50	1:25:46
10	Clint Dalziel	M	M35-39	3	4:24:09	0:28:47	2:19:54	1:32:12
11	Eric Blanco	M	M18-24	3	4:24:26	0:26:34	2:20:41	1:33:20
12	Jordan Nichols	M	M40-44	2	4:24:35	0:28:57	2:19:31	1:32:07
13	William Horkoff	M	M18-24	4	4:28:02	0:33:00	2:17:58	1:31:31
14	Aaron Hains	M	M40-44	3	4:29:50	0:28:34	2:25:57	1:31:56
15	Braeden Charlton	M	M30-34	2	4:32:10	0:27:51	2:33:31	1:23:37
16	Sophia Trenz	F	F25-29	1	4:37:14	0:32:12	2:30:54	1:30:34
17	Julien Tanquerel	M	M25-29	3	4:38:14	0:32:11	2:19:59	1:39:17
18	Colin Munson	M	M45-49	2	4:39:06	0:33:19	2:26:35	1:34:02
19	Adrian Chin	M	M30-34	3	4:39:49	0:33:43	2:28:08	1:31:36
20	Tyler Chuang	M	M30-34	4	4:40:33	0:32:31	2:34:20	1:27:47
21	Darren Caul	M	M50-54	1	4:42:24	0:32:59	2:26:59	1:38:42
22	Jevin Monds	M	M35-39	4	4:42:36	0:33:28	2:36:24	1:27:31
23	Matteo Laratta	M	M25-29	4	4:43:57	0:27:08	2:23:41	1:47:30
24	Erwin Zeekant	M	M35-39	5	4:44:05	0:36:20	2:31:12	1:30:21
25	Jenny Fletcher	F	F50-54	1	4:45:03	0:30:09	2:30:15	1:40:19
26	Rob Mcculloch	M	M40-44	4	4:45:19	0:34:04	2:31:13	1:35:52
27	Kenton Wilkinson	M	M30-34	5	4:45:25	0:28:18	2:38:51	1:32:38
28	Joshua Chambers	M	M40-44	5	4:45:29	0:29:31	2:30:40	1:39:48
29	Kimberly Walter	F	F35-39	1	4:45:32	0:35:46	2:30:44	1:33:37
30	Raoul Grün	M	M30-34	6	4:45:49	0:33:32	2:33:52	1:30:11
31	Shaun Endsley	M	M55-59	1	4:46:25	0:33:50	2:29:52	1:38:03
32	Davis Houghton	M	M30-34	7	4:46:44	0:33:11	2:34:24	1:34:00
33	Jason Savill	M	M40-44	6	4:47:00	0:37:25	2:28:04	1:36:15
34	Robert Fougere	M	M40-44	7	4:47:32	0:35:40	2:29:40	1:36:51
35	Christina Charles	F	F30-34	1	4:47:48	0:28:21	2:39:34	1:34:55
36	Derek Reandy	M	M50-54	2	4:48:35	0:35:26	2:27:39	1:40:07
37	Toby Hedge	M	M35-39	6	4:51:02	0:31:28	2:29:16	1:46:51
38	Mike Banks	M	M40-44	8	4:51:14	0:32:22	2:36:56	1:36:43
39	Sander Morisbak	M	M18-24	5	4:51:29	0:33:55	2:30:50	1:39:42
40	Samuel Lazar	M	M50-54	3	4:51:35	0:32:12	2:34:22	1:40:10
41	Brett Moore	M	M35-39	7	4:51:47	0:36:59	2:30:32	1:36:06
42	Tanner Rent	M	M25-29	5	4:52:09	0:38:21	2:27:52	1:40:45
43	Clayton Hall	M	M40-44	9	4:52:09	0:38:16	2:34:01	1:35:17
44	Kyle Murphy	M	M45-49	3	4:52:32	0:30:28	2:38:29	1:37:52
45	Matthew Vieira	M	M25-29	6	4:54:18	0:36:32	2:38:11	1:31:30
46	Marcus Eshleman	M	M18-24	6	4:55:10	0:38:18	2:31:41	1:40:30
47	Bryon Howard	M	M55-59	2	4:55:30	0:31:24	2:32:08	1:46:35
48	Tyeren Deacon	M	M25-29	7	4:55:50	0:33:52	2:44:40	1:31:28
49	Riley Mihial	M	M35-39	8	4:55:57	0:32:58	2:32:25	1:44:17
50	Marshall Kronewitt	M	M50-54	4	4:56:31	0:32:13	2:35:58	1:42:48
51	William Zochodne	M	M35-39	9	4:57:10	0:27:13	2:35:09	1:49:08
52	Jeremy Bennett	M	M30-34	8	4:57:31	0:33:24	2:31:52	1:44:16
53	Robin Clegg	M	M45-49	4	4:57:33	0:34:17	2:25:08	1:45:20
54	Ashley Robota	F	F40-44	1	4:57:43	0:30:24	2:35:22	1:46:50
55	Brent Beaulieu	M	M40-44	10	4:57:56	0:30:46	2:40:35	1:40:44
56	Fraser Bjornson	M	M35-39	10	4:58:08	0:39:05	2:42:45	1:31:37
57	Hamish Black	M	M35-39	11	4:59:19	0:33:32	2:42:50	1:37:43
58	Curtis Dublanko	M	M40-44	11	4:59:20	0:31:48	2:36:03	1:46:21
