Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Thomas Smans	M	M18-24	1	3:56:44	0:26:33	2:01:57	1:21:28
2	Sebastian Marx	M	M18-24	2	3:57:10	0:24:53	2:01:01	1:24:25
3	Mathieu Gallet	M	M25-29	1	4:01:35	0:26:32	2:06:01	1:21:09
4	Niklas Löbner	M	M25-29	2	4:03:44	0:26:34	2:03:32	1:26:01
5	Lucas Petit	M	M18-24	3	4:05:20	0:24:49	2:08:59	1:24:21
6	Martin Wonke	M	M40-44	1	4:06:24	0:32:12	2:06:12	1:20:25
7	Lennart Mohrhardt	M	M18-24	4	4:06:32	0:25:05	2:05:01	1:28:25
8	Leo Von Schmeling	M	M25-29	3	4:06:34	0:24:51	2:09:21	1:25:13
9	Grégoire Lemaire	M	M25-29	4	4:07:27	0:30:06	2:02:55	1:26:08
10	Johannes Bader	M	M18-24	5	4:08:11	0:25:52	2:11:05	1:24:03
11	Laurens Jansen	M	M40-44	2	4:09:23	0:26:27	2:11:11	1:23:22
12	Jonas Valdor	M	M18-24	6	4:09:28	0:24:45	2:05:46	1:31:09
13	Edwin De Wit	M	M40-44	3	4:09:36	0:29:23	2:12:38	1:20:44
14	Matt Gotrel	M	M35-39	1	4:09:47	0:27:44	2:06:40	1:27:22
15	Jonathan Disselhoff	M	M25-29	5	4:09:59	0:29:43	2:06:50	1:25:57
16	Eric Klinkenberg	M	M25-29	6	4:09:59	0:27:05	2:10:34	1:24:34
17	Ole Maiwald	M	M25-29	7	4:10:30	0:28:15	2:09:36	1:24:39
18	Leonardo Rossi	M	M18-24	7	4:11:21	0:32:34	2:05:36	1:25:16
19	Olivier Michotte	M	M30-34	1	4:13:11	0:24:19	2:16:17	1:24:34
20	Bart Veurink	M	M30-34	2	4:13:53	0:26:52	2:07:59	1:30:48
21	Thilo Kühne	M	M18-24	8	4:14:11	0:24:49	2:13:38	1:27:34
22	Robin Aerts	M	M25-29	8	4:14:28	0:30:11	2:05:51	1:30:21
23	Ruurd-Jan Zwarts	M	M40-44	4	4:14:55	0:31:53	2:05:44	1:28:50
24	Paolo Toua	M	M30-34	3	4:15:35	0:29:13	2:14:26	1:23:44
25	Stijn Veldeman	M	M45-49	1	4:16:42	0:28:48	2:11:17	1:27:43
26	Jan De Clercq	M	M45-49	2	4:16:45	0:29:39	2:11:32	1:26:43
27	Han Lambrecht	M	M18-24	9	4:17:00	0:30:57	2:09:51	1:27:58
28	Raf Vereycken	M	M45-49	3	4:17:34	0:29:27	2:12:32	1:27:54
29	Romain Ledent	M	M30-34	4	4:17:59	0:28:07	2:14:59	1:25:38
30	Thomas Mares	M	M30-34	5	4:18:07	0:30:12	2:13:15	1:25:11
31	Sébastien Thérer	M	M30-34	6	4:18:08	0:30:29	2:12:42	1:26:09
32	Filip Wouters	M	M40-44	5	4:19:43	0:30:59	2:13:51	1:26:41
33	George Maxim Nicklin	M	M30-34	7	4:19:49	0:29:13	2:13:27	1:27:44
34	Tim Wölker	M	M35-39	2	4:20:08	0:35:09	2:11:28	1:24:04
35	Chris Zimmermann	M	M35-39	3	4:20:08	0:31:26	2:16:47	1:22:55
36	Marit Lindemann	F	F30-34	1	4:20:31	0:31:41	2:13:20	1:24:33
37	Martijn Kornet	M	M25-29	9	4:20:42	0:25:51	2:17:51	1:24:35
38	Christian Esteves	M	M35-39	4	4:21:17	0:33:30	2:11:11	1:26:05
39	Pascal Timmermans	M	M30-34	8	4:21:32	0:27:28	2:16:04	1:29:46
40	Benedikt Beckenbauer	M	M30-34	9	4:22:10	0:33:51	2:06:55	1:28:45
41	Benjamin Kinsky	M	M30-34	10	4:22:28	0:31:57	2:11:56	1:29:12
42	Moritz Schlenkhoff	M	M40-44	6	4:23:00	0:29:37	2:11:15	1:33:01
43	Tilman Kühne	M	M25-29	10	4:23:17	0:24:54	2:13:40	1:36:58
44	Maarten Borsten	M	M40-44	7	4:23:28	0:29:39	2:08:08	1:37:05
45	Milan Zwiauer	M	M18-24	10	4:23:31	0:29:43	2:14:16	1:29:56
46	Benjamin PETIT	M	M30-34	11	4:24:12	0:30:05	2:16:40	1:27:35
47	Daniel Eitler	M	M40-44	8	4:24:15	0:32:39	2:11:09	1:31:20
48	Anne Schmidhuber	F	F18-24	1	4:24:36	0:31:56	2:14:30	1:29:59
49	Tobias Dehmer	M	M40-44	9	4:25:08	0:27:08	2:19:00	1:29:52
50	Pierre Martig	M	M18-24	11	4:25:08	0:27:49	2:15:33	1:29:11
51	Niclas Riege	M	M18-24	12	4:25:10	0:33:28	2:19:42	1:23:34
52	Patrick Kühnhold	M	M18-24	13	4:25:51	0:31:37	2:11:48	1:32:36
53	Alexander Schindel	M	M50-54	1	4:26:18	0:29:51	2:16:42	1:30:07
54	Mitch De Koninck	M	M18-24	14	4:26:31	0:27:05	2:22:59	1:27:32
55	Frederic Wolf	M	M25-29	11	4:26:59	0:33:33	2:10:31	1:30:34
56	Fabian Günther	M	M35-39	5	4:27:02	0:23:57	2:10:22	1:44:50
57	Jonas Smis	M	M25-29	12	4:27:10	0:31:06	2:14:26	1:33:08
58	Michael Shadwell	M	M35-39	6	4:27:45	0:31:57	2:18:33	1:27:04
59	Frank Horlacher	M	M55-59	1	4:28:39	0:31:51	2:18:36	1:30:07
60	Sven Hatzfeld	M	M25-29	13	4:28:42	0:31:25	2:13:19	1:34:24
61	Christian Dyla	M	M35-39	7	4:28:54	0:34:28	2:10:16	1:32:18
62	Danny Verdel	M	M18-24	15	4:29:45	0:32:49	2:11:08	1:33:06
63	Danny Boom	M	M40-44	10	4:29:52	0:25:54	2:18:34	1:36:36
64	Valentin Tuda	M	M18-24	16	4:30:44	0:28:09	2:23:36	1:30:03
65	Nils Markgraf	M	M25-29	14	4:30:57	0:35:48	2:19:57	1:26:57
66	Benjamin Van Mulders	M	M30-34	12	4:31:18	0:31:26	2:18:51	1:29:07
67	Christophe Prumbaum	M	M35-39	8	4:31:26	0:34:25	2:14:23	1:32:38
68	Jordan Matthews	F	F30-34	2	4:31:50	0:30:49	2:19:18	1:32:13
69	Wauthier De Streel	M	M25-29	15	4:31:59	0:33:52	2:18:27	1:29:48
70	Tilo Hubmann	M	M30-34	13	4:32:18	0:29:15	2:16:22	1:36:47
71	Paul Hager	M	M25-29	16	4:32:34	0:32:22	2:24:34	1:26:45
72	Fabian Sommer	M	M35-39	9	4:32:34	0:28:23	2:21:35	1:30:53
73	Sascha Marten	M	M45-49	4	4:32:36	0:31:46	2:10:41	1:41:19
74	Dirk Hoffmann	M	M30-34	14	4:32:41	0:34:41	2:17:08	1:31:06
75	Moritz Petri	M	M18-24	17	4:32:43	0:31:54	2:17:35	1:32:14
76	Enzo Roumieux	M	M30-34	15	4:32:48	0:31:05	2:23:38	1:25:54
77	Carsten Kraghede	M	M50-54	2	4:33:09	0:36:11	2:18:46	1:26:22
78	Mirco Hueseman	M	M35-39	10	4:33:37	0:35:47	2:13:46	1:33:21
79	Jules Jenny	M	M30-34	16	4:33:39	0:33:52	2:17:23	1:33:30
80	Lars Winkler	M	M45-49	5	4:33:42	0:29:29	2:16:32	1:35:41
81	René Dolge	M	M40-44	11	4:33:42	0:35:35	2:19:12	1:29:27
82	Enda Kilgallon	M	M35-39	11	4:33:43	0:38:23	2:25:59	1:19:38
83	Rustam Sejfulin	M	M35-39	12	4:33:59	0:35:53	2:20:51	1:27:39
84	Thomas Jany	M	M55-59	2	4:34:24	0:32:32	2:19:11	1:33:38
85	Daniel Ensink	M	M40-44	12	4:34:35	0:29:10	2:18:54	1:37:04
86	Lorenz Niedrig	M	M25-29	17	4:35:11	0:36:25	2:18:39	1:31:32
87	Lucca Monsieurs	M	M18-24	18	4:35:15	0:29:00	2:18:47	1:36:49
88	Leonard Sibbing	M	M25-29	18	4:35:28	0:31:52	2:17:13	1:35:14
89	luc mauchant	M	M35-39	13	4:35:33	0:31:29	2:11:09	1:43:20
90	Jonas Blank	M	M25-29	19	4:35:33	0:27:22	2:25:14	1:34:21
91	Tim Ziegler	M	M18-24	19	4:35:35	0:35:19	2:16:48	1:34:59
92	Lennart Koele	M	M18-24	20	4:35:40	0:32:15	2:18:21	1:33:53
93	Sebastien Pinsard	M	M45-49	6	4:35:40	0:33:17	2:24:13	1:29:12
