Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Seok Hee Hwang	M	M25-29	1	4:38:47	0:33:15	2:21:56	1:36:10
2	JEN MAO HSU	M	M45-49	1	4:39:08	0:36:46	2:21:57	1:33:56
3	Marcos Perez Vazquez	M	M35-39	1	4:48:16	0:32:09	2:30:39	1:39:28
4	Antonio Ferrer	M	M45-49	2	4:48:18	0:40:06	2:23:34	1:35:58
5	Clément Simon	M	M25-29	2	4:50:14	0:34:22	2:27:18	1:40:13
6	Zi Qing Yang	M	M18-24	1	4:52:42	0:27:11	2:27:46	1:51:26
7	Cheng-Hsun Lu	M	M25-29	3	4:55:39	0:32:53	2:35:58	1:40:07
8	Guillaume Pichot	M	M35-39	2	4:57:56	0:34:48	2:28:39	1:44:03
9	Hermann Holst	M	M55-59	1	4:59:25	0:34:00	2:29:37	1:45:38
10	JIA XIAN TAI	M	M25-29	4	4:59:31	0:32:16	2:33:06	1:48:14
11	Tomas Roca Killick	M	M30-34	1	4:59:42	0:30:56	2:36:52	1:44:21
12	Aleksey Shloyda	M	M45-49	3	5:01:04	0:39:29	2:30:09	1:43:20
13	CHI-WEN CHANG	F	F25-29	1	5:02:13	0:27:03	2:41:21	1:44:55
14	KUAN YI YEH	M	M40-44	1	5:03:22	0:42:01	2:28:22	1:42:30
15	Christoph Saurenbach	M	M45-49	4	5:04:57	0:43:10	2:28:14	1:43:46
16	CHIEN-HSUN CHEN	M	M50-54	1	5:05:10	0:37:27	2:36:37	1:42:04
17	Jui Cheng Wei	M	M45-49	5	5:05:16	0:39:05	2:33:57	1:44:32
18	Kuang-Wu Liu	M	M40-44	2	5:05:54	0:36:50	2:29:57	1:49:06
19	Chia-Chia Chang	F	F30-34	1	5:06:25	0:27:49	2:42:39	1:49:23
20	Yu-Ching Chen	M	M40-44	3	5:08:01	0:43:43	2:31:30	1:42:52
21	Ho-Feng Lin	M	M25-29	5	5:08:06	0:37:39	2:39:53	1:42:47
22	Hendrik Basilowski	M	M18-24	2	5:09:18	0:33:13	2:36:19	1:50:51
23	Ching-Han Tsai	M	M18-24	3	5:10:19	0:35:25	2:40:20	1:44:24
24	Tsz Fung Jeffrey Kwan	M	M18-24	4	5:11:31	0:35:28	2:39:02	1:47:38
25	Hung-Chang Liao	M	M40-44	4	5:11:38	0:37:46	2:39:34	1:45:22
26	Joseph Guthmann	M	M30-34	2	5:11:39	0:32:56	2:42:58	1:42:13
27	SHIH KUAN CHEN	M	M50-54	2	5:11:40	0:31:56	2:40:35	1:50:19
