Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Reed Legg	M	M18-24	1	4:01:23	0:26:26	2:07:23	1:23:11
2	Liam Kennedy	M	M18-24	2	4:03:24	0:31:54	2:07:44	1:16:39
3	Santiago Ascenco	M	M45-49	1	4:05:05	0:26:22	2:08:03	1:25:44
4	Matheus Teixeira Fialho	M	M25-29	1	4:08:39	0:30:31	2:10:06	1:22:09
5	Jacob Capin	M	M35-39	1	4:09:08	0:28:22	2:15:22	1:20:31
6	Yannick Dupuis	M	M18-24	3	4:09:47	0:25:02	2:18:11	1:21:31
7	William Nemeth	M	M18-24	4	4:09:53	0:30:00	2:08:56	1:23:57
8	Joscar Duque	M	M30-34	1	4:10:39	0:28:30	2:16:07	1:21:12
9	John High	M	M25-29	2	4:11:40	0:30:08	2:15:11	1:19:27
10	Owen Venesky	M	M30-34	2	4:13:55	0:31:32	2:16:14	1:19:57
11	Rafael Falsarella	M	M40-44	1	4:14:32	0:30:39	2:10:22	1:26:43
12	Stephen Yang	M	M25-29	3	4:16:53	0:28:50	2:14:07	1:28:09
13	Cheyenne Barraez Gil	M	M45-49	2	4:18:18	0:31:05	2:15:40	1:25:27
14	Hugo Célèrier	M	M30-34	3	4:19:22	0:26:29	2:21:37	1:26:01
15	Daniel Da Gama Guimarães Ramalho	M	M45-49	3	4:21:12	0:26:22	2:17:11	1:31:45
16	Brian Pawlowski	M	M40-44	2	4:22:54	0:33:04	2:10:40	1:33:27
17	Maxwell Rider	M	M30-34	4	4:23:08	0:29:26	2:24:28	1:21:59
18	Brice Kadlec	M	M18-24	5	4:23:50	0:28:38	2:18:05	1:31:10
19	Jose Graca	M	M50-54	1	4:24:55	0:30:08	2:17:01	1:31:36
20	Johnny Aboud	M	M30-34	5	4:25:21	0:31:25	2:17:00	1:30:56
21	Daniel Royce	M	M40-44	3	4:25:42	0:28:39	2:16:20	1:35:04
22	Blake Jacques	M	M18-24	6	4:26:04	0:31:46	2:14:32	1:34:34
23	Zach Nemeth	M	M18-24	7	4:27:07	0:30:38	2:18:38	1:29:28
24	Breno Figueiredo Goncalves	M	M25-29	4	4:27:14	0:33:25	2:17:05	1:31:24
25	Freddie Moss	M	M18-24	8	4:27:49	0:34:47	2:20:00	1:25:08
26	Alcides De Quesada	M	M50-54	2	4:28:14	0:30:27	2:22:35	1:30:09
27	Andreas Moraitis	M	M40-44	4	4:28:26	0:35:44	2:18:47	1:28:31
28	William Callanan	M	M18-24	9	4:29:34	0:26:36	2:21:27	1:36:31
29	Elias Vargas	M	M40-44	5	4:29:38	0:28:20	2:27:56	1:27:18
30	Kyle Reed	M	M18-24	10	4:30:18	0:34:58	2:18:10	1:28:58
31	Tiago Gomes	M	M30-34	6	4:30:18	0:33:29	2:16:24	1:33:50
32	Matthew Rabasco	M	M25-29	5	4:31:14	0:36:01	2:18:51	1:29:59
33	Nicholas Marzoli	M	M40-44	6	4:31:17	0:30:24	2:17:57	1:36:33
34	Francisco Marcelo Brandao Junior	M	M40-44	7	4:31:34	0:32:18	2:21:32	1:30:34
35	John Blocher	M	M18-24	11	4:32:42	0:30:18	2:21:50	1:36:16
36	Andres Sauma	M	M50-54	3	4:32:58	0:30:35	2:20:00	1:34:37
37	Bernardo Amaral Neves	M	M25-29	6	4:33:51	0:31:05	2:25:55	1:30:02
38	Michael Baba	M	M40-44	8	4:34:42	0:31:59	2:16:35	1:38:29
39	Nathan Holmes	M	M18-24	12	4:36:10	0:35:36	2:23:44	1:31:02
40	Robert Le Guen	M	M35-39	2	4:36:57	0:37:26	2:20:13	1:32:36
41	Rodrigo Baltazar	M	M35-39	3	4:37:28	0:31:37	2:15:41	1:43:47
42	Samuel Ornstein	M	M18-24	13	4:37:30	0:28:07	2:23:12	1:39:13
43	James Childers	M	M45-49	4	4:37:35	0:29:59	2:15:47	1:44:48
44	Jake Van Voorhees	M	M18-24	14	4:38:01	0:33:23	2:24:19	1:33:50
45	Christian Lenz-Cesar	M	M50-54	4	4:38:26	0:29:32	2:22:03	1:40:12
46	Joshua Korn	M	M30-34	7	4:38:40	0:33:39	2:30:25	1:28:03
47	Rudy Mawer Bellingham	M	M30-34	8	4:38:50	0:30:50	2:21:26	1:40:03
48	Caio Lopes Rozental	M	M25-29	7	4:39:03	0:37:03	2:24:56	1:29:17
49	LARISSA MARYA FABRINI DE OLIVEIRA	F	F35-39	1	4:39:14	0:33:49	2:23:57	1:35:41
50	Tim Antonellis	M	M40-44	9	4:39:22	0:32:57	2:17:13	1:43:01
51	Adriano Bastos	M	M45-49	5	4:39:22	0:34:00	2:23:03	1:35:46
52	Marty Hess	M	M30-34	9	4:39:34	0:34:07	2:20:31	1:37:50
53	Mitch Kauffman	M	M35-39	4	4:39:38	0:36:14	2:19:00	1:37:26
54	SEBASTIAN GUTIERREZ	M	M30-34	10	4:40:44	0:45:11	2:12:02	1:35:55
55	Joshua James	M	M25-29	8	4:41:02	0:34:12	2:24:30	1:34:55
56	Euro Aun Brasil	M	M40-44	10	4:41:13	0:33:39	2:21:30	1:39:01
57	Garrett Hookey	M	M35-39	5	4:41:16	0:31:30	2:25:13	1:37:42
58	Pierre Lavoie	M	M60-64	1	4:42:41	0:30:41	2:22:23	1:42:10
59	Juan Carlos Vasquez Dommarco	M	M40-44	11	4:44:43	0:33:05	2:30:08	1:34:11
60	Ted Greene	M	M30-34	11	4:44:58	0:41:45	2:17:31	1:33:29
61	Dmitry Yurchenko	M	M40-44	12	4:45:09	0:35:33	2:21:59	1:41:29
62	Nelson E Zambrano Marquez	M	M35-39	6	4:45:25	0:36:04	2:32:13	1:31:28
63	Luke Mccoy	M	M18-24	15	4:45:33	0:36:55	2:25:03	1:38:12
64	Marc Arseneau	M	M55-59	1	4:45:47	0:32:46	2:19:53	1:46:37
65	Renan Cidrao Pinto	M	M40-44	13	4:46:21	0:38:34	2:22:23	1:38:28
66	Alex Gasper	M	M25-29	9	4:46:24	0:33:33	2:22:49	1:42:16
67	Michael Cooper	M	M35-39	7	4:46:29	0:31:03	2:37:59	1:29:23
68	Carlos Agon	M	M30-34	12	4:46:37	0:31:58	2:21:33	1:47:11
69	Arthur Mathisen	M	M50-54	5	4:46:59	0:33:13	2:24:45	1:42:06
70	Brian Ball	M	M35-39	8	4:47:11	0:37:04	2:29:14	1:33:45
71	Bram Pomplas	M	M18-24	16	4:48:24	0:32:43	2:30:50	1:36:05
72	Aristides Hoefel	M	M45-49	6	4:49:16	0:30:29	2:33:43	1:37:33
73	Adam Zucco	M	M50-54	6	4:50:09	0:30:45	2:20:35	1:47:20
74	Kyle Welch	M	M25-29	10	4:50:12	0:38:21	2:26:01	1:38:03
75	Cole Moecklin	M	M25-29	11	4:50:57	0:32:59	2:30:05	1:40:55
76	Yonier Eduardo Gomez Diaz	M	M45-49	7	4:51:30	0:32:48	2:25:31	1:45:51
77	Alexandre Burke	M	M35-39	9	4:52:54	0:36:58	2:19:18	1:47:10
78	Alojs Hunjadi	M	M40-44	14	4:53:37	0:32:58	2:23:05	1:50:40
79	Anderson A. Coelho	M	M40-44	15	4:54:24	0:41:08	2:21:33	1:45:23
80	Hilbert Mondragon	M	M40-44	16	4:54:38	0:35:22	2:28:25	1:41:57
81	Tucker Tresca	M	M30-34	13	4:54:49	0:32:10	2:39:05	1:36:17
82	Joaquin Alcantara	M	M18-24	17	4:55:17	0:36:09	2:40:12	1:32:25
83	Nicholas Cilea	M	M25-29	12	4:55:23	0:36:26	2:25:14	1:46:10
84	kevin harvey	M	M18-24	18	4:55:34	0:33:45	2:39:56	1:34:44
85	Sandro Wuicik	M	M35-39	10	4:55:40	0:34:56	2:26:42	1:45:23
86	Jackson Brennan	M	M18-24	19	4:55:42	0:34:53	2:32:33	1:39:16
87	Sam Browne	M	M40-44	17	4:56:02	0:36:21	2:24:41	1:45:39
88	Jim Smith	M	M55-59	2	4:56:08	0:29:27	2:26:11	1:51:44
89	Greg Bakalin	M	M40-44	18	4:56:25	0:44:18	2:22:13	1:37:15
90	Russell Walther	M	M35-39	11	4:56:29	0:34:59	2:22:19	1:50:54
91	Gilbert Pinard	M	M45-49	8	4:57:48	0:33:50	2:21:34	1:55:49
92	Alejandro Villamizar	M	M50-54	7	4:57:54	0:29:56	2:32:04	1:44:31
93	Tiago Depaula Souza	M	M45-49	9	4:58:11	0:32:17	2:14:16	2:01:36
94	Carrie Tysdahl	F	F40-44	1	4:58:19	0:35:16	2:33:31	1:43:18
95	Tate Hansen	M	M25-29	13	4:58:28	0:39:08	2:35:55	1:35:41
96	Lucas Alves	M	M35-39	12	4:58:30	0:41:27	2:37:42	1:27:57
97	Javier Rodriguez Goire	M	M30-34	14	4:58:54	0:40:04	2:34:28	1:37:32
98	Travis Sherman	M	M45-49	10	4:58:58	0:51:53	2:15:21	1:41:36
99	Sylvain Gagnon	M	M50-54	8	4:59:02	0:35:50	2:29:13	1:42:48
100	Mitchell Marinack	M	M30-34	15	4:59:06	0:34:52	2:29:38	1:38:47
101	Lindsey Amerson	F	F40-44	2	4:59:52	0:37:16	2:31:13	1:42:43
102	Oscar baltazar lara solorzano	M	M35-39	13	5:00:07	0:32:45	2:34:53	1:45:26
103	Nicolas Pombo	M	M45-49	11	5:00:27	0:38:28	2:31:38	1:42:50
104	Fernando Marrero	M	M45-49	12	5:01:09	0:38:00	2:35:10	1:39:30
105	Lauren Cadel	F	F30-34	1	5:01:11	0:36:27	2:36:11	1:42:37
106	David Morgan	M	M30-34	16	5:01:22	0:35:20	2:21:30	1:57:05
107	Matthew Schweiss	M	M25-29	14	5:01:35	0:34:13	2:41:32	1:37:16
108	Sebastian Conyedo	M	M18-24	20	5:02:39	0:39:36	2:34:27	1:40:47
109	Andre Biscegli	M	M40-44	19	5:02:54	0:34:31	2:35:51	1:43:47
110	Mike Sullivan	M	M45-49	13	5:03:25	0:34:17	2:35:05	1:46:17
111	Zac Sartin	M	M40-44	20	5:03:34	0:32:58	2:28:25	1:54:08
112	Juan Cuellar	M	M40-44	21	5:03:39	0:29:48	2:44:56	1:41:46
113	Rafael Yonezawa De Mello	M	M25-29	15	5:03:44	0:37:22	2:29:09	1:49:43
114	Hayley Betker	F	F30-34	2	5:04:05	0:35:37	2:36:08	1:44:33
