Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Wannathep Hluvijit	M	M40-44	1	9:00:39	0:29:14	5:30:03	2:53:07
2	Philip Billikopf	M	M35-39	1	9:03:30	0:30:30	5:12:31	3:13:46
3	Kenji Takeya	M	M55-59	1	9:07:11	0:31:12	4:57:49	3:30:35
4	Vicente Palones Llopis	M	M45-49	1	9:07:55	0:27:45	5:14:49	3:17:37
5	Petr Vabroušek	M	M50-54	1	9:15:42	0:28:06	5:10:24	3:29:19
6	?Q ??	M	M35-39	2	9:21:15	0:24:23	5:31:17	3:20:17
7	Hidekazu Takahashi	M	M50-54	2	9:22:08	0:25:05	5:40:13	3:11:03
8	Wouter Duyck	M	M30-34	1	9:32:14	0:31:37	5:29:05	3:25:58
9	Kohei Umeda	M	M30-34	2	9:36:48	0:26:34	5:49:55	3:11:54
10	Juan Francisco Vivero	M	M35-39	3	9:39:16	0:33:21	5:30:22	3:27:39
11	Hyuk-Sik Ha	M	M50-54	3	9:42:12	0:33:53	5:22:06	3:38:31
12	Liyun Chen	F	F35-39	1	9:47:26	0:36:50	5:32:34	3:29:24
13	Chinouk Tschan	F	F25-29	1	10:00:34	0:26:43	5:49:36	3:37:28
14	Rodrigo Tome	M	M40-44	2	10:01:13	0:25:56	5:42:02	3:44:21
15	Cheng-Hsun Lu	M	M25-29	1	10:02:28	0:28:57	5:58:20	3:29:20
16	Kun Ta Hsieh	M	M30-34	3	10:03:20	0:33:57	6:00:55	3:20:36
17	Yurika Wakatsuki	F	F30-34	1	10:07:52	0:35:41	5:57:42	3:26:47
18	Jenna Caer	F	F35-39	2	10:08:53	0:34:28	5:57:02	3:28:54
19	Wei Kang Chung	M	M35-39	4	10:10:45	0:34:37	5:54:51	3:28:40
20	Yohei Yamaguchi	M	M45-49	2	10:11:27	0:27:35	5:58:06	3:34:03
21	Chang Tai Li	M	M30-34	4	10:12:04	0:32:50	5:50:50	3:42:01
22	Sohta Tanaka	M	M30-34	5	10:15:14	0:29:06	5:50:19	3:45:09
23	???? ?d	M	M30-34	6	10:19:22	0:40:58	5:21:28	4:04:43
24	Yu Ching Chen	M	M40-44	3	10:21:12	0:38:30	5:56:52	3:35:01
25	Higuchi Koji	M	M50-54	4	10:22:17	0:35:59	5:34:15	4:01:34
26	Fu Ming Yang	M	M40-44	4	10:24:07	0:35:57	6:00:22	3:35:04
27	Hang Cheng Chen	M	M45-49	3	10:27:17	0:35:54	5:48:07	3:55:24
28	Ho Lung Hsieh	M	M50-54	5	10:27:21	0:33:46	5:58:32	3:45:52
29	Chien-Neng Kao	M	M35-39	5	10:28:01	0:35:55	5:45:13	3:59:28
30	Beibei Qiao	F	F30-34	2	10:29:28	0:32:21	6:07:19	3:39:55
31	Siu Yuen Wong	M	M50-54	6	10:29:34	0:41:20	6:01:12	3:39:21
32	Weiling Huang	M	M50-54	7	10:30:47	0:38:39	5:57:44	3:44:17
33	Jinxing Tsai	M	M35-39	6	10:30:48	0:41:22	5:52:08	3:46:00
34	Huang Ichia	F	F30-34	3	10:32:35	0:35:51	6:05:38	3:41:03
35	Poyu Lin	M	M30-34	7	10:32:39	0:33:42	6:04:18	3:38:30
36	Han Phung	M	M45-49	4	10:32:50	0:34:36	6:03:53	3:44:54
37	Chne Cheng Yan	M	M30-34	8	10:34:22	0:30:38	5:54:39	3:59:46
38	Toshikazu Imada	M	M50-54	8	10:34:25	0:32:02	5:51:22	4:00:32
39	Mayank Vaid	M	M45-49	5	10:34:26	0:33:06	6:16:15	3:34:20
40	Hikari Tamura	F	F25-29	2	10:34:34	0:27:59	6:33:45	3:24:01
41	Ming Chi Tsai	M	M45-49	6	10:35:48	0:34:14	5:49:17	4:02:22
42	Kaihung Lo	M	M40-44	5	10:39:10	0:36:21	5:49:50	4:04:10
43	Hungpin Lee	M	M45-49	7	10:41:13	0:40:58	6:10:04	3:41:29
44	Hanzo Chen	M	M50-54	9	10:41:51	0:31:20	6:01:51	4:00:58
45	Chichong Chen	M	M45-49	8	10:42:32	0:38:07	6:04:07	3:50:35
46	Tsz Han Yeung	F	F35-39	3	10:42:52	0:39:07	6:03:46	3:52:24
47	Tsung Yu Hsieh	M	M35-39	7	10:45:36	0:37:05	6:26:00	3:34:07
48	Shouping Pan	M	M45-49	9	10:46:35	0:35:48	6:24:39	3:35:52
49	Meng Hua Chiu	M	M50-54	10	10:46:53	0:38:28	6:02:24	3:55:33
50	Dan Tomiuchi	M	M30-34	9	10:47:31	0:22:46	6:05:09	4:12:02
51	Yu Wei Chou	M	M40-44	6	10:49:14	0:36:03	5:54:59	4:02:03
