Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Samuel Studer	M	M18-24	1	3:55:10	0:24:26	2:08:12	1:18:21
2	Manuel Arnold	M	M18-24	2	4:04:52	0:23:54	2:17:22	1:18:40
3	Hugo Courbot	M	M25-29	1	4:08:26	0:27:24	2:12:46	1:23:58
4	Christian Krämer	M	M25-29	2	4:10:04	0:26:29	2:14:44	1:24:13
5	Nathan Gigon	M	M18-24	3	4:10:38	0:25:54	2:12:07	1:26:51
6	Yannick Schori	M	M30-34	1	4:10:39	0:28:08	2:18:10	1:19:53
7	Bastien Jornod	M	M30-34	2	4:10:44	0:28:05	2:18:49	1:19:30
8	Tim Wegmann	M	M30-34	3	4:11:10	0:27:42	2:18:37	1:20:23
9	Meik Randegger	M	M30-34	4	4:11:36	0:30:08	2:14:45	1:21:24
10	Felix Otto	M	M35-39	1	4:11:56	0:29:53	2:22:14	1:15:38
11	Kenny Dobler	M	M18-24	4	4:12:09	0:34:14	2:10:32	1:21:12
12	Florent Ferrara	M	M30-34	5	4:12:28	0:27:07	2:17:21	1:23:09
13	Elio Schneider	M	M25-29	3	4:13:14	0:26:26	2:20:34	1:21:35
14	Neil Houlsby	M	M35-39	2	4:13:24	0:31:03	2:15:50	1:21:52
15	Maximilian Hirsch	M	M30-34	6	4:13:30	0:29:49	2:16:49	1:21:12
16	Bastian Widmer	M	M18-24	5	4:13:46	0:25:22	2:21:06	1:21:46
17	Leopold Karl	M	M18-24	6	4:14:11	0:31:04	2:12:57	1:24:51
18	Lukas Berger	M	M18-24	7	4:14:36	0:24:39	2:19:13	1:25:30
19	Boris Hueber	M	M40-44	1	4:14:43	0:33:45	2:13:32	1:22:09
20	Lukas Kurth	M	M25-29	4	4:14:54	0:35:09	2:11:55	1:23:06
21	Waldemar Grichting	M	M45-49	1	4:15:21	0:31:03	2:16:17	1:22:30
22	Raphael Schertenleib	M	M35-39	3	4:15:58	0:29:42	2:19:32	1:21:47
23	Emrys Oberholzer	M	M18-24	8	4:16:34	0:26:09	2:20:51	1:23:54
24	Tristan Cardew	M	M35-39	4	4:16:46	0:30:36	2:10:53	1:28:02
25	Knut Höhler	M	M40-44	2	4:17:13	0:28:59	2:22:36	1:21:14
26	Sam Chapman	M	M35-39	5	4:17:23	0:30:52	2:18:59	1:22:19
27	Adrien Rossignon	M	M30-34	7	4:17:39	0:27:46	2:18:55	1:25:32
28	Philip Widmaier	M	M25-29	5	4:18:01	0:34:25	2:16:20	1:21:44
29	Manuel Spörri	M	M40-44	3	4:18:41	0:30:32	2:19:57	1:22:37
30	Nicolas Rohde	M	M30-34	8	4:18:55	0:29:31	2:21:58	1:22:53
31	Jan Kundrát	M	M35-39	6	4:19:12	0:32:32	2:19:31	1:21:49
32	Jost Joller	M	M35-39	7	4:19:26	0:28:05	2:18:26	1:27:49
33	Timo Schärz	M	M25-29	6	4:19:30	0:28:17	2:15:46	1:29:52
34	Jaakko Rantala	M	M40-44	4	4:20:07	0:30:46	2:21:41	1:21:48
35	Fabian Bannwart	M	M30-34	9	4:21:01	0:27:34	2:20:23	1:27:08
36	Colin Chételat	M	M18-24	9	4:21:18	0:27:27	2:21:31	1:27:13
37	Bastian Schäfer	M	M30-34	10	4:21:43	0:27:25	2:19:42	1:28:49
38	Victor Chevallier	M	M30-34	11	4:21:54	0:27:07	2:18:29	1:30:58
39	Luca Hörster	M	M30-34	12	4:22:01	0:27:18	2:23:10	1:27:02
40	Kevin Schnegg	M	M30-34	13	4:22:18	0:29:43	2:25:29	1:20:59
41	Benoit Marcolini	M	M45-49	2	4:22:28	0:30:04	2:21:18	1:24:50
42	Korbinian Rudzki	M	M30-34	14	4:22:38	0:31:51	2:25:13	1:19:51
43	Alexander Parth	M	M25-29	7	4:22:51	0:28:43	2:16:45	1:31:36
44	Simon Schwendener	M	M30-34	15	4:23:17	0:32:37	2:20:22	1:24:26
45	Elias Mauz	M	M18-24	10	4:23:39	0:28:33	2:23:36	1:26:56
46	Lasse Jeppesen	M	M25-29	8	4:23:44	0:29:45	2:21:01	1:26:15
47	Florian Marty	M	M45-49	3	4:23:51	0:29:54	2:23:05	1:25:52
48	Stefan Vogler	M	M45-49	4	4:23:51	0:30:26	2:21:34	1:26:42
49	Marit Lindemann	F	F30-34	1	4:24:08	0:30:59	2:23:02	1:24:40
50	Yannick Wörtz	M	M30-34	16	4:24:15	0:26:19	2:26:17	1:25:37
51	Tobias Kilchenmann	M	M25-29	9	4:24:31	0:32:46	2:21:55	1:22:38
