ContactId	Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	T1	Bike	T2	Run	Country	Status
840719	DNS	Iain Mcphail	M	M55-59								United Kingdom	DNS
856668	DNS	Karim Radwan	M	M40-44								Egypt	DNS
856669	DNS	Abdelmonem Amin	M	M30-34								Egypt	DNS
856670	DNS	Lenka Vodna	F	F35-39								Czechia	DNS
599341	DNS	Rassul Kozhabashayev	M	M35-39								Kazakhstan	DNS
285376	DNS	Noy Hazan	M	M50-54								Israel	DNS
834115	DNS	Mohomed Moosa	M	M35-39								South Africa	DNS
856671	DNS	Alex Rankin	M	M30-34								United Kingdom	DNS
539096	DSQ	Artur Chojnacki	M	M50-54								Poland	DQ
834369	DSQ	Gaurav Damodaran	M	M45-49								India	DQ
216846	DNS	My Ahmed Iraqui	M	M45-49								Morocco	DNS
55916	DNS	Wolfgang Amann	M	M45-49								Qatar	DNS
469252	DNS	Jamie Mcleod	M	M45-49								United Kingdom	DNS
856672	DNS	Roey Hayon	M	M35-39								Cyprus	DNS
29385	DNS	Oliver Widemann	M	M45-49								Switzerland	DNS
839851	DNF	Joe Skipper	M	MPRO			0:25:16	0:02:45	1:58:07			United Kingdom	DNF
856673	DNS	Gary Marescia	M	M50-54								South Africa	DNS
469524	DNF	Gali Amir	M	M60-64			0:44:11	0:07:30	2:52:19	0:09:12		Kazakhstan	DNF
856674	DNS	Salim Al Nabhani	M	M18-24								Oman	DNS
856675	DNS	Matan Avni	M	M30-34								Israel	DNS
856676	DNS	Yoav Tal	M	M45-49								Israel	DNS
856677	DNF	Ignacy Kurkowski	M	M30-34			0:40:21	0:04:06	2:28:31	0:03:37		Poland	DNF
85913	DNS	Edwina Brocklesby	F	F75-79								United Kingdom	DNS
856678	DNS	Antonino Greco	M	M45-49								Italy	DNS
856679	DNS	Ali Almoulah	M	M25-29								Kuwait	DNS
856680	DNF	Ido Fishman	M	M30-34			0:31:20	0:02:52	2:21:45	0:02:50		Hungary	DNF
201873	DNS	Clare Mcculloch	F	F45-49								United Kingdom	DNS
856681	DNS	Feras Alhamoud	M	M35-39								Syrian Arab Republic	DNS
23790	DNF	Ruedi Wild	M	MPRO			0:25:21	0:01:54	2:06:54			Switzerland	DNF
66535	DNS	Ibrahim Alhosani	M	M35-39								United Arab Emirates	DNS
856682	DNS	Yerzhan Nurgozhayev	M	M45-49								Kazakhstan	DNS
856683	DNS	Hatem El Demerdash	M	M40-44								Egypt	DNS
639510	DNS	よしと うえはら	M	M40-44								Japan	DNS
42645	DNS	Matt Trautman	M	MPRO								South Africa	DNS
408474	DNS	Marty Smith	M	M50-54								United Kingdom	DNS
856684	DNS	Evgeny Kotov	M	M40-44								Russian Federation	DNS
856685	DSQ	Mert Yucel	M	M40-44								Turkey	DQ
53406	DNS	roy brunning	M	M55-59								United Kingdom	DNS
354892	DNS	Pratik Desai	M	M40-44								India	DNS
299850	DNS	Maxim Kosyakov	M	M40-44								Russian Federation	DNS
856598	DNS	Vladimir Nikolaev	M	M45-49								Ukraine	DNS
219056	DNS	Mykola Sushko	M	M35-39								Ukraine	DNS
856599	DNS	Saeed Mohamed Al Nuaimi	M	M30-34								United Arab Emirates	DNS
856600	DNS	Tom De Canck	M	M45-49								Belgium	DNS
856601	DNS	Chris Whitehead	M	M45-49								United Arab Emirates	DNS
856602	DNS	Marek Jakubow	M	M30-34								Poland	DNS
856603	DNF	Nicolas Spalla	M	M25-29			0:35:50	0:04:15	2:24:27	0:02:53		France	DNF
856604	DNS	Rayed Alfattan	M	M45-49								United Arab Emirates	DNS
856605	DNF	Heinke Kauntz	F	F30-34			0:47:39	0:08:39	3:19:09	0:06:02		Germany	DNF
856606	DNS	Tommaso Luzzati	M	M18-24								Italy	DNS
201186	DNS	Shohei Yokota	M	M35-39								Japan	DNS
856607	DNF	Shivaraju C S	M	M45-49								India	DNF
856608	DNS	Kris Govers	M	M60-64								Belgium	DNS
856609	DNS	Elmira Mamleeva	F	F35-39								Russian Federation	DNS
670553	DNS	Simon Crossland	M	M40-44								United Kingdom	DNS
856610	DNS	Abdulla Ismaeel	M	M18-24								Bahrain	DNS
856611	DNS	Christopher Vosloo	M	M55-59								South Africa	DNS
856612	DSQ	Jerome Bousquet Carton	M	M45-49								France	DQ
834342	DNF	Timur Mamaikhanov	M	M35-39			0:50:43	0:09:04	3:13:29	0:13:22		United Arab Emirates	DNF
856613	DNS	Alexey Gorbachev	M	M45-49								Kazakhstan	DNS
201865	DNS	Arnaud Bouf	M	M45-49								France	DNS
856614	DNS	Humaid Alghandi	M	M50-54								United Arab Emirates	DNS
138983	DNS	Kanat Zhanatov	M	M35-39								Kazakhstan	DNS
856615	DNF	Gerald Gimeno	M	M45-49								Philippines	DNF
856616	DNS	Geoffrey Michael Stecyk	M	M50-54								Canada	DNS
524401	DSQ	Malgorzata Chojnacka	F	F50-54								Poland	DQ
201199	DNS	Zeinulla Kakimzhanov	M	M60-64								Kazakhstan	DNS
856617	DNS	James Murphy	M	M35-39								United Kingdom	DNS
856618	DNS	Andrey Nosov	M	M35-39								Russian Federation	DNS
469630	DNS	Denis Pitot	M	M45-49								Belgium	DNS
830066	DNS	Albert Samitov	M	M45-49								Russian Federation	DNS
856619	DNS	Jimmy Fullam	M	M35-39								Ireland	DNS
856620	DNS	Nathaniel Alayon	M	M25-29								United States	DNS
516467	DNS	Mike Brüggemann	M	M50-54								Netherlands	DNS
830162	DNS	Rustem Galimov	M	M40-44								Russian Federation	DNS
837585	DNS	Ayrat Karimov	M	M50-54								Russian Federation	DNS
856621	DNF	Vincent Bevilacqua	M	M25-29			1:06:25	0:10:15				United States	DNF
229450	DNS	Matthew Mandak	M	M35-39								United Kingdom	DNS
