総合順位	No.	氏名	年齢	性別	都道府県	総合記録	スイムラップ	S順	バイクラップ	B順	ランラップ	R順	男子順位	女子順位
510	319	中山 英樹	52	男	福井県	12:10:43	1:01:25	304	5:39:52	478	5:29:26	580	475	
23	320	高島 千秋	53	男	福井県	9:14:40	0:58:14	203	4:32:00	18	3:44:26	30	23	
444	321	常田 清和	59	男	福井県	11:51:53	1:21:54	828	5:53:13	575	4:36:46	239	416	
	322	中道 優也	37	男	山梨県									
38	323	岩瀬 弘明	44	男	山梨県	9:28:18	0:53:03	83	4:40:25	54	3:54:50	71	38	
466	324	鈴木 健治	48	男	山梨県	11:59:11	1:13:26	700	6:08:23	682	4:37:22	244	436	
20	325	長澤 宏隆	49	男	山梨県	9:12:06	0:57:40	175	4:34:23	26	3:40:03	16	20	
742	326	今井 久	57	男	山梨県	13:33:23	1:15:49	746	6:31:39	806	5:45:55	665	668	
15	327	永井 由友	33	男	長野県	9:05:35	0:53:29	93	4:25:16	6	3:46:50	36	15	
282	328	永野 恭央	44	男	長野県	11:06:28	0:56:21	148	5:05:17	200	5:04:50	439	266	
439	329	安生 峰幸	47	男	長野県	11:51:02	1:14:33	722	5:55:17	592	4:41:12	271	411	
755	330	荻原 敏	56	男	長野県	13:40:54	1:41:05	899	6:16:19	729	5:43:30	653	679	
361	331	小倉 友啓	49	男	岐阜県	11:30:13	1:05:20	439	5:06:30	209	5:18:23	527	342	
107	332	加藤 宗郎	50	男	岐阜県	10:05:08	1:04:05	379	4:44:39	73	4:16:24	140	101	
	334	後藤 至宏	54	男	岐阜県		1:02:31	341						
729	335	久保田 正彦	59	男	岐阜県	13:28:18	1:05:02	426	6:03:56	651	6:19:20	778	659	
427	336	石井 輝雄	65	男	岐阜県	11:47:44	1:05:38	457	5:38:00	465	5:04:06	436	400	
795	337	髙木 久司	65	男	岐阜県	14:05:06	1:15:40	741	6:25:57	775	6:23:29	786	713	
16	338	矢島 渚人	31	男	静岡県	9:07:02	0:50:29	41	4:32:08	20	3:44:25	29	16	
19	339	宮本 祐基	35	男	静岡県	9:10:58	0:52:35	77	4:38:10	46	3:40:13	17	19	
14	340	宇津美 佳知	44	男	静岡県	9:04:26	0:58:45	214	4:23:48	4	3:41:53	21	14	
771	341	足立 健児	45	男	静岡県	13:54:20	0:50:17	39	5:08:11	222	7:55:52	848	692	
339	342	内田 晃	47	男	静岡県	11:25:08	1:04:36	404	5:09:39	235	5:10:53	485	322	
516	343	伊藤 通章	50	男	静岡県	12:12:24	0:59:53	253	6:11:56	704	5:00:35	412	481	
371	344	近藤 均	52	男	静岡県	11:32:34	1:05:00	424	5:44:59	506	4:42:35	284	352	
408	345	高瀬 英夫	53	男	静岡県	11:43:36	1:00:16	273	5:37:57	464	5:05:23	441	384	
588	346	大石 治	58	男	静岡県	12:34:22	1:05:22	442	5:59:40	619	5:19:20	534	543	
748	347	鈴木 享	66	男	静岡県	13:37:59	1:35:18	893	6:17:29	738	5:45:12	661	673	
752	348	岡本 二郎	31	男	愛知県	13:39:36	1:15:00	725	5:50:08	546	6:34:28	812	676	
753	349	土谷 勇太郎	33	男	愛知県	13:39:53	1:05:53	470	6:17:03	734	6:06:57	738	677	
68	351	須川 慎也	34	男	愛知県	9:42:10	0:50:27	40	4:36:11	36	4:05:32	105	66	
95	352	櫻井 宏樹	35	男	愛知県	9:58:30	0:42:16	2	4:54:46	129	4:11:28	129	90	
721	353	櫻井 真吾	36	男	愛知県	13:24:42	1:08:23	554	6:14:22	722	6:01:57	722	652	
25	354	北村 祐樹	38	男	愛知県	9:15:47	0:50:55	51	4:32:44	21	3:52:08	55	25	
86	355	高田 大輔	38	男	愛知県	9:53:37	0:51:17	57	4:52:24	110	4:09:56	123	81	
604	356	徳永 竜太	38	男	愛知県	12:40:07	1:13:50	711	5:55:18	593	5:30:59	590	556	
738	357	原 義寛	40	男	愛知県	13:32:42	1:19:15	804	5:53:27	579	6:10:00	747	666	
810	358	金 英浩	41	男	愛知県	14:11:45	1:16:44	772	6:10:39	695	6:44:22	828	725	
566	359	呉永 昌信	41	男	愛知県	12:27:08	0:54:43	123	6:13:45	719	5:18:40	528	523	
490	360	関根 洋	41	男	愛知県	12:05:09	1:24:37	851	5:46:46	520	4:53:46	361	456	
391	361	羽田野 敏夫	42	男	愛知県	11:37:32	0:50:00	36	5:17:55	310	5:29:37	582	369	
	362	水谷 紀輔	42	男	愛知県		1:13:24	698	5:59:21	618				
530	363	山崎 豊	42	男	愛知県	12:14:52	0:48:39	27	5:43:20	495	5:42:53	651	494	
184	364	高田 誠	43	男	愛知県	10:34:07	0:48:57	30	5:06:12	207	4:38:58	255	176	
138	365	平川 弘和	43	男	愛知県	10:17:13	1:12:29	675	5:05:06	199	3:59:38	87	131	
124	366	青木 幸則	44	男	愛知県	10:14:05	1:04:28	395	4:40:50	56	4:28:47	193	118	
262	367	岡崎 博幸	44	男	愛知県	11:00:42	0:51:31	60	5:27:48	383	4:41:23	274	248	
29	368	及部 豊幸	44	男	愛知県	9:21:42	0:54:21	114	4:32:00	18	3:55:21	73	29	
532	369	黒川 真治	44	男	愛知県	12:15:13	0:59:34	232	5:33:48	439	5:41:51	647	496	
800	370	清水 保治	44	男	愛知県	14:06:37	1:08:43	571	6:23:24	761	6:34:30	813	717	
509	371	白木 浩二	44	男	愛知県	12:10:19	1:11:44	650	5:51:13	554	5:07:22	458	474	
505	372	竹内 雅一	44	男	愛知県	12:09:54	1:12:18	668	5:53:55	583	5:03:41	429	470	
345	373	大嶋 健治	45	男	愛知県	11:25:49	0:59:06	219	5:14:16	279	5:12:27	494	328	
662	375	菅原 幸治	46	男	愛知県	13:02:35	0:56:51	158	6:00:57	628	6:04:47	732	603	
69	376	杉山 宗義	46	男	愛知県	9:42:19	0:57:09	162	4:51:24	105	3:53:46	61	67	
697	377	中條 浩樹	46	男	愛知県	13:13:12	1:13:47	709	6:26:26	776	5:32:59	596	631	
198	378	高橋 秀通	47	男	愛知県	10:38:15	0:56:33	155	5:05:42	202	4:36:00	231	189	
770	379	今川 浩之	48	男	愛知県	13:53:57	1:33:20	889	6:31:43	808	5:48:54	689	691	
844	380	田中 正浩	48	男	愛知県	14:25:48	1:10:20	626	6:31:19	803	6:44:09	827	753	
270	381	藤井 克人	48	男	愛知県	11:03:11	1:08:18	552	5:22:59	350	4:31:54	208	255	
157	382	藤原 成祥	48	男	愛知県	10:24:11	1:03:01	350	5:03:27	188	4:17:43	147	149	
163	383	国本 浩二	49	男	愛知県	10:26:40	0:59:45	243	5:02:56	186	4:23:59	170	155	
465	384	後藤 英之	49	男	愛知県	11:58:04	0:59:21	225	5:56:18	600	5:02:25	420	435	
337	385	鈴木 丈晴	50	男	愛知県	11:24:24	1:07:29	517	5:30:32	412	4:46:23	311	320	
720	386	吉岡 辰夫	50	男	愛知県	13:24:25	1:07:09	497	6:02:25	639	6:14:51	764	651	
414	387	田中 耕太郎	51	男	愛知県	11:44:29	1:10:08	619	5:26:40	376	5:07:41	461	390	
309	388	成田 伸一	51	男	愛知県	11:15:36	1:09:57	614	5:38:31	470	4:27:08	184	292	
503	389	飯塚 友朗	52	男	愛知県	12:08:30	0:59:50	251	5:22:09	343	5:46:31	670	468	
621	390	冨永 宏	52	男	愛知県	12:47:29	1:17:39	786	6:08:17	680	5:21:33	542	571	
108	391	丸井 英明	52	男	愛知県	10:05:26	0:53:57	105	4:54:46	129	4:16:43	142	102	
416	392	石川 厚司	53	男	愛知県	11:44:54	1:12:53	688	5:49:14	539	4:42:47	288	392	
260	393	片野 岳彦	53	男	愛知県	11:00:09	1:00:39	288	5:08:37	225	4:50:53	340	246	
791	394	山口 淳	53	男	愛知県	14:01:23	1:34:57	891	6:26:56	780	5:59:30	714	710	
711	395	川口 隆	54	男	愛知県	13:20:25	1:07:38	524	6:28:54	791	5:43:53	655	643	
652	396	笛田 泰弘	55	男	愛知県	12:57:53	1:18:28	796	6:29:55	795	5:09:30	475	597	
	398	則武 克彦	56	男	愛知県									
557	399	後藤 和裕	58	男	愛知県	12:23:40	1:07:53	532	5:57:51	611	5:17:56	524	515	
215	400	作長 悦也	60	男	愛知県	10:44:20	1:12:10	664	5:27:04	380	4:05:06	104	204	
837	401	竹内 学	61	男	愛知県	14:22:31	1:22:00	831	6:04:10	654	6:56:21	838	748	
538	402	近藤 高雄	65	男	愛知県	12:17:07	1:17:47	789	6:03:37	647	4:55:43	378	501	
	403	二村 秀三	66	男	愛知県		1:15:52	747	5:52:37	571				
247	404	永倉 光男	67	男	愛知県	10:56:41	0:58:28	209	5:15:02	289	4:43:11	293	234	
364	405	中田 浩司	72	男	愛知県	11:30:39	0:59:05	218	5:40:47	483	4:50:47	339	345	
64	406	笠原 雅司	29	男	三重県	9:41:08	0:56:22	149	4:58:13	154	3:46:33	35	63	
286	407	伊藤 宝	30	男	三重県	11:07:04	1:07:07	495	5:05:04	198	4:54:53	371	270	
234	408	藤本 勝大	30	男	三重県	10:50:39	1:08:46	573	5:08:45	228	4:33:08	216	223	
110	409	伊藤 衛	39	男	三重県	10:06:07	0:51:59	67	4:50:29	98	4:23:39	169	104	
153	410	森本 均	44	男	三重県	10:22:22	1:07:42	525	5:12:51	268	4:01:49	94	145	
207	411	石本 陽洋	47	男	三重県	10:42:35	0:54:16	112	5:03:30	189	4:44:49	300	198	
676	412	山口 政幸	48	男	三重県	13:05:35	1:16:19	766	6:21:19	753	5:27:57	576	615	
483	413	玉本 真也	49	男	三重県	12:03:32	1:05:43	459	5:23:00	351	5:34:49	603	449	
512	414	一見 正尚	56	男	三重県	12:11:28	1:12:17	667	5:52:35	570	5:06:36	451	477	
	415	丹羽 良志輝	64	男	三重県		1:09:28	601	6:22:01	754				
796	416	藤森 健次	68	男	三重県	14:05:23	1:18:20	794	6:13:37	718	6:33:26	808	714	
377	417	原田 稔久	20	男	滋賀県	11:33:46	0:53:49	102	5:08:13	223	5:31:44	592	357	
50	418	原田 和範	23	男	滋賀県	9:36:05	0:49:42	35	4:39:24	52	4:06:59	110	49	
271	419	小野 陽平	31	男	滋賀県	11:03:44	1:13:31	703	5:16:57	304	4:33:16	217	256	
263	420	岡本 良雄	35	男	滋賀県	11:00:53	0:56:28	151	5:21:48	339	4:42:37	285	249	
7	421	伊藤 朋一	37	男	滋賀県	8:54:39	0:50:44	46	4:31:42	15	3:32:13	8	7	
89	422	茂山 和生	38	男	滋賀県	9:55:10	1:03:55	372	4:53:50	120	3:57:25	82	84	
103	423	浜谷 治	42	男	滋賀県	10:03:27	1:06:54	488	4:56:24	142	4:00:09	88	97	
151	424	勝見 万喜	46	男	滋賀県	10:21:54	1:00:05	260	4:50:09	95	4:31:40	206	143	
165	425	依田 茂樹	46	男	滋賀県	10:27:34	0:58:59	216	5:04:20	192	4:24:15	172	157	
670	426	小倉 淳志	47	男	滋賀県	13:05:03	1:07:51	530	6:24:26	769	5:22:46	551	609	
666	427	福井 秀典	50	男	滋賀県	13:03:30	1:18:13	793	6:20:51	752	5:24:26	564	606	
392	428	南井 巌	50	男	滋賀県	11:37:42	1:18:41	798	5:27:59	385	4:51:02	341	370	
170	429	音川 和也	52	男	滋賀県	10:29:29	1:05:01	425	4:45:12	75	4:39:16	257	162	
374	430	杉慰 諭	53	男	滋賀県	11:33:08	1:09:20	594	5:32:22	425	4:51:26	345	354	
464	431	松宮 五治	54	男	滋賀県	11:57:56	1:10:10	621	5:52:19	568	4:55:27	376	434	
664	432	今村 意仁	56	男	滋賀県	13:03:05	1:15:42	743	6:12:02	705	5:35:21	609	605	
431	433	原田 雄二	62	男	滋賀県	11:49:17	1:09:59	615	5:12:18	261	5:27:00	573	403	
	434	岩田 久男	63	男	滋賀県		1:23:14	842						
203	435	米倉 宏亨	63	男	滋賀県	10:40:24	0:59:37	235	5:18:59	318	4:21:48	162	194	
217	437	矢野 透	27	男	京都府	10:44:58	1:12:08	662	4:47:54	82	4:44:56	301	206	
287	438	平田 泰洋	32	男	京都府	11:07:27	1:13:39	705	5:19:27	321	4:34:21	225	271	
669	439	豊原 晃弘	34	男	京都府	13:04:26	0:50:47	47	6:46:01	840	5:27:38	575	608	
358	440	佐藤 亮一	39	男	京都府	11:29:16	1:05:24	444	5:29:25	401	4:54:27	365	339	
53	441	西川 剛	40	男	京都府	9:37:01	1:06:52	487	4:49:17	90	3:40:52	19	52	
469	442	麻生 徹	42	男	京都府	12:00:20	1:04:14	385	5:30:42	414	5:25:24	568	438	
515	443	中原 正智	42	男	京都府	12:12:00	1:04:55	418	5:28:42	388	5:38:23	628	480	
160	444	本田 靖雄	42	男	京都府	10:25:59	1:01:47	322	4:56:58	147	4:27:14	185	152	
525	446	三宅 浩二	43	男	京都府	12:14:20	0:57:57	191	5:39:20	477	5:37:03	623	490	
617	447	尾田 政義	44	男	京都府	12:44:42	1:16:25	768	6:18:34	744	5:09:43	479	568	
832	448	内海 篤	46	男	京都府	14:21:21	1:37:06	897	6:24:25	767	6:19:50	782	743	
384	449	中島 秀行	46	男	京都府	11:36:18	1:02:22	339	5:18:06	312	5:15:50	511	364	
277	450	小峰 誠	47	男	京都府	11:05:16	0:53:50	103	5:23:28	354	4:47:58	319	262	
542	451	龍田 秀樹	49	男	京都府	12:18:09	1:12:43	681	5:13:04	270	5:52:22	698	505	
324	452	松田 知之	50	男	京都府	11:19:52	1:07:02	491	5:10:09	237	5:02:41	423	307	
100	453	三浦 博之	50	男	京都府	10:01:38	1:05:51	468	4:52:33	111	4:03:14	98	94	
	454	森田 成雄	50	男	京都府		0:57:59	194						
350	455	池田 真之	51	男	京都府	11:26:38	1:08:36	567	5:08:48	229	5:09:14	474	333	
178	456	北原 学	52	男	京都府	10:32:47	1:00:09	261	5:10:02	236	4:22:36	164	170	
137	457	竹島 千晃	52	男	京都府	10:17:05	1:06:22	476	5:15:19	293	3:55:24	74	130	
182	458	入江 賢	53	男	京都府	10:33:37	1:08:53	578	4:54:21	125	4:30:23	198	174	
496	459	中井 貞之	54	男	京都府	12:06:53	1:33:43	890	5:24:01	358	5:09:09	473	461	
332	460	川本 晴彦	58	男	京都府	11:23:02	1:05:27	448	5:12:01	253	5:05:34	443	315	
694	461	橘 啓史	58	男	京都府	13:12:12	1:11:57	658	6:23:39	763	5:36:36	620	629	
	462	竹脇 真	62	男	京都府		1:07:55	534						
10	463	片山 草太	26	男	大阪府	9:01:31	0:48:12	22	4:34:18	25	3:39:01	15	10	
835	464	田中 康志	26	男	大阪府	14:21:51	1:16:00	753	6:24:01	765	6:41:50	822	746	
453	465	臼杵 潤一	28	男	大阪府	11:55:16	1:08:01	539	5:39:02	474	4:58:13	398	424	
476	466	鹿嶋 雅史	30	男	大阪府	12:01:44	1:15:33	733	5:53:17	576	4:52:54	353	443	
298	467	末松 仁彦	34	男	大阪府	11:12:16	1:09:03	581	5:24:21	363	4:38:52	254	281	
206	468	田結庄 将岳	35	男	大阪府	10:41:57	0:52:49	81	5:08:29	224	4:40:39	267	197	
700	469	岡田 耕治	36	男	大阪府	13:15:21	1:10:01	616	6:55:40	858	5:09:40	478	634	
158	470	野口 大志	37	男	大阪府	10:24:35	1:09:06	583	5:12:13	259	4:03:16	100	150	
92	471	中島 慎介	38	男	大阪府	9:55:41	1:03:05	353	4:55:22	132	3:57:14	81	87	
118	472	岡田 好史	39	男	大阪府	10:11:55	1:07:30	518	4:40:10	53	4:24:15	172	112	
433	473	恒岡 清文	39	男	大阪府	11:49:39	0:51:01	52	5:23:01	352	5:35:37	610	405	
112	474	土居 雅博	39	男	大阪府	10:07:49	1:01:50	325	4:49:22	91	4:16:37	141	106	
126	475	長田 貴志	39	男	大阪府	10:15:19	1:01:50	325	4:55:12	131	4:18:17	149	120	
680	476	春山 芳朗	39	男	大阪府	13:07:26	1:04:18	388	6:14:39	723	5:48:29	686	617	
88	477	村井 真	39	男	大阪府	9:54:07	0:54:08	108	4:44:10	70	4:05:49	106	83	
365	478	麻田 雄嗣	40	男	大阪府	11:30:57	0:53:29	93	5:14:10	278	5:23:18	554	346	
218	479	高田 耕平	40	男	大阪府	10:45:25	1:09:21	595	5:10:21	239	4:25:43	179	207	
353	480	高道 光二	40	男	大阪府	11:27:29	1:04:51	413	5:15:22	294	5:07:16	457	336	
37	481	堀内 誠	40	男	大阪府	9:27:44	1:02:13	334	4:41:15	59	3:44:16	27	37	
61	482	山本 浩司	40	男	大阪府	9:40:50	0:54:52	132	4:53:50	120	3:52:08	55	60	
308	483	岩田 雄仁	41	男	大阪府	11:15:19	0:47:18	15	5:12:26	262	5:05:35	444	291	
456	484	武村 貴行	41	男	大阪府	11:55:45	1:19:56	814	5:31:32	419	5:04:17	437	427	
334	485	竹本 典寛	41	男	大阪府	11:23:46	0:52:41	79	5:20:32	329	5:10:33	483	317	
394	486	田邊 誠	41	男	大阪府	11:38:42	1:08:34	563	5:38:44	473	4:51:24	344	372	
105	487	大賀 興一郎	42	男	大阪府	10:04:09	1:17:37	785	4:54:31	126	3:52:01	54	99	
426	488	太田原 慎也	42	男	大阪府	11:47:33	1:01:27	306	5:27:57	384	5:18:09	525	399	
549	489	岡村 達也	42	男	大阪府	12:19:22	1:01:59	331	5:36:48	458	5:40:35	641	508	
292	490	日下 伸吾	42	男	大阪府	11:08:50	1:02:08	332	5:20:52	334	4:45:50	306	275	
725	491	小猿 純一	42	男	大阪府	13:27:05	1:15:58	752	5:53:29	581	6:17:38	769	656	
230	492	佐伯 英晃	42	男	大阪府	10:49:14	0:59:58	258	5:12:40	264	4:36:36	237	219	
133	493	阪本 直樹	42	男	大阪府	10:16:17	1:02:43	345	4:59:37	160	4:13:57	138	126	
765	494	西元 直樹	42	男	大阪府	13:49:03	1:04:24	392	6:26:46	779	6:17:53	771	688	
323	495	林 裕悟	42	男	大阪府	11:19:25	0:59:24	226	5:08:43	227	5:11:18	486	306	
210	496	増田 晶人	42	男	大阪府	10:42:49	0:47:14	14	5:24:28	364	4:31:07	202	200	
211	497	水沢 慶一	42	男	大阪府	10:42:53	1:00:11	265	5:01:16	169	4:41:26	276	201	
551	498	大塚 輝久	43	男	大阪府	12:20:38	1:11:54	657	5:51:52	559	5:16:52	519	510	
514	499	加藤 秀継	43	男	大阪府	12:11:58	1:10:15	624	5:47:23	524	5:14:20	502	479	
498	500	酒井 克実	43	男	大阪府	12:07:39	0:53:46	100	6:29:07	793	4:44:46	299	463	
495	501	藤川 義仁	43	男	大阪府	12:06:46	1:11:59	659	5:36:07	454	5:18:40	528	460	
328	502	杉浦 誠	44	男	大阪府	11:21:56	0:52:18	72	5:13:17	271	5:16:21	514	311	
90	503	福田 英雄	44	男	大阪府	9:55:11	1:08:01	539	5:04:42	194	3:42:28	24	85	
321	504	南野 良二	44	男	大阪府	11:18:52	1:03:01	350	5:25:51	373	4:50:00	335	304	
648	505	峰 昌一	44	男	大阪府	12:55:52	1:22:09	833	5:35:44	451	5:57:59	710	593	
723	507	山本 義孝	44	男	大阪府	13:26:03	1:11:13	641	5:55:20	594	6:19:30	780	654	
74	508	大西 伸	45	男	大阪府	9:45:00	1:00:09	261	4:57:41	150	3:47:10	37	70	
296	509	菅谷 俊宏	45	男	大阪府	11:09:47	0:53:27	92	5:24:09	361	4:52:11	349	279	
356	510	玉村 幸伸	45	男	大阪府	11:28:25	1:12:41	679	5:22:52	349	4:52:52	352	338	
	511	徳田 勝	45	男	大阪府		1:53:38	904						
461	512	堂坂 佳延	45	男	大阪府	11:56:45	1:07:54	533	5:33:18	434	5:15:33	510	431	
	513	永田 恭司	45	男	大阪府		1:47:31	901						
643	514	舟橋 庸介	45	男	大阪府	12:54:33	1:01:15	300	6:06:06	664	5:47:12	673	588	
193	515	髙石 光博	46	男	大阪府	10:36:22	0:56:40	156	4:47:33	80	4:52:09	348	185	
668	516	中嶋 隆	46	男	大阪府	13:04:15	1:25:31	863	6:04:42	658	5:24:02	560	607	
256	517	林原 誠	46	男	大阪府	10:59:07	1:21:18	823	5:09:20	233	4:28:29	190	242	
468	518	八木 俊之	46	男	大阪府	11:59:43	0:57:55	188	5:22:24	346	5:39:24	637	437	
579	519	岩本 真一	47	男	大阪府	12:31:28	0:59:45	243	5:30:41	413	5:51:02	694	535	
336	520	菅 良夫	47	男	大阪府	11:24:13	1:01:33	308	5:07:46	221	5:14:54	504	319	
650	521	花登 重夫	47	男	大阪府	12:57:32	1:17:21	783	6:18:35	745	5:21:36	544	595	
393	522	丸田 幹穂	47	男	大阪府	11:37:55	1:00:12	267	5:09:28	234	5:28:15	577	371	
346	523	田中 一正	48	男	大阪府	11:26:00	0:51:53	65	5:22:11	344	5:11:56	490	329	
437	524	鳴尾 治	48	男	大阪府	11:50:32	1:01:33	308	5:50:17	548	4:58:42	402	409	
301	525	小西 康之	50	男	大阪府	11:13:16	1:00:19	278	5:29:22	398	4:43:35	295	284	
173	526	薦田 敏博	50	男	大阪府	10:31:12	1:00:18	277	5:11:04	246	4:19:50	153	165	
526	527	坂井 靖	50	男	大阪府	12:14:29	1:07:30	518	5:44:03	501	5:22:56	552	491	
235	528	榊原 徳雄	50	男	大阪府	10:51:05	1:07:12	500	5:01:40	172	4:32:13	211	224	
172	529	峠 和久	50	男	大阪府	10:31:01	1:01:33	308	5:07:44	220	4:21:44	160	164	
119	530	藤原 章彦	50	男	大阪府	10:12:03	1:01:43	317	5:07:05	217	4:03:15	99	113	
201	531	今井 道明	51	男	大阪府	10:39:17	1:11:00	639	5:15:03	291	4:13:14	134	192	
622	532	橋本 真禎	51	男	大阪府	12:47:34	1:15:04	727	5:52:20	569	5:40:10	639	572	
498	533	濱口 信之	51	男	大阪府	12:07:39	0:57:49	182	5:30:50	415	5:39:00	632	463	
786	534	山田 正和	51	男	大阪府	13:59:38	1:10:10	621	6:12:48	710	6:36:40	816	706	
425	535	秋元 健児	52	男	大阪府	11:46:53	0:57:40	175	5:33:03	433	5:16:10	513	398	
486	536	古丸 哲生	52	男	大阪府	12:04:13	0:55:22	139	5:57:14	607	5:11:37	487	452	
	537	齊藤 知秀	52	男	大阪府		1:07:09	497	6:09:20	687				
833	538	牧内 健一	52	男	大阪府	14:21:26	1:13:58	714	6:30:55	800	6:36:33	815	744	
577	539	岡本 泰弘	53	男	大阪府	12:30:37	1:03:19	358	6:23:32	762	5:03:46	430	533	
530	540	柏山 俊彦	53	男	大阪府	12:14:52	1:15:53	748	5:54:59	589	5:04:00	431	494	
429	541	坂部 勇志	53	男	大阪府	11:48:32	0:52:09	70	5:25:36	370	5:20:47	538	402	
471	542	白子 清士	53	男	大阪府	12:00:48	1:06:25	478	5:47:33	526	5:06:50	452	440	
290	543	太井 寿幸	53	男	大阪府	11:08:41	1:10:08	619	5:15:05	292	4:43:28	294	273	
843	544	西 純矢	53	男	大阪府	14:24:50	1:04:13	384	6:27:41	785	6:52:56	835	752	
504	545	藤原 秀器	53	男	大阪府	12:08:55	1:21:58	829	5:50:35	549	4:56:22	385	469	
261	546	薮田 茂	53	男	大阪府	11:00:31	1:03:58	373	5:15:01	288	4:31:32	205	247	
401	548	富阪 隆浩	54	男	大阪府	11:41:49	1:24:31	849	5:47:32	525	4:29:46	196	377	
613	549	中井 隆	54	男	大阪府	12:42:38	1:15:17	729	5:35:50	453	5:51:31	696	565	
381	550	浜崎 孝弘	54	男	大阪府	11:34:45	1:15:24	731	5:28:13	386	4:51:08	342	361	
605	551	尾崎 大雄	55	男	大阪府	12:40:26	1:10:27	629	5:56:17	599	5:33:42	599	557	
819	552	木村 眞伸	55	男	大阪府	14:16:23	1:09:26	600	6:07:01	668	6:59:56	839	734	
563	553	田中 雄二	55	男	大阪府	12:26:43	1:22:51	840	6:22:27	757	4:41:25	275	520	
	554	貝塚 耕一	56	男	大阪府		1:16:18	765						
702	555	田中 静吾	57	男	大阪府	13:15:59	1:10:25	627	6:17:55	740	5:47:39	678	635	
736	556	千原 寿一	57	男	大阪府	13:31:55	1:17:12	778	6:05:49	663	6:08:54	742	665	
550	557	中辻 豊彦	57	男	大阪府	12:20:15	0:59:54	255	6:27:21	783	4:53:00	354	509	
714	558	小枩谷 和夫	59	男	大阪府	13:21:24	1:18:09	791	6:12:09	707	5:51:06	695	646	
	559	野村 友則	59	男	大阪府		1:40:27	898						
	560	深水 一成	59	男	大阪府		1:08:59	580	6:57:32	861				
442	561	大橋 好夫	60	男	大阪府	11:51:34	1:07:25	512	5:49:39	544	4:54:30	366	414	
410	562	菊岡 政夫	60	男	大阪府	11:44:12	1:14:17	718	5:52:01	564	4:37:54	249	386	
674	563	江端 良二	61	男	大阪府	13:05:27	1:05:21	440	5:51:56	561	5:58:10	712	613	
710	564	奥村 悦生	61	男	大阪府	13:20:15	1:03:58	373	6:28:32	789	5:47:45	680	642	
479	565	黒川 信一	61	男	大阪府	12:02:19	1:05:36	455	5:59:09	616	4:57:34	392	446	
780	566	手嶋 邦彦	61	男	大阪府	13:57:48	1:16:15	762	5:52:08	565	6:49:25	833	701	
	567	岸上 俊夫	62	男	大阪府		1:05:18	437						
	568	湯川 静信	62	男	大阪府		1:19:50	813	6:27:41	785				
602	569	若狭 寿	63	男	大阪府	12:39:22	1:02:21	338	5:51:01	552	5:46:00	666	554	
	570	玉置 賢治	64	男	大阪府		1:07:15	505						
683	571	鬼塚 義延	65	男	大阪府	13:08:48	1:09:04	582	6:37:44	826	5:22:00	545	620	
646	572	清原 恒己	65	男	大阪府	12:55:08	1:01:36	312	5:53:25	578	6:00:07	717	591	
644	573	髙津 明	65	男	大阪府	12:54:50	1:16:34	769	6:38:37	829	4:59:39	405	589	
	574	嶋田 善成	65	男	大阪府		1:13:50	711	6:56:46	859				
5	575	藤原 亮太	30	男	兵庫県	8:50:52	0:53:30	95	4:29:05	9	3:28:17	4	5	
717	576	細谷 康太	31	男	兵庫県	13:22:23	0:57:56	190	5:41:27	486	6:43:00	825	649	
774	577	森本 泰司	31	男	兵庫県	13:55:34	1:01:37	313	6:16:02	728	6:27:55	801	695	
501	578	山田 雄太	31	男	兵庫県	12:08:09	1:00:21	281	5:48:41	534	5:19:07	532	466	
470	579	馬場 正輝	33	男	兵庫県	12:00:28	1:24:38	852	5:34:17	443	5:01:33	416	439	
197	580	廣猟 太朗	34	男	兵庫県	10:37:48	0:57:31	170	5:00:24	164	4:39:53	263	188	
449	581	田中 雄作	35	男	兵庫県	11:53:44	1:08:31	560	5:24:06	360	5:21:07	539	420	
313	582	中島 明俊	37	男	兵庫県	11:17:03	1:13:07	691	5:16:37	301	4:47:19	315	296	
232	583	栗山 和之	38	男	兵庫県	10:50:11	1:08:09	547	5:08:38	226	4:33:24	218	221	
17	584	三田 博史	38	男	兵庫県	9:07:59	0:54:11	109	4:15:39	2	3:48:09	42	17	
	585	柿本 順一	40	男	兵庫県									
81	586	坂本 岳史	40	男	兵庫県	9:51:38	1:00:48	290	5:09:14	232	3:41:36	20	76	
212	587	森 智也	40	男	兵庫県	10:43:12	0:55:10	137	4:53:37	118	4:54:25	364	202	
202	588	山口 靖広	40	男	兵庫県	10:40:09	1:05:59	473	4:59:56	162	4:34:14	223	193	
220	589	向井 英晴	41	男	兵庫県	10:46:05	1:04:01	378	5:14:45	283	4:27:19	186	209	
84	590	澤 直樹	42	男	兵庫県	9:52:43	0:50:08	38	4:35:55	32	4:26:40	182	79	
310	591	中田 貴之	42	男	兵庫県	11:16:19	1:10:15	624	5:20:26	326	4:45:38	304	293	
825	592	合田 和法	43	男	兵庫県	14:20:16	1:22:38	838	6:47:58	845	6:09:40	745	738	
746	593	白井 久之	43	男	兵庫県	13:36:16	1:01:18	302	6:08:44	683	6:26:14	795	671	
208	594	高尾 秀正	43	男	兵庫県	10:42:40	0:54:35	119	4:52:08	108	4:55:57	382	199	
450	595	中野 暢也	43	男	兵庫県	11:54:00	1:00:11	265	4:57:49	152	5:46:00	666	421	
