Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Dylan Magnien	M	MPRO	1	8:27:57	0:48:53	4:54:39	2:39:00
2	Jordi Montraveta Moya	M	MPRO	2	8:28:35	0:54:29	4:47:53	2:41:07
3	Mathias Lyngsø Petersen	M	MPRO	3	8:31:11	0:47:12	4:56:12	2:42:57
4	Jon Breivold	M	MPRO	4	8:31:51	0:54:36	4:47:04	2:44:21
5	Clément Mignon	M	MPRO	5	8:32:21	0:47:09	4:56:39	2:43:39
6	Michiel Stockman	M	MPRO	6	8:33:22	0:53:55	4:51:31	2:42:07
7	Mikel Ugarte Ramos	M	MPRO	7	8:37:16	0:48:54	4:55:00	2:49:14
8	Thomas Navarro	M	MPRO	8	8:39:41	0:52:28	4:56:36	2:45:54
9	Sebastian Norberg	M	MPRO	9	8:44:11	0:54:31	4:53:22	2:51:48
10	Arnaud Guilloux	M	MPRO	10	8:44:36	0:49:00	5:01:03	2:49:05
11	Anthony Roux	M	MPRO	11	8:44:45	0:59:03	4:43:32	2:56:23
12	Stenn Goetstouwers	M	MPRO	12	8:45:43	0:50:14	5:00:15	2:50:11
13	Lukas Stahl	M	MPRO	13	8:47:32	0:53:41	5:01:33	2:47:21
14	Joren Thys	M	MPRO	14	8:47:38	0:56:58	4:54:14	2:50:37
15	Matthew Palmer	M	MPRO	15	8:48:01	0:56:49	4:46:51	2:59:17
16	Kristian Grue	M	MPRO	16	8:49:56	0:50:21	4:53:14	3:02:04
17	Clément Grandy	M	MPRO	17	8:50:04	0:53:56	4:57:52	2:52:43
18	Christoph Matner	M	MPRO	18	8:55:40	0:52:27	5:13:30	2:44:55
19	Timmo Jeret	M	MPRO	19	8:57:05	0:57:35	5:02:49	2:51:26
20	Benjamin Hoffman	M	MPRO	20	8:59:32	0:49:50	5:07:35	2:55:48
21	Ander Irigoyen Egia	M	MPRO	21	9:03:39	0:50:17	5:11:36	2:57:15
22	Alex Woodman	M	MPRO	22	9:04:53	0:49:32	5:08:26	3:00:53
23	Fabian Dutli	M	MPRO	23	9:05:49	0:55:47	5:02:18	3:02:30
24	Olaf Van Den Bergh	M	MPRO	24	9:05:56	0:58:55	5:00:30	3:00:25
25	Ben Akin	M	MPRO	25	9:07:15	0:54:33	5:10:54	2:56:21
26	Lars Wichert	M	M35-39	1	9:08:22	1:03:19	5:08:30	2:50:30
27	Steven Galibert	M	M30-34	1	9:08:50	0:58:19	5:19:29	2:44:07
28	Mitch Wismans	M	MPRO	26	9:09:00	0:51:00	5:15:31	2:56:35
29	Gotzon Gondra Etxebarria	M	MPRO	27	9:17:06	0:57:30	5:14:55	2:59:11
30	Lucy Charles-barclay	F	FPRO	1	9:17:15	0:48:24	5:21:54	3:01:58
31	Tijmen Van Der Burgt	M	M35-39	2	9:17:31	0:58:01	5:14:06	2:58:37
32	Gwénaël Changeon	M	M35-39	3	9:18:10	1:02:45	5:18:44	2:51:14
33	Seppe Odeyn	M	M35-39	4	9:19:36	1:08:27	5:13:50	2:50:00
34	Levin Veale	M	M30-34	2	9:22:30	0:49:28	4:59:10	3:28:09
35	Eric Lauricella	M	MPRO	28	9:26:13	1:01:00	5:17:56	3:01:37
36	Jack Durkacz	M	M25-29	1	9:27:35	1:00:27	5:14:59	3:05:53
37	Matej Jukic	M	M30-34	3	9:28:46	1:00:13	5:31:28	2:50:26
38	Ian Mayes	M	M30-34	4	9:28:59	0:59:59	5:20:07	3:03:08
39	Nicola Buchs	M	M25-29	2	9:32:20	1:02:19	5:29:04	2:55:43
40	Thomas Hounjet	M	M30-34	5	9:35:16	0:57:57	5:22:30	3:07:31
41	Patrick Jaberg	M	M45-49	1	9:36:10	0:56:49	5:21:48	3:10:04
42	Yann Massyn	M	M25-29	3	9:37:10	0:58:58	5:30:58	3:01:43
43	Jeanne Collonge	F	FPRO	2	9:37:36	0:56:22	5:29:19	3:06:30
44	Merle Brunnée	F	FPRO	3	9:38:16	1:01:09	5:26:54	3:04:40
45	Carl Bastian Hauskov Nielsen	M	M25-29	4	9:39:13	0:57:10	5:27:59	3:08:44
46	Tom Guillamin	M	M18-24	1	9:39:22	0:47:54	5:21:37	3:22:43
