Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Thales Silva	M	M25-29	1	4:01:39	0:29:51	2:12:23	1:15:26
2	Bailey Tuddenham	M	M18-24	1	4:03:04	0:25:42	2:10:56	1:22:36
3	Tom Franks	M	M25-29	2	4:03:31	0:24:52	2:13:37	1:20:58
4	Oliver Hobson	M	M25-29	3	4:05:20	0:25:45	2:18:07	1:16:59
5	Thomas Kearns	M	M30-34	1	4:06:14	0:24:40	2:11:44	1:25:54
6	Damien McAleese	M	M25-29	4	4:07:33	0:25:13	2:15:15	1:22:55
7	Jed Radbone	M	M25-29	5	4:10:00	0:25:23	2:19:05	1:21:47
8	Guy Yarrell	M	M18-24	2	4:10:21	0:33:07	2:08:13	1:23:21
9	Boris Blanc	M	M18-24	3	4:10:36	0:28:08	2:16:28	1:22:10
10	Jack Pringle	M	M18-24	4	4:10:53	0:24:23	2:15:17	1:26:27
11	Stewart Jepson	M	M30-34	2	4:10:55	0:26:15	2:17:24	1:22:51
12	karl Poole	M	M35-39	1	4:11:03	0:24:47	2:15:09	1:24:55
13	Zachary Durkin	M	M30-34	3	4:11:10	0:25:53	2:16:39	1:22:56
14	Patrick Roberts	M	M25-29	6	4:12:05	0:25:02	2:20:32	1:20:52
15	Michael Entwistle	M	M35-39	2	4:13:11	0:24:42	2:15:30	1:27:25
16	Cody Williamson	M	M25-29	7	4:13:16	0:28:30	2:21:36	1:17:28
17	Laurie Watson	M	M18-24	5	4:14:13	0:29:41	2:17:22	1:21:22
18	Ben Troup	M	M35-39	3	4:14:31	0:27:56	2:17:43	1:24:18
19	OLIVER VAN RENSBURG	M	M18-24	6	4:14:48	0:30:30	2:18:21	1:22:11
20	Jake Watts	M	M30-34	4	4:15:19	0:32:19	2:15:53	1:21:45
21	Francis Rupnik	M	M18-24	7	4:15:27	0:24:45	2:19:45	1:26:17
22	Aidan Wallace	M	M25-29	8	4:15:46	0:26:09	2:17:39	1:27:19
23	Jay Phillpotts	M	M45-49	1	4:16:17	0:32:16	2:15:41	1:22:06
24	Tyler Murphy	M	M30-34	5	4:16:48	0:29:14	2:19:38	1:23:19
25	Seb Davies	M	M35-39	4	4:17:22	0:23:48	2:18:23	1:30:49
26	Hayden Brown	M	M25-29	9	4:17:25	0:31:34	2:21:16	1:18:30
27	Tyson Matheson	M	M40-44	1	4:18:22	0:32:15	2:16:47	1:24:40
28	Cahn Butler	M	M25-29	10	4:18:30	0:29:23	2:16:17	1:27:42
29	Mac Winch	M	M18-24	8	4:19:52	0:27:38	2:24:11	1:23:05
30	Steve Guy	M	M45-49	2	4:20:46	0:30:00	2:23:45	1:20:10
31	Daniel Paddison	M	M25-29	11	4:20:57	0:25:57	2:30:23	1:18:44
32	Adam Lynch	M	M25-29	12	4:21:12	0:29:03	2:15:43	1:31:24
33	John Hughes	M	M50-54	1	4:21:30	0:34:21	2:20:00	1:22:33
34	Ben Morgan	M	M18-24	9	4:21:48	0:29:15	2:20:03	1:26:46
35	Sebastian Tebbe	M	M30-34	6	4:22:32	0:27:55	2:15:44	1:35:15
36	Carl Ashdown	M	M35-39	5	4:23:38	0:29:03	2:19:24	1:30:01
37	James Naldrett	M	M30-34	7	4:24:17	0:34:33	2:22:34	1:22:15
38	Daniel Robson	M	M30-34	8	4:24:28	0:32:38	2:25:02	1:21:53
39	Ben Russell	M	M35-39	6	4:24:40	0:28:05	2:27:06	1:25:03
40	Connor Scott	M	M25-29	13	4:26:48	0:24:44	2:22:28	1:34:24
41	Scott Kean	M	M50-54	2	4:28:16	0:29:21	2:22:13	1:31:40
42	Ryan Aitken	M	M18-24	10	4:28:32	0:30:46	2:23:59	1:27:39
43	Matthew Gibson	M	M35-39	7	4:28:49	0:33:37	2:19:46	1:29:27
44	Steven Pocock	M	M25-29	14	4:28:53	0:28:37	2:23:01	1:32:25
45	Gilles Stadsbader	M	M18-24	11	4:29:23	0:30:57	2:25:28	1:26:19
46	Emerson Johnston	M	M25-29	15	4:29:28	0:29:36	2:23:27	1:31:28
47	Joshua Wood	M	M25-29	16	4:29:46	0:28:41	2:20:51	1:34:24
48	Madi Toovey	F	F18-24	1	4:29:54	0:25:38	2:30:25	1:28:55
49	Elijah Lewis	M	M18-24	12	4:30:11	0:28:33	2:30:39	1:26:08
50	Kieran Colahan	M	M25-29	17	4:31:39	0:27:50	2:25:54	1:33:16
51	Kilian Duverger	M	M30-34	9	4:31:54	0:28:52	2:34:13	1:24:51
52	Sam Treppo	M	M25-29	18	4:32:43	0:30:40	2:25:58	1:30:32
53	Diogo Santos	M	M30-34	10	4:33:30	0:28:10	2:39:23	1:20:33
54	Calypso Sheridan	F	F25-29	1	4:33:55	0:26:47	2:31:16	1:29:56
55	Chris Auditore	M	M50-54	3	4:34:01	0:28:19	2:25:37	1:35:15
56	Rinaldo Lookene	M	M30-34	11	4:34:13	0:30:12	2:20:49	1:37:43
57	Micah Brancatisano	M	M30-34	12	4:34:31	0:30:37	2:29:32	1:27:57
58	Lesley West	F	F40-44	1	4:34:40	0:32:10	2:33:20	1:24:25
59	Nathan Larsen	M	M25-29	19	4:34:59	0:30:06	2:19:16	1:40:57
60	Noah Cavanaugh	M	M30-34	13	4:35:03	0:27:54	2:26:16	1:35:02
61	Nicholas Maeder	M	M35-39	8	4:35:44	0:31:29	2:24:19	1:35:01
62	Matthew Riches	M	M25-29	20	4:35:48	0:31:25	2:21:19	1:36:36
63	Riley Mcclung	M	M18-24	13	4:36:37	0:31:15	2:30:14	1:30:11
64	Cameron Fabian	M	M30-34	14	4:37:17	0:31:31	2:17:56	1:42:34
65	Troy Bauerle	M	M45-49	3	4:37:19	0:29:27	2:26:54	1:36:44
66	MASAKI MORIKAWA	M	M35-39	9	4:37:31	0:31:27	2:29:45	1:29:09
