Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Maxwell Dimuccio	M	M18-24	1	3:30:03		2:13:42	1:14:21
2	Adam Ward	M	M25-29	1	3:30:19		2:08:29	1:19:11
3	Mike Consolini	M	M35-39	1	3:31:46		2:09:57	1:19:24
4	Brenton Towne	M	M40-44	1	3:36:42		2:12:34	1:21:29
5	Robert Ordish	M	M40-44	2	3:39:27		2:16:14	1:20:26
6	David Martin	M	M35-39	2	3:40:33		2:16:36	1:21:38
7	Alexandre Guay	M	M30-34	1	3:42:13		2:17:35	1:22:32
8	Johnny Delbalso	M	M35-39	3	3:43:11		2:13:46	1:27:24
9	Thomas Fellows	M	M40-44	3	3:44:08		2:19:56	1:22:01
10	Lucas Davis	M	M30-34	2	3:44:34		2:22:25	1:19:26
11	Maxime Frenette	M	M30-34	3	3:44:44		2:19:45	1:22:46
12	Tristan Margot	M	M40-44	4	3:45:30		2:15:03	1:28:08
13	William Fortin	M	M35-39	4	3:45:57		2:21:24	1:21:56
14	Christian Oakley	M	M25-29	2	3:46:13		2:15:36	1:26:58
15	Ryan Davis	M	M30-34	4	3:46:22		2:15:17	1:28:35
16	Eric Nielsen	M	M40-44	5	3:46:56		2:18:22	1:26:02
17	William Khachadourian	M	M35-39	5	3:47:10		2:14:45	1:29:27
18	Matthew Rabasco	M	M25-29	3	3:47:19		2:22:01	1:22:55
19	Vincent Farricielli	M	M25-29	4	3:47:58		2:16:10	1:29:29
20	Mathieu Picca	M	M35-39	6	3:48:01		2:17:49	1:27:50
21	Corentin Provost	M	M30-34	5	3:48:01		2:18:29	1:26:55
22	Kyle Pilachowski	M	M25-29	5	3:48:09		2:18:59	1:26:00
23	Sebastien Houde Breton	M	M30-34	6	3:48:53		2:20:50	1:25:38
24	Charles Meilleur	M	M25-29	6	3:50:09		2:22:14	1:24:53
25	Matthew Beaver	M	M30-34	7	3:51:02		2:22:07	1:26:04
26	Tristan Chênevert	M	M18-24	2	3:51:10		2:21:38	1:26:49
27	Thomas Scappaticci	M	M40-44	6	3:51:21		2:19:43	1:29:01
28	Noel Mulkey	M	M30-34	8	3:51:31		2:22:04	1:26:35
29	Jonathan Davis	M	M25-29	7	3:51:33		2:26:44	1:19:49
30	Kyle Houston	M	M30-34	9	3:51:40		2:21:32	1:26:52
31	Adam Raphael	M	M30-34	10	3:52:31		2:25:57	1:24:28
32	Alexis Giroux	M	M40-44	7	3:52:44		2:20:31	1:28:58
33	Joseph Czelusniak	M	M25-29	8	3:52:49		2:18:44	1:31:25
34	John Cline	M	M45-49	1	3:53:46		2:21:46	1:29:33
35	Wade Contney	M	M18-24	3	3:54:14		2:24:57	1:27:21
36	Federico Forte	M	M35-39	7	3:54:17		2:23:43	1:27:53
37	Patrick Guelakis	M	M45-49	2	3:54:27		2:24:55	1:25:57
38	Michal Bal	M	M35-39	8	3:54:44		2:21:46	1:28:37
