Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Will Watson	M	M18-24	1	4:10:17	0:30:27	2:08:45	1:25:49
2	Sean O'Bryan	M	M30-34	1	4:14:51	0:31:22	2:18:01	1:19:09
3	Garin Kelley	M	M18-24	2	4:20:09	0:27:57	2:10:02	1:35:49
4	Matt Rollason	M	M35-39	1	4:21:19	0:31:15	2:10:00	1:33:26
5	CJ Morrison	F	M18-24	3	4:21:42	0:33:22	2:13:57	1:27:45
6	Jeff Scarella	M	M45-49	1	4:21:59	0:31:06	2:14:39	1:29:35
7	Juan Carlos Ramirez De Nigris	M	M25-29	1	4:23:11	0:29:04	2:19:34	1:27:24
8	Nick Carlson	M	M25-29	2	4:24:16	0:23:30	2:14:25	1:39:26
9	John Seddon	M	M40-44	1	4:26:17	0:28:17	2:09:50	1:40:33
10	Ryan Celestain	M	M40-44	2	4:26:29	0:34:05	2:18:13	1:28:13
11	Andrew Marschall	M	M30-34	2	4:27:50	0:32:28	2:22:00	1:28:29
12	Jimmy Tatum	M	M25-29	3	4:28:42	0:29:51	2:09:19	1:43:25
13	Ciaran Boyle	M	M35-39	2	4:32:03	0:34:42	2:13:56	1:35:14
14	Ethan Grant	M	M25-29	4	4:32:06	0:36:17	2:15:40	1:33:36
15	Alden Ferguson	M	M25-29	5	4:34:04	0:37:55	2:21:06	1:27:33
16	Jesus Perales	M	M40-44	3	4:34:27	0:30:26	2:13:31	1:39:51
17	Phinehas McDowell	M	M18-24	4	4:34:58	0:28:01	2:27:12	1:34:54
18	William Leiss	M	M35-39	3	4:35:19	0:34:02	2:19:38	1:34:16
19	Adam Janah	M	M18-24	5	4:36:23	0:27:40	2:23:55	1:39:07
20	Jessica Jones Lasley	F	F45-49	1	4:38:00	0:31:21	2:24:09	1:36:20
21	Rafael Silva	M	M45-49	2	4:38:20	0:31:26	2:28:52	1:30:39
22	Aedan Spaulding	M	M18-24	6	4:38:51	0:29:43	2:27:18	1:36:59
23	Brendan Loehr	M	M45-49	3	4:39:10	0:29:52	2:22:31	1:41:00
24	Ryan Messick	M	M18-24	7	4:39:38	0:30:46	2:19:30	1:39:20
25	Michael Engle	M	M35-39	4	4:39:48	0:29:38	2:24:39	1:38:22
26	Rodrigo Hernandez	F	M18-24	8	4:39:56	0:29:11	2:35:37	1:29:38
27	Emilio Adame Garcia	M	M25-29	6	4:41:08	0:30:26	2:18:43	1:45:18
28	Marcel Krug	M	M40-44	4	4:41:22	0:30:30	2:26:21	1:37:32
29	Brandon Harvill	M	M40-44	5	4:41:40	0:30:51	2:25:40	1:37:26
30	Marco Sanchezbreton	M	M50-54	1	4:42:01	0:28:45	2:24:55	1:40:35
31	Sean Lewis	M	M55-59	1	4:42:49	0:35:37	2:17:52	1:40:52
32	Carley Gross	F	F30-34	1	4:43:20	0:30:25	2:27:40	1:38:47
33	Alejandro Gonzalez Sanchez	M	M35-39	5	4:43:33	0:33:43	2:22:26	1:39:16
34	Carlos Garza	M	M18-24	9	4:43:47	0:34:38	2:23:20	1:39:22
35	Guido Tirone	M	M35-39	6	4:45:22	0:28:53	2:24:54	1:44:07
36	Jeff Depew	M	M30-34	3	4:45:44	0:28:46	2:26:00	1:43:38
37	Joseph Geier	M	M18-24	10	4:45:44	0:34:31	2:33:08	1:32:01
38	Rick Arellano	M	M25-29	7	4:45:56	0:34:44	2:19:30	1:45:13
39	Luca Parmitano	M	M45-49	4	4:46:20	0:37:59	2:25:06	1:35:55
40	Matthew Ponder	M	M30-34	4	4:47:22	0:33:24	2:22:14	1:44:24
41	Benjamin Fuqua	M	M40-44	6	4:47:29	0:29:59	2:27:29	1:40:22
42	Seth Simpson	M	M30-34	5	4:47:52	0:37:43	2:18:50	1:44:13
43	Tyler Mannino	M	M35-39	7	4:48:01	0:36:03	2:25:09	1:39:01
44	Cody Warrick	M	M35-39	8	4:48:44	0:29:07	2:20:29	1:49:48
45	Jared Carver	M	M30-34	6	4:48:45	0:32:46	2:22:32	1:45:41
46	Benjamin Montag	M	M18-24	11	4:49:00	0:37:37	2:27:49	1:35:26
47	Luis Tinajero Stevens	M	M25-29	8	4:50:24	0:34:53	2:36:03	1:32:28
48	Joe Moran	M	M30-34	7	4:50:28	0:38:45	2:28:01	1:35:24
