Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Matthew Marquardt	M	MPRO	1	7:50:41	0:49:35	4:14:04	2:39:47
2	Nick Thompson	M	MPRO	2	7:53:31	0:52:14	4:10:34	2:46:19
3	Henrik Goesch	M	MPRO	3	7:57:38	0:51:49	4:18:39	2:43:03
4	Jamie Riddle	M	MPRO	4	8:00:15	0:49:25	4:20:57	2:44:16
5	Matt Hanson	M	MPRO	5	8:01:13	0:55:30	4:30:59	2:30:21
6	Ben Hill	M	MPRO	6	8:02:16	0:52:17	4:13:12	2:53:01
7	Mike Phillips	M	MPRO	7	8:05:37	0:52:15	4:20:17	2:48:13
8	Jarrod Osborne	M	MPRO	8	8:05:52	0:55:27	4:24:53	2:41:26
9	Braden Currie	M	MPRO	9	8:10:05	0:51:52	4:26:17	2:47:58
10	Ben Hamilton	M	MPRO	10	8:14:42	0:55:22	4:24:40	2:50:08
11	Jack Sosinski	M	MPRO	11	8:15:52	0:51:55	4:25:28	2:54:00
12	Rhys Corbishley	M	MPRO	12	8:20:46	1:02:13	4:27:42	2:45:37
13	Josh Amberger	M	MPRO	13	8:25:07	0:49:35	4:28:43	3:02:55
14	Jumpei Furuya	M	MPRO	14	8:25:18	0:51:42	4:34:54	2:53:34
15	Will Clarke	M	MPRO	15	8:29:41	0:52:20	4:25:19	3:07:17
16	Nathan Dortmann	M	MPRO	16	8:31:57	0:58:57	4:31:02	2:56:46
17	Hamish Longmuir	M	MPRO	17	8:33:52	0:52:00	4:29:09	3:07:25
18	Joel Wooldridge	M	MPRO	18	8:35:22	0:55:32	4:33:14	3:01:47
19	Calvin Amos	M	MPRO	19	8:38:05	1:00:35	4:35:13	2:55:47
20	Jackie Hering	F	FPRO	1	8:42:15	0:56:28	4:44:36	2:56:39
21	Kaito Tohara	M	MPRO	20	8:45:34	1:02:16	4:45:16	2:50:48
22	Sam Askey-Doran	M	M18-24	1	8:45:38	0:47:58	4:27:14	3:23:32
23	Sven Wies	M	MPRO	21	8:46:07	0:52:03	4:37:59	3:12:00
