順位	No.	氏名	年齢	性別	カテゴリ	所属	総合記録	スイム	バイク	ラン	備考
47	160	高嶋 秀子	56	男	1部	魚津市		0:17:25	1:00:55		
48	43	平井 仁敏	46	男	1部	高砂市		0:16:53	1:02:03		
49	65	西野 壽城	41	男	1部	尼崎市		0:17:44	1:01:27		
50	112	森本 裕隆	64	男	1部	相楽郡		0:17:30	1:01:43		
51	12	井上 真央	38	男	1部	広島市		0:18:11	1:01:08		
52	24	山本 英樹	39	男	1部	堺市		0:17:15	1:02:18		
53	78	齋藤 和孝	52	男	1部	堺市		0:18:52	1:00:49		
54	60	水戸 宏	47	男	1部	明石市		0:17:39	1:02:22		
55	38	須方 崇夫	41	男	1部	揖保郡		0:17:37	1:02:28		
56	75	黒瀬 優太	51	男	1部	世羅郡		0:17:26	1:02:42		
57	4	上垣内 優	26	男	1部	大東市		0:17:44	1:02:38		
58	63	田中 耕二	49	男	1部	赤磐市		0:18:14	1:02:15		
59	87	河原 健治	55	男	1部	小野市		0:19:06	1:01:35		
60	54	鈴木 孝治	49	男	1部	神戸市		0:14:55	1:06:25		
61	115	加田 勝彦	39	男	1部	木津川市		0:16:30	1:05:01		
62	7	三村 泰揮	29	男	1部	高松市		0:18:30	1:03:12		
63	36	志方 達哉	40	男	1部	明石市		0:18:30	1:03:18		
64	20	元澤 晃	35	男	1部	神戸市		0:17:58	1:04:07		
65	76	山嵜 清張	53	男	1部	神戸市		0:18:55	1:03:35		
66	13	田島 直貴	30	男	1部	光市		0:19:08	1:03:57		
67	44	西田 月己	47	男	1部	神戸市		0:17:05	1:06:12		
68	110	門場 靖司	60	男	1部	洲本市		0:18:39	1:04:48		
69	27	中野 秀昭	36	男	1部	観音寺市		0:16:17	1:07:44		
70	15	山中 志郎	30	男	1部	神戸市		0:19:20	1:04:46		
71	57	岡本 邦裕	44	男	1部	豊中市		0:18:57	1:05:31		
72	50	池信 孝治	43	男	1部	東伯郡		0:18:25	1:06:04		
73	23	高橋 秀介	37	男	1部	福山市		0:18:06	1:06:27		
74	31	Song KyeHoon	30	男	1部	大阪市		0:22:18	1:02:18		
75	19	垣内 壮太	35	男	1部	西脇市		0:17:10	1:08:41		
76	91	奈良 利昭	52	男	1部	箕面市		0:19:52	1:06:03		
77	92	長谷川 敦志	54	男	1部	京都市		0:20:31	1:06:20		
78	99	上正原 勝	55	男	1部	高崎市		0:19:51	1:07:15		
79	56	大町 泰貴	40	男	1部	福知山市		0:21:03	1:06:13		
80	113	植田 雅敏	63	男	1部	東大阪市		0:19:23	1:08:00		
81	107	林 勝	71	男	1部	福知山市		0:18:38	1:08:49		
82	9	増田 智幸	26	男	1部	松本市		0:20:52	1:06:42		
83	46	江口 公浩	40	男	1部	大阪市		0:19:43	1:08:28		
84	55	貝崎 義信	47	男	1部	丹波市		0:20:46	1:08:03		
85	8	橋本 圭司	26	男	1部	赤穂市		0:19:58	1:09:07		
86	59	吉原 達之	47	男	1部	岡山市		0:21:09	1:08:10		
87	161	重留 睦美	56	男	1部	茨木市		0:19:46	1:10:28		
88	152	鵜久森 知里	26	男	1部	神戸市		0:22:43	1:07:37		
89	106	中西 啓一	69	男	1部	倉敷市		0:21:50	1:08:43		
90	157	鈴鹿 伸枝	52	男	1部	京都市		0:18:44	1:12:06		
91	34	吉井 誠	34	男	1部	三原市		0:20:23	1:10:29		
92	58	松浦 努	45	男	1部	西宮市		0:23:05	1:07:49		
93	162	田中 敏子	66	男	1部	尼崎市		0:22:02	1:10:23		
94	101	市谷 茂	61	男	1部	坂出市		0:24:36	1:08:05		
95	158	田中 裕子	53	男	1部	小野市		0:21:00	1:13:50		
96	104	坂口 利彦	71	男	1部	大阪市		0:19:55	1:16:42		
97	64	和田 繁基	41	男	1部	総社市		0:26:19	1:10:23		
98	16	宮嵜 大樹	32	男	1部	稲敷郡		0:24:23	1:12:20		
99	81	高平 禎威	55	男	1部	神戸市		0:24:13	1:13:07		
100	154	守永 留利子	47	男	1部	西宮市		0:22:42	1:15:01		
101	88	小玉 勉	53	男	1部	伊丹市		0:23:40	1:15:25		
102	62	中澤 渉	46	男	1部	広島市		0:27:25	1:12:49		
103	111	佐藤 有一	67	男	1部	池田市		0:22:55	1:17:59		
104	32	井上 雄樹	31	男	1部	大阪市		0:21:28	1:21:46		
105	28	河本 拓也	34	男	1部	小松市		0:27:50	1:16:12		
106	109	石川 晴朗	66	男	1部	神戸市		0:23:17	1:21:15		
107	94	久葉 貴吉	53	男	1部	加賀郡		0:32:48	1:18:25		
