Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Sean Saxton	M	M25-29	1	4:01:14	0:27:10	2:11:48	1:18:31
2	Drew Nesbitt	M	M40-44	1	4:01:18	0:28:10	2:13:50	1:15:04
3	Jacob Capin	M	M35-39	1	4:01:29	0:27:14	2:08:42	1:22:25
4	Marcos Pierri	M	M35-39	2	4:01:47	0:31:40	2:08:07	1:17:44
5	Todd Buckingham	M	M35-39	3	4:02:40	0:26:35	2:16:55	1:16:03
6	Isaac Hergott	M	M25-29	2	4:04:10	0:26:16	2:12:54	1:20:48
7	Aaron Portman	M	M25-29	3	4:05:51	0:30:21	2:11:34	1:19:57
8	Justin Wegner	M	M30-34	1	4:06:06	0:26:49	2:13:48	1:21:32
9	Pedro Ginocchi	M	M30-34	2	4:06:17	0:31:42	2:08:04	1:21:32
10	Brett Collins	M	M40-44	2	4:11:27	0:26:17	2:16:17	1:24:25
11	Alexander Shwe	M	M25-29	4	4:11:33	0:26:22	2:12:58	1:27:54
12	Cody King	M	M25-29	5	4:11:56	0:32:31	2:11:59	1:22:49
13	Connor Reynolds	M	M30-34	3	4:13:45	0:28:35	2:13:43	1:27:19
14	Peter Christensen	M	M50-54	1	4:13:53	0:28:30	2:11:55	1:28:40
15	Darren Hewitson	M	M40-44	3	4:14:07	0:30:18	2:11:27	1:28:00
16	Ryan Rau	M	M45-49	1	4:15:15	0:29:54	2:12:54	1:28:12
17	Cody Clauer	M	M25-29	6	4:16:26	0:26:18	2:14:23	1:30:55
18	Joey Costello	M	M25-29	7	4:16:59	0:27:22	2:15:54	1:29:31
19	Joe Adriaens	M	M35-39	4	4:17:03	0:27:46	2:12:38	1:32:00
20	Dominic Comfort	M	M18-24	1	4:18:11	0:32:16	2:19:39	1:19:53
21	Caleb Bey	M	M18-24	2	4:18:13	0:31:03	2:15:41	1:27:52
22	Ernest St-Pierre	M	M45-49	2	4:18:16	0:31:56	2:14:12	1:26:49
23	Pierre Gardan	M	M30-34	4	4:18:35	0:35:16	2:11:58	1:27:31
24	Nathan Meyette	M	M30-34	5	4:19:35	0:32:59	2:16:19	1:25:07
25	Riley Rosado	M	M25-29	8	4:19:47	0:32:54	2:12:03	1:29:55
26	Michael Vanacora	M	M40-44	4	4:20:20	0:28:37	2:19:01	1:27:34
27	Christopher Arnold	M	M40-44	5	4:20:57	0:29:09	2:12:02	1:33:43
28	Tyler Bonawitt	M	M25-29	9	4:21:52	0:30:25	2:19:49	1:27:01
29	Andrew Vanlandingham	M	M40-44	6	4:22:39	0:27:26	2:08:51	1:42:26
30	Maxwell Rider	M	M30-34	6	4:23:05	0:29:21	2:22:49	1:25:36
31	Michael Ross	M	M50-54	2	4:23:26	0:33:56	2:17:27	1:26:32
32	Joshua Chang	M	M25-29	10	4:23:31	0:31:53	2:14:41	1:32:34
33	Michael Yablong	M	M30-34	7	4:24:57	0:33:04	2:20:01	1:24:23
34	Tim Ribovic	M	M40-44	7	4:25:00	0:33:39	2:13:03	1:31:54
35	Olivier Choquette-Brunet	M	M25-29	11	4:25:10	0:27:17	2:19:04	1:32:49
36	Thierry Guertin	M	M50-54	3	4:26:29	0:32:30	2:07:57	1:40:50
37	Brian Suh	M	M30-34	8	4:27:21	0:36:24	2:15:58	1:30:29
38	Brandon Thompson	M	M40-44	8	4:28:21	0:27:58	2:19:13	1:35:39
39	Jamie Pons	M	M40-44	9	4:28:46	0:34:11	2:14:56	1:34:37
40	George Beecher	M	M45-49	3	4:29:29	0:27:13	2:26:13	1:31:14
41	Emily Bonawitt	F	F25-29	1	4:29:55	0:30:58	2:26:41	1:28:31
42	Jonathan Stoffer	M	M40-44	10	4:30:30	0:40:28	2:13:57	1:31:55
43	Tom Mcgovern	M	M30-34	9	4:30:39	0:32:53	2:16:49	1:35:50
44	Kraig Schmottlach	M	M55-59	1	4:30:47	0:33:19	2:22:23	1:30:37
45	Andrei Virschi	M	M35-39	5	4:31:10	0:34:10	2:20:09	1:30:54
46	Gabriel Malaquias-Todarelli	M	M30-34	10	4:31:43	0:32:17	2:20:52	1:32:10
47	Christian Wilks	M	M30-34	11	4:33:44	0:34:42	2:19:17	1:33:51
48	Eytan Cerasi	M	M45-49	4	4:33:47	0:30:44	2:20:55	1:36:48
49	Aaron Mahoney	M	M30-34	12	4:34:06	0:33:55	2:17:31	1:37:18
50	Rob Hageboeck	M	M25-29	12	4:34:42	0:29:38	2:22:33	1:37:50
51	Brady Williams	M	M30-34	13	4:35:03	0:35:04	2:21:11	1:32:25
52	Ryan Rivamonte	M	M30-34	14	4:35:31	0:28:48	2:26:00	1:35:24
53	Pierre Louis	M	M25-29	13	4:35:39	0:39:49	2:22:53	1:28:26
54	Brent Maclachlan	M	M35-39	6	4:36:01	0:38:01	2:14:38	1:38:01
55	Zachary Hoffman	M	M25-29	14	4:36:13	0:27:25	2:30:14	1:34:13
56	Chris Ziomek	M	M35-39	7	4:36:13	0:37:01	2:22:27	1:31:50
57	Patrick Cooper	M	M35-39	8	4:37:00	0:28:53	2:14:52	1:47:32
58	Conor Doyle	M	M40-44	11	4:37:23	0:30:53	2:18:45	1:42:39
59	Daniel Centilli	M	M40-44	12	4:37:25	0:31:00	2:33:41	1:25:40
60	Isaac Johnson	M	M35-39	9	4:37:27	0:32:29	2:28:57	1:30:20
61	Johannes Olind	M	M30-34	15	4:37:38	0:31:09	2:29:20	1:30:50
62	Sean Galle	M	M25-29	15	4:37:56	0:28:43	2:28:01	1:36:22
63	Kelly Hagerty	F	F30-34	1	4:38:06	0:29:49	2:22:03	1:40:36
64	Patrick Draeger	M	M40-44	13	4:38:10	0:27:00	2:20:40	1:43:56
65	Nicholas Gehl	M	M40-44	14	4:38:28	0:28:12	2:20:39	1:45:10
66	Luke Brothers	M	M18-24	3	4:38:31	0:32:07	2:26:18	1:34:53
67	Ethan May	M	M25-29	16	4:38:45	0:28:35	2:21:28	1:39:23
68	Kurtis Rickelmann	M	M25-29	17	4:38:56	0:33:09	2:26:36	1:34:46
69	Ryan Knowlton	M	M45-49	5	4:39:17	0:33:03	2:23:33	1:37:21
70	Nils Magiera	M	M35-39	10	4:39:23	0:36:49	2:18:48	1:37:34
71	Robert Nierzwicki	M	M45-49	6	4:39:38	0:34:30	2:23:28	1:35:04
72	Austin Enns	M	M25-29	18	4:40:05	0:31:58	2:33:47	1:29:30
73	Shane Dean	M	M30-34	16	4:40:30	0:34:07	2:17:20	1:42:56
74	Graham Shinn	M	M18-24	4	4:41:11	0:34:50	2:30:14	1:30:00
75	Joe Klonowski	M	M30-34	17	4:41:43	0:28:51	2:21:51	1:45:06
76	Alan Edwards	M	M35-39	11	4:42:37	0:39:48	2:21:28	1:33:21
77	Lindsay Delorme	F	F40-44	1	4:42:39	0:35:13	2:23:37	1:38:30
78	Courtney Kistler	F	F40-44	2	4:42:43	0:28:40	2:32:15	1:36:02
79	Ashley Hardgrove	F	F30-34	2	4:43:06	0:34:34	2:29:54	1:32:24
80	Justin Sauder	M	M35-39	12	4:43:25	0:31:56	2:17:10	1:49:43
81	Ryan Mcenhill	M	M45-49	7	4:43:27	0:31:12	2:20:01	1:48:08
82	Mathieu Merle	M	M30-34	18	4:43:30	0:38:46	2:22:34	1:36:09
83	Eric Wilkens	M	M25-29	19	4:43:33	0:30:06	2:22:55	1:46:24
84	Jake Chalut	M	M25-29	20	4:43:38	0:34:35	2:29:00	1:34:35
85	Jon Ottenbreit	M	M40-44	15	4:43:42	0:38:24	2:24:48	1:35:02
86	Michael Vizachero	M	M40-44	16	4:43:58	0:39:37	2:23:51	1:33:26
87	Josh Boaventura	M	M30-34	19	4:44:15	0:34:09	2:26:51	1:36:18
88	Tiffany Kari Cizmas	F	F45-49	1	4:44:32	0:34:36	2:30:48	1:34:55
89	Brandon Haas	M	M40-44	17	4:44:47	0:35:48	2:24:38	1:40:01
90	Chris Burns	M	M30-34	20	4:44:49	0:37:59	2:26:58	1:31:17
91	Robert Handler	M	M30-34	21	4:44:50	0:37:17	2:16:46	1:43:25
92	Ronaldo Serpa Ferreira	M	M40-44	18	4:44:57	0:31:00	2:17:56	1:48:46
93	Chris Koziel	M	M30-34	22	4:44:58	0:35:59	2:23:36	1:36:52
94	Patrick Marsch	M	M40-44	19	4:44:58	0:36:09	2:26:37	1:37:11
95	Richard Hornstrom	M	M50-54	4	4:45:06	0:39:46	2:25:40	1:32:14
96	Brad Pauly	M	M50-54	5	4:45:16	0:36:10	2:15:49	1:47:17
97	Jeffrey Roberts	M	M35-39	13	4:45:18	0:32:05	2:24:39	1:43:14
98	Brent Weber	M	M45-49	8	4:45:27	0:36:30	2:19:46	1:44:07
99	Louis Vaupotic	M	M18-24	5	4:45:37	0:37:44	2:29:07	1:31:24
100	Joshua Banister	M	M50-54	6	4:45:43	0:38:29	2:25:48	1:33:24
101	Josh Treter	M	M45-49	9	4:45:54	0:29:52	2:20:14	1:50:50
102	Dan Israelite	M	M50-54	7	4:45:59	0:31:54	2:23:54	1:43:29
103	Glenn Goodman	M	M55-59	2	4:46:46	0:31:50	2:30:14	1:39:36
104	Sarah Portella	F	F40-44	3	4:46:47	0:34:46	2:26:47	1:39:30
105	Rod Raymond	M	M60-64	1	4:47:26	0:32:19	2:17:57	1:52:16
106	Brett Winkelman	M	M35-39	14	4:47:28	0:32:59	2:16:25	1:53:04
107	Michael Hertner	M	M50-54	8	4:47:30	0:35:36	2:23:30	1:42:22
108	Cameron Lefevre	M	M35-39	15	4:47:42	0:38:53	2:17:46	1:46:01
109	Chris Neilson	M	M35-39	16	4:47:53	0:37:59	2:19:57	1:44:35
110	Michael Dwyer	M	M45-49	10	4:48:06	0:37:32	2:18:25	1:46:16
111	Steven Gianakas	M	M30-34	23	4:48:12	0:35:17	2:25:08	1:41:44
112	Anton Samrai	M	M40-44	20	4:48:21	0:35:07	2:20:09	1:47:55
113	Eric Carty-Fickes	M	M45-49	11	4:48:31	0:32:44	2:23:48	1:45:00
114	James Handtke	M	M30-34	24	4:48:36	0:35:08	2:27:01	1:40:40
115	Michelle Murray	F	F25-29	2	4:48:38	0:35:29	2:32:23	1:35:14
116	Patrick Periard	M	M18-24	6	4:48:51	0:27:30	2:40:10	1:35:41
117	Craig Mccardell	M	M55-59	3	4:48:57	0:40:18	2:28:35	1:30:11
118	David Reid	M	M60-64	2	4:49:00	0:31:13	2:31:42	1:37:59
119	Jared Bourque	M	M25-29	21	4:49:11	0:41:57	2:24:49	1:37:03
120	Mateo Perri	M	M18-24	7	4:49:16	0:32:02	2:32:09	1:39:24
121	Brent Dunlap	M	M40-44	21	4:49:17	0:33:41	2:23:53	1:47:06
122	Bradley Otto	M	M30-34	25	4:49:17	0:28:34	2:35:23	1:36:55
123	Sean Cromack	M	M18-24	8	4:49:30	0:33:04	2:27:19	1:43:00
124	Zach Szypula	M	M30-34	26	4:50:30	0:35:48	2:29:24	1:40:06
125	Justin Van Laeken	M	M45-49	12	4:50:31	0:30:04	2:37:06	1:36:49
126	Geoffrey Woodman	M	M45-49	13	4:50:45	0:35:25	2:25:10	1:42:20
127	Brandon Quibell	M	M30-34	27	4:51:00	0:38:11	2:30:34	1:34:17
128	Canyon Duncan	M	M25-29	22	4:51:15	0:30:09	2:29:51	1:43:10
129	Jeff Raines	M	M35-39	17	4:51:27	0:32:09	2:30:40	1:42:50
130	Franz Mueller	M	M25-29	23	4:51:39	0:26:19	2:27:18	1:52:42
131	David Caponi	M	M40-44	22	4:51:41	0:29:28	2:28:51	1:45:45
132	Taylor Crail	M	M25-29	24	4:51:42	0:34:32	2:30:15	1:39:55
133	Ken Eagle	M	M30-34	28	4:52:09	0:37:56	2:30:32	1:35:23
134	Gerard Niermann	M	M25-29	25	4:52:25	0:26:14	2:21:41	1:56:50
135	Robert Alderson	M	M40-44	23	4:52:30	0:31:50	2:17:53	1:57:28
136	Rachel Kippenbrock	F	F35-39	1	4:52:38	0:37:11	2:24:49	1:44:51
137	Haley Wallis	F	F25-29	3	4:52:54	0:30:49	2:33:27	1:41:50
138	Abbey Sundermeyer	F	F40-44	4	4:52:56	0:32:13	2:27:17	1:46:45
139	Dirk Pauley	M	M55-59	4	4:53:00	0:31:40	2:23:48	1:50:45
140	Maggie Rettelle	F	F50-54	1	4:53:06	0:44:33	2:26:17	1:37:20
141	Yigit Tirpanceker	M	M40-44	24	4:53:07	0:31:15	2:23:24	1:51:01
142	Craig Strong	M	M50-54	9	4:53:21	0:31:57	2:18:20	1:54:56
143	Jacob Powers	M	M25-29	26	4:53:39	0:43:38	2:17:15	1:44:26
144	Gregory George	M	M30-34	29	4:53:42	0:37:03	2:30:53	1:40:24
145	Chris Kopchak	M	M30-34	30	4:54:08	0:35:42	2:31:09	1:39:13
146	Austin Sonneveldt	M	M35-39	18	4:54:11	0:34:02	2:24:41	1:49:48
147	Amber Mckenna	F	F30-34	3	4:54:19	0:38:26	2:27:09	1:43:15
148	Tyler Thomas	M	M30-34	31	4:54:25	0:37:52	2:23:08	1:48:12
149	Daniel Thompson	M	M30-34	32	4:54:33	0:37:06	2:37:24	1:32:46
