順位	No.	氏名	年齢	性別	カテゴリ	所属	総合記録	スイム	バイク	ラン	備考
89	163	水巻 宏之	48	男	1部		1:25:42	0:20:36	0:45:54	0:19:12	
90	19	末光 民典	56	男	1部		1:25:45	0:11:18	0:41:16	0:33:11	
91	190	岡本 朋子	47	男	1部		1:25:50	0:17:25	0:41:52	0:26:33	
92	148	大西 拓史	43	男	1部		1:25:51	0:16:02	0:42:17	0:27:32	
93	99	村井 信昭	60	男	1部		1:25:55	0:15:23	0:42:26	0:28:06	
94	136	三宅 一広	57	男	1部		1:26:09	0:16:30	0:42:49	0:26:50	
95	185	井口 友理香	23	男	1部		1:26:21	0:12:15	0:46:18	0:27:48	
96	106	松井 渉	42	男	1部		1:26:41	0:16:41	0:43:21	0:26:39	
97	143	田辺 哲也	52	男	1部		1:26:44	0:19:06	0:41:02	0:26:36	
98	102	増井 孝太郎	44	男	1部		1:26:49	0:15:26	0:46:48	0:24:35	
99	74	橋本 直哉	25	男	1部		1:27:08	0:18:58	0:40:47	0:27:23	
100	57	寳山 直史	40	男	1部		1:27:24	0:18:05	0:45:34	0:23:45	
101	121	田場 靖宏	56	男	1部		1:27:35	0:14:15	0:43:57	0:29:23	
102	47	小河 潤	51	男	1部		1:27:37	0:13:18	0:43:38	0:30:41	
103	77	岡田 和宏	53	男	1部		1:27:45	0:15:45	0:41:18	0:30:42	
104	193	藤原 万有美	38	男	1部		1:27:51	0:16:45	0:45:09	0:25:57	
105	26	須田 知身	60	男	1部		1:28:01	0:12:06	0:42:19	0:33:36	
106	129	木村 紘規	35	男	1部		1:28:43	0:18:54	0:42:41	0:27:08	
107	6	高橋 和久	54	男	1部		1:28:53	0:17:59	0:43:05	0:27:49	
108	112	道川 成一	65	男	1部		1:30:09	0:15:54	0:47:27	0:26:48	
109	195	松内 美幸	43	男	1部		1:30:43	0:16:48	0:44:44	0:29:11	
110	158	水谷 芳廣	65	男	1部		1:30:49	0:17:35	0:45:21	0:27:53	
111	100	三木 学	70	男	1部		1:30:52	0:16:32	0:45:06	0:29:14	
112	25	西郷 傑	51	男	1部		1:30:55	0:20:00	0:44:52	0:26:03	
113	22	法橋 孝治	45	男	1部		1:31:00	0:17:52	0:44:09	0:28:59	
114	46	松本 泰典	63	男	1部		1:31:38	0:15:50	0:46:09	0:29:39	
115	60	桝谷 貴史	32	男	1部		1:32:28	0:14:29	0:44:27	0:33:32	
116	14	柳原 英樹	65	男	1部		1:33:00	0:19:18	0:46:26	0:27:16	
117	160	手嶋 翔	36	男	1部		1:33:06	0:17:47	0:43:48	0:31:31	
118	110	大槻 哲也	54	男	1部		1:33:17	0:14:55	0:43:10	0:35:12	
119	197	弓削 紀子	49	男	1部		1:33:27	0:19:55	0:50:32	0:23:00	
120	27	小川 訓史	67	男	1部		1:34:12	0:16:51	0:45:08	0:32:13	
121	94	中務 正浩	49	男	1部		1:34:21	0:19:08	0:50:12	0:25:01	
122	96	三浦 僚介	37	男	1部		1:34:26	0:17:46	0:51:33	0:25:07	
123	181	笠井 由紀子	53	男	1部		1:34:31	0:17:22	0:48:11	0:28:58	
124	140	林 龍也	27	男	1部		1:34:41	0:13:20	0:53:21	0:28:00	
125	182	岡田 雅子	45	男	1部		1:35:19	0:18:38	0:51:01	0:25:40	
126	95	岡本 雅史	46	男	1部		1:35:25	0:16:05	0:50:47	0:28:33	
127	135	田中 耕二	56	男	1部		1:35:37	0:18:21	0:46:23	0:30:53	
128	7	小川 憲保	75	男	1部		1:35:44	0:17:21	0:47:10	0:31:13	
129	157	松田 安紀夫	66	男	1部		1:36:12	0:19:54	0:44:00	0:32:18	
130	54	森 達也	34	男	1部		1:36:44	0:17:14	0:45:54	0:33:36	
131	192	口羽 祥子	48	男	1部		1:37:25	0:14:47	0:49:02	0:33:36	
132	9	中西 啓一	76	男	1部		1:37:39	0:19:20	0:46:26	0:31:53	
133	42	米田 崚	26	男	1部		1:37:46	0:22:06	0:50:51	0:24:49	
134	64	向 敏史	58	男	1部		1:37:55	0:16:37	0:45:06	0:36:12	
135	17	西口 則久	35	男	1部		1:38:23	0:21:07	0:51:12	0:26:04	
136	36	大原 健哲	48	男	1部		1:38:26	0:19:50	0:46:14	0:32:22	
137	150	木村 文六	63	男	1部		1:38:38	0:19:09	0:53:42	0:25:47	
138	49	平本 秀二	48	男	1部		1:39:01	0:17:24	0:52:27	0:29:10	
139	84	松尾 一輝	26	男	1部		1:39:49	0:13:46	0:45:03	0:41:00	
140	80	野中 和喜	66	男	1部		1:40:12	0:16:42	0:50:47	0:32:43	
141	83	隈部 亮太	25	男	1部		1:41:01	0:19:30	0:49:15	0:32:16	
142	183	山本 美千代	52	男	1部		1:41:27	0:18:41	0:54:12	0:28:34	
143	186	琴音 萌仁香	28	男	1部		1:41:44	0:18:40	0:48:21	0:34:43	
144	122	松浦 太郎	53	男	1部		1:42:06	0:19:42	0:48:19	0:34:05	
145	139	関 堅司	48	男	1部		1:42:53	0:19:05	0:49:03	0:34:45	
146	130	高井 昭二	63	男	1部		1:43:22	0:17:57	0:51:25	0:34:00	
147	56	大塚 政幸	60	男	1部		1:43:55	0:21:30	0:49:17	0:33:08	
148	114	稲葉 智樹	31	男	1部		1:44:11	0:21:36	0:52:27	0:30:08	
149	118	門場 靖司	67	男	1部		1:44:35	0:19:03	0:49:15	0:36:17	
150	82	内海 翔太郎	39	男	1部		1:45:02	0:23:00	0:48:51	0:33:11	
151	45	増田 一成	58	男	1部		1:45:51	0:21:04	0:51:20	0:33:27	
152	184	秋月 玲子	62	男	1部		1:46:01	0:24:17	0:50:18	0:31:26	
153	134	佐藤 牧人	32	男	1部		1:46:23	0:17:29	0:54:45	0:34:09	
154	2	加田 勝彦	64	男	1部		1:46:57	0:19:24	0:49:15	0:38:18	
155	88	里見 貞二	69	男	1部		1:48:23	0:19:27	0:53:45	0:35:11	
156	162	吉野 健一	52	男	1部		1:49:35	0:24:24	0:50:22	0:34:49	
157	156	宮崎 文雄	72	男	1部		1:50:45	0:18:26	0:54:39	0:37:40	
158	194	守永 留利子	54	男	1部		1:50:58	0:20:16	0:54:58	0:35:44	
159	31	藤枝 武士	42	男	1部		1:51:51	0:26:42	0:53:09	0:32:00	
160	29	谷口 博志	73	男	1部		1:52:07	0:21:10	0:51:42	0:39:15	
161	8	武村 直文	57	男	1部		1:52:17	0:24:50	0:49:08	0:38:19	
162	115	辻 康夫	67	男	1部		1:54:34	0:22:09	0:50:27	0:41:58	
163	41	朝比奈 豊	56	男	1部		1:54:51	0:21:53	0:56:11	0:36:47	
164	24	林 茂蔵	65	男	1部		1:55:35	0:23:40	0:51:28	0:40:27	
165	28	松村 涼平	25	男	1部		1:57:45	0:26:54	0:51:37	0:39:14	
166	165	小野 敦生	51	男	1部		1:59:51	0:26:11	0:57:28	0:36:12	
167	191	木原 優子	59	男	1部		2:00:40	0:24:21	1:00:06	0:36:13	
168	37	田中 照起	40	男	1部		2:04:18	0:21:40	0:56:18	0:46:20	
169	196	吉浦 昌子	66	男	1部		2:05:24	0:20:21	1:04:57	0:40:06	
170	58	竹田 澄夫	70	男	1部		2:18:48	0:23:10	1:09:06	0:46:32	
