Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Sam Barley	M	M30-34	1	3:56:31	0:30:03	2:03:35	1:17:45
2	Konstantin Akhidov	M	M30-34	2	3:56:34	0:28:06	2:06:21	1:17:41
3	Anton Lytvynenko	M	M35-39	1	3:58:05	0:27:51	2:05:45	1:19:28
4	Vasily Solovev	M	M30-34	3	3:58:39	0:28:36	2:05:23	1:19:44
5	Artyom Soloduha	M	M35-39	2	4:00:21	0:27:28	2:03:58	1:23:51
6	Pavel Blagikh	M	M35-39	3	4:01:21	0:31:11	2:02:13	1:23:22
7	Ugurcan Özer	M	M25-29	1	4:01:42	0:26:23	2:07:08	1:22:16
8	Alexandru Toma	M	M30-34	4	4:02:30	0:24:23	2:08:36	1:24:18
9	Nicolas Mesnier	M	M25-29	2	4:03:10	0:30:01	2:11:18	1:16:37
10	Takahiro Ozeki	M	M30-34	5	4:03:26	0:35:04	2:07:23	1:14:31
11	Daniel Jensen	M	M18-24	1	4:04:43	0:30:07	2:10:18	1:17:55
12	Guy Evans	M	M40-44	1	4:04:51	0:30:53	2:10:17	1:16:52
13	Patrik Holeša	M	M30-34	6	4:06:54	0:30:38	2:10:17	1:20:05
14	Ralf Preissl	M	M45-49	1	4:07:53	0:29:23	2:07:46	1:25:12
15	Pavel Reshetnikov	M	M35-39	4	4:09:34	0:29:34	2:10:19	1:24:42
16	Théo Kollath	M	M18-24	2	4:09:59	0:34:07	2:05:20	1:25:02
17	Jean Baptiste BURBAUD	M	M30-34	7	4:10:55	0:31:19	2:07:52	1:26:04
18	Souli El Adek	M	M35-39	5	4:11:43	0:32:22	2:08:25	1:25:14
19	Aleksandr Pozdnyakov	M	M35-39	6	4:11:56	0:29:11	2:11:40	1:26:24
20	Vadim Popov	M	M45-49	2	4:12:12	0:30:07	2:10:31	1:25:44
21	Adrian Siemons	M	M35-39	7	4:12:46	0:30:37	2:11:02	1:25:30
22	Ruslan Yasynetskyi	M	M35-39	8	4:13:51	0:35:39	2:07:16	1:23:27
23	Joe Cooper	M	M25-29	3	4:14:41	0:26:20	2:13:30	1:29:19
24	Mattia Cantalù	M	M35-39	9	4:14:52	0:30:15	2:13:07	1:24:15
25	Semen Tereshchenko	M	M35-39	10	4:14:53	0:30:57	2:11:36	1:26:36
26	Rifat Cetin	M	M35-39	11	4:14:54	0:33:43	2:10:11	1:25:45
27	Sorin Bobeica	M	M45-49	3	4:15:02	0:31:31	2:07:40	1:30:02
28	Andrey Averin	M	M45-49	4	4:16:10	0:34:02	2:09:56	1:25:53
29	Barna Pasztor	M	M30-34	8	4:17:09	0:31:38	2:10:36	1:28:47
30	Nikita Faust	M	M25-29	4	4:17:28	0:28:59	2:14:45	1:27:48
31	Mert Agan	M	M45-49	5	4:18:06	0:30:45	2:10:21	1:30:08
32	Joe Bright	M	M25-29	5	4:18:10	0:36:08	2:10:57	1:23:29
33	Andreas Kvalbein	M	M18-24	3	4:18:37	0:32:14	2:06:44	1:30:37
34	Nikolai Timichev	M	M45-49	6	4:18:37	0:34:01	2:12:45	1:25:57
35	Ian Camilleri	M	M40-44	2	4:18:46	0:32:49	2:13:22	1:26:32
36	Ilia Emelianov	M	M45-49	7	4:19:02	0:30:02	2:07:51	1:35:39
37	Mariia Kurchenko	F	F25-29	1	4:19:10	0:27:12	2:16:03	1:28:08
38	Bastien Luddecke	M	M35-39	12	4:19:21	0:32:39	2:11:11	1:28:43
39	Jordan Matthews	F	F30-34	1	4:19:23	0:31:10	2:14:46	1:27:35
40	Conor Hennebry	M	M30-34	9	4:19:26	0:39:11	2:04:56	1:28:40
41	Alistair Duffield	M	M50-54	1	4:19:44	0:26:54	2:17:38	1:27:50
42	Oskar Tjeldflåt Kvalbein	M	M18-24	4	4:19:54	0:32:59	2:09:00	1:30:09
43	Ivan Petukhov	M	M40-44	3	4:19:58	0:33:46	2:11:30	1:28:20
44	Darren Dalton	M	M45-49	8	4:20:17	0:36:57	2:08:11	1:29:06
45	Viktor Lindeberg	M	M40-44	4	4:20:44	0:33:14	2:09:46	1:30:01
46	Yakushenkov Dmitry	M	M30-34	10	4:20:55	0:34:27	2:11:28	1:29:20
47	Josef Azzopardi	M	M40-44	5	4:20:58	0:32:54	2:11:47	1:30:40
48	Thomas Gasquet	M	M35-39	13	4:21:13	0:31:46	2:12:10	1:30:41
49	Ruslan Kerimov	M	M35-39	14	4:21:25	0:35:03	2:12:57	1:27:07
50	Onur Oben Akkaynak	M	M45-49	9	4:21:57	0:32:15	2:14:23	1:28:44
51	Dilham Hadzhiiev	M	M35-39	15	4:22:11	0:29:42	2:12:23	1:35:07
52	Johannes Oster	M	M25-29	6	4:22:14	0:34:40	2:14:38	1:25:48
53	Adam Howarth	M	M30-34	11	4:23:13	0:34:52	2:14:08	1:26:27
54	Edward Howarth	M	M50-54	2	4:23:17	0:26:06	2:12:12	1:38:38
55	Arif Emre Karaosman	M	M18-24	5	4:23:20	0:33:04	2:14:26	1:29:11
56	Gabrielė Garbauskaitė	F	F18-24	1	4:23:42	0:29:13	2:18:48	1:31:04
57	Oliver Seidl	M	M40-44	6	4:23:57	0:34:49	2:11:54	1:31:04
58	Andrey Veselov	M	M40-44	7	4:24:12	0:30:30	2:10:35	1:37:23
59	Tilo Hubmann	M	M30-34	12	4:24:48	0:31:11	2:12:22	1:33:35
60	Michael Menager	M	M40-44	8	4:24:49	0:31:44	2:14:08	1:31:10
61	Sergey Korobov	M	M45-49	10	4:25:06	0:35:43	2:13:50	1:29:13
62	Rafal Chabasinski	M	M45-49	11	4:25:40	0:34:14	2:13:11	1:31:43
63	Owain Bennett	M	M30-34	13	4:25:47	0:31:46	2:15:30	1:30:30
64	Nermin Palic	M	M35-39	16	4:25:47	0:32:31	2:07:20	1:39:17
65	Thomas Williams	M	M18-24	6	4:25:49	0:40:08	2:04:14	1:34:08
66	Bogdan Demeny	M	M30-34	14	4:26:14	0:34:06	2:12:09	1:32:59
67	Sergey Pavlov	M	M30-34	15	4:26:42	0:35:30	2:10:27	1:34:27
68	Dennis Sirowi	M	M35-39	17	4:26:56	0:35:46	2:07:33	1:37:39
69	Paul Hewett	M	M40-44	9	4:26:58	0:30:25	2:16:13	1:34:14
70	Dmitry Zhuchev	M	M35-39	18	4:27:16	0:34:50	2:10:34	1:34:16
71	Onur Eken	M	M30-34	16	4:27:19	0:37:23	2:11:44	1:29:22
72	Sergei Baranovski	M	M40-44	10	4:27:27	0:33:45	2:12:33	1:35:26
73	Sergei Astafev	M	M40-44	11	4:27:39	0:30:36	2:07:54	1:42:05
74	Dominic Paul	M	M50-54	3	4:27:48	0:33:05	2:11:41	1:36:21
75	Burak Ertürk	M	M35-39	19	4:27:51	0:32:55	2:12:47	1:35:28
76	Boris Krajci	M	M50-54	4	4:27:55	0:42:37	2:08:57	1:29:48
77	Vyacheslav Sokirkin	M	M35-39	20	4:28:05	0:31:35	2:11:39	1:37:21
78	Joshua Gouws	M	M25-29	7	4:28:14	0:35:05	2:15:34	1:30:41
79	Jordan Manning	M	M35-39	21	4:28:15	0:34:14	2:13:02	1:34:23
80	Samat Bagautdinov	M	M35-39	22	4:28:15	0:35:16	2:17:48	1:27:40
81	Armin Ross	M	M40-44	12	4:28:17	0:37:35	2:19:06	1:23:42
82	Valery Balabanov	M	M40-44	13	4:28:47	0:33:47	2:10:29	1:37:39
83	Dominik Issler	M	M50-54	5	4:29:08	0:30:23	2:13:50	1:38:38
84	beka kvernadze	M	M25-29	8	4:29:11	0:39:13	2:13:09	1:29:15
85	Muhammad Bana	M	M30-34	17	4:29:16	0:37:17	2:12:49	1:33:38
86	Stefan Kammann	M	M50-54	6	4:29:22	0:28:35	2:13:53	1:40:06
87	Jan Lepier	M	M45-49	12	4:29:32	0:31:14	2:08:17	1:43:25
88	Johnny Forbes	M	M45-49	13	4:29:34	0:28:41	2:16:26	1:37:35
89	James Dean	M	M40-44	14	4:29:35	0:35:41	2:17:06	1:29:34
90	Christian Rüfenacht	M	M50-54	7	4:29:39	0:29:58	2:09:21	1:42:13
91	Pavel Khlebnikov	M	M40-44	15	4:29:47	0:34:29	2:14:57	1:34:00
92	Galin Angelov	M	M45-49	14	4:29:48	0:32:45	2:15:53	1:32:50
93	Artem Semeriakov	M	M40-44	16	4:30:19	0:40:12	2:13:12	1:30:12
94	Kai Biermann	M	M35-39	23	4:30:29	0:33:18	2:19:09	1:30:20
95	Lars Hanschke	M	M45-49	15	4:30:37	0:32:21	2:20:11	1:28:42
96	Laurynas Svipas	M	M30-34	18	4:30:40	0:28:37	2:18:06	1:37:27
97	Boris Rabinovich	M	M40-44	17	4:30:56	0:32:41	2:12:59	1:38:03
98	Nurzhan Nurmaganov	M	M50-54	8	4:31:06	0:33:58	2:13:03	1:35:40
99	Gary Ireland	M	M40-44	18	4:31:13	0:34:24	2:13:45	1:35:46
100	Marco Engeler	M	M30-34	19	4:31:16	0:35:56	2:17:58	1:25:03
101	Jacopo Zaccara	M	M30-34	20	4:31:27	0:38:27	2:16:07	1:29:09
102	Özhan Pestanli	M	M40-44	19	4:31:40	0:35:01	2:16:33	1:33:37
103	Ufuk Türkoglu	M	M40-44	20	4:31:42	0:40:07	2:14:32	1:30:51
104	Michel Thierry Voutat	M	M30-34	21	4:31:42	0:32:49	2:13:13	1:38:24
105	Andy Rothammel	M	M50-54	9	4:31:43	0:31:26	2:11:08	1:41:13
106	Vladimir Barchenkov	M	M35-39	24	4:31:55	0:33:53	2:13:56	1:37:48
107	Andrej Bivic	M	M55-59	1	4:32:10	0:32:19	2:15:22	1:36:17
108	Dmitry Khabibullin	M	M30-34	22	4:32:23	0:29:11	2:25:20	1:32:13
109	Adam Konrad	M	M40-44	21	4:32:24	0:32:48	2:13:54	1:37:42
110	Fanis Kontos	M	M30-34	23	4:32:37	0:31:08	2:12:39	1:40:14
111	Maksim Semenov	M	M40-44	22	4:32:38	0:36:25	2:16:33	1:32:36
112	Robin Gabriele	M	M30-34	24	4:32:39	0:36:47	2:15:22	1:32:00
113	Tugcan Özkizan	M	M25-29	9	4:32:48	0:28:00	2:25:21	1:32:28
114	Alfie Pritchard	M	M18-24	7	4:32:49	0:31:44	2:17:18	1:36:57
115	Aleksandra Korulczyk	F	F35-39	1	4:33:03	0:29:49	2:19:25	1:38:42
116	Alexander Leibinger	M	M50-54	10	4:33:18	0:33:05	2:15:55	1:35:46
117	Ali Bitar	M	M40-44	23	4:33:32	0:34:54	2:11:55	1:39:01
118	Evgeniy Shmurnov	M	M45-49	16	4:33:37	0:34:31	2:10:19	1:40:25
119	Anton Vydrov	M	M40-44	24	4:33:37	0:33:12	2:14:01	1:38:18
120	Sebastian Quispe Cevallos	M	M35-39	25	4:33:38	0:37:49	2:13:55	1:34:01
121	Petter Hodt Bjerke	M	M45-49	17	4:33:52	0:36:25	2:15:10	1:35:17
122	Stephan Bender	M	M50-54	11	4:33:55	0:34:08	2:16:51	1:35:39
123	Aleksey Bykov	M	M60-64	1	4:33:57	0:35:29	2:14:12	1:37:33
124	Igor Rodionov	M	M35-39	26	4:34:03	0:28:40	2:17:57	1:39:23
125	Julia Altrup	F	F25-29	2	4:34:09	0:33:05	2:22:40	1:31:58
126	Volkan Altunbudak	M	M45-49	18	4:34:18	0:34:23	2:18:37	1:35:06
127	Juri Larsson	M	M35-39	27	4:34:40	0:34:56	2:12:00	1:39:27
128	Vladimír Machácek	M	M45-49	19	4:34:42	0:35:24	2:05:35	1:46:23
129	Akin Erdem Yagan	M	M40-44	25	4:34:51	0:35:32	2:12:39	1:38:55
130	Tarek Krull	M	M40-44	26	4:34:57	0:34:36	2:16:04	1:35:03
131	Klaus Reichel	M	M50-54	12	4:35:11	0:35:41	2:21:17	1:31:05
132	Alexey Muzykantov	M	M45-49	20	4:35:14	0:38:58	2:12:55	1:36:18
133	Anton Svirin	M	M30-34	25	4:35:18	0:33:39	2:15:32	1:39:21
134	Dimitri Van Overloop	M	M35-39	28	4:35:18	0:33:09	2:10:10	1:45:00
135	Steven Gerry	M	M30-34	26	4:35:23	0:34:15	2:23:22	1:31:09
136	Petr Botev	M	M40-44	27	4:35:41	0:31:49	2:17:25	1:39:50
137	Marat Taziev	M	M40-44	28	4:35:42	0:39:43	2:16:31	1:32:43
138	Aline Barre	F	F25-29	3	4:35:47	0:39:24	2:14:37	1:34:53
139	Marine Dulau	F	F25-29	4	4:35:50	0:33:12	2:26:35	1:30:29
140	Sebastian Runkel	M	M35-39	29	4:35:52	0:32:22	2:13:56	1:42:39
141	Kemal Ersudas	M	M40-44	29	4:35:59	0:37:44	2:15:04	1:36:06
142	Bharat Ruhil	M	M30-34	27	4:35:59	0:34:57	2:23:38	1:29:55
143	Çağrı Öncü	M	M35-39	30	4:36:00	0:39:46	2:20:23	1:29:26
144	Jonathan Caruana	M	M35-39	31	4:36:17	0:37:47	2:15:59	1:34:59
145	Italo Rizzo	M	M40-44	30	4:36:18	0:31:20	2:19:16	1:37:31
146	Willem Schouten	M	M40-44	31	4:36:19	0:36:04	2:10:36	1:40:24
147	Izzet Nafiyev	M	M40-44	32	4:36:43	0:41:15	2:12:07	1:35:34
148	Liran Ben-Ari	M	M45-49	21	4:36:51	0:37:21	2:11:29	1:38:51
149	James Prosser	M	M30-34	28	4:36:54	0:36:05	2:29:15	1:23:40
150	Jon Karp	M	M40-44	33	4:37:23	0:29:40	2:14:44	1:45:01
151	Igor Bekhtin	M	M50-54	13	4:37:38	0:34:28	2:11:31	1:45:04
152	Mehmet Emin Kaleli	M	M35-39	32	4:37:55	0:40:26	2:14:58	1:36:17
153	Bruno Fiore	M	M55-59	2	4:38:06	0:31:24	2:18:19	1:40:44
154	SERGEI CHEREVKO	M	M40-44	34	4:38:06	0:30:20	2:21:50	1:37:59
155	Zsolti Sebek	M	M45-49	22	4:38:08	0:35:35	2:14:39	1:40:56
156	Cemil Siris	M	M40-44	35	4:38:11	0:38:43	2:13:56	1:37:45
157	Lukasz Pyzik	M	M45-49	23	4:38:12	0:35:49	2:17:00	1:37:35
158	Denis Tonkushin	M	M45-49	24	4:38:23	0:31:59	2:22:31	1:36:46
159	Nicholaj Hertz	M	M45-49	25	4:38:27	0:30:29	2:17:22	1:43:44
160	Nartay Kaziyev	M	M18-24	8	4:38:38	0:29:20	2:39:50	1:22:00
161	Silvia Weishaeupl	F	F45-49	1	4:38:46	0:32:01	2:22:09	1:37:11
162	Dmitry Yurchenko	M	M40-44	36	4:39:04	0:37:10	2:14:10	1:41:02
163	Keith Grima	M	M25-29	10	4:39:12	0:39:02	2:19:18	1:31:07
164	Yerkebulan Syrlybay	M	M35-39	33	4:39:14	0:35:41	2:14:03	1:42:30
165	Sam Browne	M	M40-44	37	4:39:20	0:33:19	2:16:38	1:37:51
166	Marcin Jabłoński	M	M35-39	34	4:39:26	0:26:21	2:21:34	1:44:37
167	Ece Calp	F	F30-34	2	4:39:37	0:29:13	2:26:37	1:38:06
168	Andrey Dmitriev	M	M55-59	3	4:39:48	0:35:10	2:22:12	1:35:07
169	Roman Raspopov	M	M40-44	38	4:39:49	0:39:04	2:24:55	1:27:29
170	James Hewitt	M	M40-44	39	4:39:52	0:33:39	2:24:37	1:31:53
171	Artem Okhokhonin	M	M30-34	29	4:39:53	0:32:30	2:24:41	1:35:30
172	Artem Riznik	M	M30-34	30	4:39:55	0:38:15	2:09:57	1:42:57
173	Sarah Lamswood	F	F30-34	3	4:40:00	0:31:40	2:24:22	1:37:30
174	Saruhan Serter	M	M25-29	11	4:40:09	0:30:29	2:15:50	1:46:21
175	Benedikt Dorn	M	M40-44	40	4:40:09	0:32:48	2:12:12	1:47:41
176	Vaclav Chadim	M	M45-49	26	4:40:18	0:39:33	2:12:10	1:41:35
177	Orçun Berk Yenipala	M	M18-24	9	4:40:19	0:36:12	2:20:02	1:36:32
178	Serhat Cihan	M	M40-44	41	4:40:26	0:36:52	2:20:42	1:36:36
179	Seyedmohamadreza Sajadi Moghadam	M	M25-29	12	4:40:47	0:36:34	2:27:17	1:30:03
180	Karsten Luecke	M	M50-54	14	4:40:47	0:34:01	2:21:39	1:38:51
181	Sergei Kurtikov	M	M45-49	27	4:40:49	0:35:53	2:12:41	1:45:48
182	Romain Bastianelli	M	M40-44	42	4:40:52	0:30:53	2:16:33	1:46:59
183	Nigel Camilleri	M	M45-49	28	4:40:55	0:36:35	2:17:07	1:38:45
184	Pavel Bolshanikov	M	M40-44	43	4:40:57	0:31:39	2:18:55	1:43:25
185	Stanislav Mateev	M	M45-49	29	4:41:02	0:35:11	2:15:18	1:42:41
186	MAKSIM BARZII	M	M40-44	44	4:41:18	0:34:03	2:30:14	1:27:03
187	Kenneth Camilleri	M	M45-49	30	4:41:25	0:36:47	2:21:49	1:33:50
188	Gleb Iunitcin	M	M35-39	35	4:41:26	0:31:00	2:16:25	1:47:11
189	Ercin Ekrem Gultakan	M	M35-39	36	4:41:36	0:36:17	2:21:42	1:34:56
190	Jaroslaw Kaminski	M	M40-44	45	4:41:41	0:37:16	2:19:02	1:38:15
191	Christian Anastasi	M	M40-44	46	4:41:41	0:33:38	2:24:35	1:33:09
192	Mikhail Pokhvalin	M	M40-44	47	4:41:52	0:38:39	2:27:04	1:28:00
193	YAUHEN SKUDNY	M	M35-39	37	4:42:10	0:32:34	2:21:45	1:40:08
194	Mustafa Demir	M	M30-34	31	4:42:12	0:34:19	2:20:46	1:39:13
195	Mikhail Smirnov	M	M45-49	31	4:42:25	0:33:16	2:15:38	1:42:32
196	Sylwester Hawrot	M	M55-59	4	4:42:54	0:32:53	2:27:17	1:35:10
197	Anil Esendemir	M	M35-39	38	4:42:59	0:34:35	2:14:39	1:44:30
198	Denis Bulgakov	M	M35-39	39	4:43:07	0:33:10	2:14:20	1:48:40
199	Jason Frendo	M	M30-34	32	4:43:14	0:39:20	2:23:23	1:33:46
200	Stefan Tudose	M	M45-49	32	4:43:22	0:35:08	2:20:51	1:36:59
201	Michael Pietrek	M	M50-54	15	4:43:23	0:33:26	2:17:39	1:44:26
202	Neville Vassalo	M	M40-44	48	4:43:24	0:36:54	2:12:57	1:44:27
203	Eduard Kim	M	M35-39	40	4:43:34	0:35:21	2:18:22	1:41:19
204	Semih Ural	M	M40-44	49	4:43:41	0:36:15	2:22:12	1:37:06
205	Sergejs Dauksts	M	M30-34	33	4:43:43	0:30:59	2:10:18	1:56:16
206	Rudolf Beňo	M	M45-49	33	4:43:50	0:37:49	2:14:54	1:35:08
207	Björn Maywald	M	M55-59	5	4:43:54	0:36:05	2:19:39	1:40:33
208	Nevada Williams	M	M25-29	13	4:44:06	0:34:00	2:21:54	1:41:54
209	Michael Mark	M	M50-54	16	4:44:07	0:36:00	2:10:06	1:49:59
210	Pavel Lebedev	M	M50-54	17	4:44:07	0:32:18	2:14:01	1:51:29
211	Dmitrii Sheikin	F	M45-49	34	4:44:15	0:37:34	2:27:26	1:31:53
212	Denys Teslenko	M	M45-49	35	4:44:16	0:34:38	2:14:00	1:46:19
213	Kudret SUGLUN	M	M30-34	34	4:44:17	0:40:37	2:15:04	1:42:02
214	Dmitry Belov	M	M45-49	36	4:44:25	0:37:52	2:15:00	1:41:17
215	Will Scrivens	M	M25-29	14	4:44:42	0:33:03	2:17:55	1:45:14
216	Alexander Yablonskiy	M	M45-49	37	4:44:44	0:36:33	2:15:40	1:44:06
