Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
	Saidamen Leo Manabilang	M	M40-44					
	Gerard Benedict Florendo	M	M40-44					
	Val Jonathan Pineda	M	M40-44					
	Leopoldo Jun Garcia Jr	M	M45-49					
	Michael Tiano	M	M55-59					
	Mon Dimalanta	M	M40-44					
	Nikita Gayvoronskii	M	M35-39					
	Alfredo Jr. Santos	M	M45-49					
	Rod Mcgregor	M	M55-59					
	Kamil Aleksander Styla	M	M35-39					
	Hazel Joy Onod	F	F30-34			1:23:51		
	John Carlo Coronel	M	M40-44			0:39:11		
	Michael Tapuro	M	M40-44					
	Maria Jorja Franco	F	F40-44			1:07:06	4:02:28	
	Hideki Matsumoto	M	M60-64					
	Donovan Catindoy	M	M30-34			0:44:18		
	Ross Rutherford	M	M25-29			0:30:11	4:51:48	
	Tat Dat Tran	M	M40-44			0:52:41	3:03:52	
	Enrique Jr. Luy	M	M55-59			0:59:44	3:57:12	
	Marvin Sanchez	M	M40-44			1:05:09		
	Chrissa Alarcos	F	F35-39			0:58:38	3:43:16	
	Yannick Martin	M	M45-49			0:38:52	2:39:39	
	Anand Luthra	M	M45-49			0:48:20	3:49:07	
	Ninaad Chakravarti	M	M25-29			1:06:11	4:09:36	
	N.N. 363	F	FUNKNOWN			1:17:39		
	Celedonio Quinto	M	M55-59			1:10:48	4:02:15	
	Katrina Southwood	F	F60-64			0:52:36		
	Martin Gomez	M	M25-29			0:58:20	4:07:15	
	Christopher Pacheco	M	M35-39			1:14:09		
	Duncan Cooper	M	M60-64			1:14:06		
	Kilhak Lee Kunimoto	M	M75-79			0:57:21		
	Ferdinand Lee	M	M50-54			1:20:30		
	Terence Diaz	M	M45-49			1:13:45		
	Rene Ricardo Tayag	M	M50-54			0:41:48	2:55:22	4:51:10
	Paul Brewer	M	M75-79			0:48:07		
	James Tan	M	M25-29			0:26:05		
	Zhandos Sakhiyev	M	M35-39			0:58:21	3:59:45	
	Ian Rogers	M	M60-64			0:43:14		
	Antonio Diwa Iii	M	M45-49			1:13:21		
	Tatsuro Yoshimura	M	M35-39			0:57:41	4:14:52	
