Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Cody Williams	M	M30-34	1	4:10:32	0:27:10	2:11:33	1:27:06
2	Alfredo Ramirez Pinho	M	M35-39	1	4:12:34	0:28:00	2:14:49	1:24:44
3	Jacob Capin	M	M35-39	2	4:14:51	0:25:37	2:13:26	1:31:35
4	Kyle Martinelli	M	M30-34	2	4:22:01	0:26:50	2:14:59	1:35:10
5	Tevin Neegaard	M	M25-29	1	4:24:53	0:27:39	2:17:30	1:33:54
6	Jesse Veenstra	M	M35-39	3	4:26:57	0:31:53	2:25:14	1:24:33
7	Aiden Pratt	M	M25-29	2	4:27:17	0:27:06	2:22:05	1:33:12
8	Andy Kruth	M	M35-39	4	4:29:03	0:26:12	2:20:49	1:36:54
9	Peter Christensen	M	M50-54	1	4:30:55	0:26:16	2:23:21	1:33:48
10	Josh Emory	M	M25-29	3	4:31:23	0:28:22	2:22:20	1:34:11
11	Preston Guttenberg	M	M25-29	4	4:32:48	0:28:20	2:22:39	1:36:01
12	Fabrizio Giovannini Filho	M	M30-34	3	4:33:58	0:28:26	2:23:19	1:35:23
13	David Koppel	M	M35-39	5	4:34:16	0:26:08	2:20:37	1:41:05
14	Brandon Czekay	M	M30-34	4	4:38:19	0:27:41	2:23:59	1:40:29
15	Matt Hildebrand	M	M30-34	5	4:38:42	0:31:27	2:22:18	1:39:09
16	Juri Plotnikow	M	M45-49	1	4:39:19	0:33:57	2:25:11	1:32:30
17	Hayden Sikora	M	M18-24	1	4:39:33	0:26:48	2:25:34	1:40:24
18	Mitchel Jankowski	M	M35-39	6	4:40:03	0:31:54	2:27:24	1:34:16
19	Marcus Duval	M	M30-34	6	4:41:53	0:26:06	2:10:37	1:58:16
20	Charles Schafer	M	M25-29	5	4:42:22	0:30:22	2:25:52	1:39:56
21	Jana Richtrova	F	F45-49	1	4:45:23	0:34:12	2:21:24	1:42:33
22	Nick Sommers	M	M18-24	2	4:45:52	0:24:22	2:31:36	1:43:45
23	Grayson Hinnant	M	M25-29	6	4:46:50	0:26:35	2:40:59	1:33:31
24	Jennifer Hannigan	F	F30-34	1	4:47:16	0:31:58	2:37:27	1:32:25
25	Scott Byram	M	M45-49	2	4:48:08	0:30:33	2:21:26	1:47:47
26	Matthew Billette	M	M25-29	7	4:48:54	0:28:55	2:33:10	1:41:02
27	Jeremy Simonelli	M	M35-39	7	4:49:05	0:32:27	2:27:28	1:42:09
28	Luke Vucsko	M	M35-39	8	4:49:43	0:33:09	2:27:29	1:42:24
29	Brett Faro	M	M35-39	9	4:49:48	0:30:29	2:24:13	1:47:59
30	Tom Emmerich	M	M35-39	10	4:49:52	0:30:38	2:31:39	1:40:44
31	Patrick Ives	M	M30-34	7	4:49:59	0:29:27	2:27:28	1:46:41
32	Sean O'shea	M	M30-34	8	4:50:11	0:27:20	2:22:53	1:52:55
33	Hope Hoffman	F	F25-29	1	4:50:22	0:27:40	2:33:43	1:42:23
34	Brock Desens	M	M25-29	8	4:50:48	0:29:37	2:21:23	1:52:58
35	Gabriel Malaquias-Todarelli	M	M30-34	9	4:50:54	0:29:46	2:33:00	1:40:03
36	Laura Mcdonald	F	F40-44	1	4:51:07	0:26:33	2:35:55	1:40:52
37	Emmett Smith	M	M30-34	10	4:51:54	0:32:12	2:38:40	1:32:17
38	Maxwell Rider	M	M30-34	11	4:52:02	0:26:33	2:40:02	1:38:19
39	Nolan Guedel	M	M30-34	12	4:52:24	0:31:21	2:28:59	1:45:48
40	Andrei Virschi	M	M35-39	11	4:52:26	0:31:59	2:32:14	1:41:27
41	Jessie Dowding	M	M35-39	12	4:52:29	0:30:40	2:31:02	1:40:55
42	Daniel Syring	M	M35-39	13	4:52:37	0:31:42	2:36:10	1:37:52
43	Jim Levesque	M	M40-44	1	4:52:57	0:30:56	2:37:42	1:37:12
44	Nicholas Modrzejewski	M	M40-44	2	4:53:31	0:26:35	2:30:50	1:50:15
45	Phillip Koenig	M	M25-29	9	4:53:44	0:32:20	2:33:09	1:40:45
46	Patrick McIntyre	M	M40-44	3	4:53:48	0:30:54	2:26:04	1:50:37
47	Brian Willing	M	M40-44	4	4:54:21	0:29:57	2:30:54	1:46:20
48	Tom Laken	M	M25-29	10	4:54:22	0:29:44	2:28:40	1:48:44
49	Brandon Thompson	M	M40-44	5	4:54:58	0:25:10	2:29:38	1:53:40
50	Craig Kuehl	M	M45-49	3	4:55:26	0:29:59	2:35:39	1:41:49
51	Ezekiel Hellenbrand	M	M40-44	6	4:55:36	0:25:54	2:34:12	1:49:32
52	Graham Hansen	M	M25-29	11	4:55:37	0:24:11	2:24:03	2:00:51
53	Sam Casey	M	M18-24	3	4:55:44	0:27:47	2:43:35	1:36:18
54	Jacob Schmidt	M	M25-29	12	4:55:54	0:34:47	2:31:12	1:43:10
55	Fabrizio Giovannini	M	M60-64	1	4:56:17	0:32:50	2:32:19	1:43:06
56	Zachary Tucker	M	M35-39	14	4:56:31	0:28:20	2:25:39	1:53:45
57	Matt Beasley	M	M40-44	7	4:56:36	0:23:09	2:26:09	2:00:03
58	Christopher Pritchett	M	M40-44	8	4:56:40	0:28:41	2:29:46	1:51:24
59	David Coleman	M	M40-44	9	4:56:49	0:30:41	2:27:22	1:51:00
60	Greg Chaganos	M	M40-44	10	4:56:58	0:31:02	2:39:10	1:40:17
61	Sarah Widder	F	F40-44	2	4:57:01	0:31:12	2:30:48	1:47:55
62	Ian Clark	M	M40-44	11	4:57:25	0:25:51	2:29:14	1:55:03
63	Zakary Prielipp	M	M35-39	15	4:58:04	0:38:12	2:33:07	1:38:09
64	Isaac Marlott	M	M18-24	4	4:58:40	0:24:44	2:25:40	2:01:42
65	Ashley Zaccaro	F	F30-34	2	4:59:01	0:33:15	2:36:15	1:41:45
66	Yaniv Shnaider	M	M35-39	16	4:59:08	0:25:26	2:41:37	1:44:06
67	Paul Torres	M	M45-49	4	4:59:10	0:23:51	2:38:32	1:49:45
68	Nils Andreas Reckemeier	M	M30-34	13	5:00:00	0:27:17	2:42:13	1:43:17
69	Michael Quintos	M	M35-39	17	5:00:06	0:32:38	2:36:00	1:44:46
70	Naested Smit	M	M25-29	13	5:00:38	0:25:08	2:43:29	1:44:38
71	Greg Decker	M	M35-39	18	5:00:58	0:36:39	2:30:13	1:45:53
72	Michael Dasilva	M	M35-39	19	5:01:24	0:35:46	2:26:55	1:50:01
73	Volker Rose	M	M55-59	1	5:02:10	0:33:44	2:42:44	1:37:04
74	Matthew Ruvinov	M	M25-29	14	5:02:21	0:33:08	2:38:37	1:43:03
75	Preston Stephens	M	M35-39	20	5:02:25	0:32:35	2:35:25	1:45:42
76	Becker Meylor	M	M35-39	21	5:02:35	0:30:52	2:28:42	1:54:51
77	Nikolas Adair	M	M35-39	22	5:02:37	0:30:20	2:34:02	1:49:29
78	Alexandra Lorenz	F	F25-29	2	5:03:01	0:27:14	2:38:14	1:51:26
79	River Elms	M	M25-29	15	5:03:05	0:23:45	2:47:48	1:41:47
80	Kristen Radtke	F	F35-39	1	5:03:08	0:31:21	2:42:31	1:42:13
81	Brian Patterson	M	M50-54	2	5:03:37	0:29:55	2:37:47	1:47:42
82	Alexander Nunn	M	M25-29	16	5:04:02	0:28:50	2:35:44	1:46:55
83	Chris Ziomek	M	M35-39	23	5:04:06	0:33:37	2:39:46	1:44:23
84	Laura Bardsley	F	F30-34	3	5:04:10	0:29:58	2:39:54	1:45:06
85	Carter Wehrer	M	M35-39	24	5:04:16	0:33:39	2:32:20	1:50:42
86	Matthew Davidson	M	M50-54	3	5:04:17	0:31:40	2:36:20	1:48:55
87	Austin Davis	M	M35-39	25	5:04:40	0:31:14	2:39:25	1:44:43
88	Andy Wright	M	M30-34	14	5:04:57	0:34:07	2:35:38	1:48:26
89	Bob Larue	M	M40-44	12	5:05:34	0:38:12	2:34:21	1:45:40
90	Eric Markman	M	M25-29	17	5:05:39	0:35:25	2:43:12	1:39:08
91	Maggie Benhart	F	F30-34	4	5:05:42	0:31:19	2:39:12	1:48:43
92	Westley Schmidt	M	M25-29	18	5:05:52	0:32:45	2:41:44	1:42:33
93	Bryan Shoda	M	M30-34	15	5:05:56	0:28:29	2:43:44	1:46:17
94	Bobby Morales	M	M35-39	26	5:06:05	0:31:37	2:32:45	1:51:47
95	Robert Nierzwicki	M	M45-49	5	5:07:22	0:31:11	2:40:59	1:44:36
96	Adam Chappelle	M	M30-34	16	5:07:44	0:30:24	2:34:38	1:56:22
97	Tom Mcgovern	M	M30-34	17	5:07:48	0:32:05	2:30:01	1:59:19
98	Matt Andrews	M	M35-39	27	5:08:02	0:26:00	2:37:58	1:55:16
99	Vilis Vuskalns	M	M25-29	19	5:08:06	0:26:01	2:21:47	2:13:53
100	Cole Carter	M	M35-39	28	5:08:27	0:31:14	2:31:21	1:59:15
101	Alexander Schneider	M	M25-29	20	5:09:09	0:31:50	2:42:25	1:46:27
102	Ian Selissen	M	M18-24	5	5:09:45	0:30:09	2:48:14	1:44:04
103	Jonathan Wong	M	M25-29	21	5:09:53	0:32:32	2:33:40	1:56:10
104	Josh Freund	M	M40-44	13	5:10:01	0:34:41	2:34:35	1:50:53
105	Ryan Warren	M	M40-44	14	5:10:36	0:30:14	2:36:49	1:55:57
106	Steven Green	M	M25-29	22	5:10:38	0:31:30	2:38:05	1:55:15
107	Kamil Lazarczuk	M	M40-44	15	5:10:39	0:33:30	2:28:23	2:00:57
108	Bob Schaller	M	M60-64	2	5:10:49	0:36:44	2:40:38	1:44:25
109	Jacopo Bernardini	M	M30-34	18	5:11:05	0:33:30	2:38:57	1:50:48
110	Carlos Rios	M	M35-39	29	5:11:29	0:38:53	2:39:23	1:46:00
111	Nick Johnson	M	M25-29	23	5:12:02	0:30:02	2:38:46	1:55:03
112	Tom Smith	M	M50-54	4	5:12:04	0:31:57	2:35:44	1:55:37
113	Scott Wensler	M	M35-39	30	5:12:23	0:34:22	2:39:23	1:52:53
114	Thomas Pilliod	M	M35-39	31	5:12:30	0:24:56	2:34:57	2:06:15
115	Elizabeth Waterstraat	F	F50-54	1	5:13:37	0:30:02	2:53:16	1:42:26
116	Matt Petersen	M	M45-49	6	5:13:41	0:31:36	2:40:55	1:51:00
117	Michael Markley	M	M50-54	5	5:14:15	0:34:07	2:35:49	1:57:24
118	Brandon Lavery	M	M30-34	19	5:14:37	0:33:57	2:40:15	1:52:25
119	Sergio Pavan	M	M30-34	20	5:14:38	0:32:11	2:38:22	1:55:33
120	Brik Volk	M	M55-59	2	5:14:46	0:28:01	2:37:48	2:00:24
121	Mike Wente	M	M50-54	6	5:14:53	0:34:01	2:38:03	1:52:12
122	Juan Peralta	M	M35-39	32	5:14:59	0:34:17	2:31:45	2:01:27
123	Jon Bricker	M	M30-34	21	5:15:05	0:32:31	2:42:41	1:47:25
124	Ken Johnson	M	M35-39	33	5:15:17	0:37:27	2:40:01	1:50:06
125	Jack Gabriel	M	M25-29	24	5:15:42	0:25:26	2:43:04	1:59:00
126	John Shelton	M	M30-34	22	5:16:01	0:31:46	2:33:24	2:02:37
127	Christopher Araujo	M	M18-24	6	5:16:10	0:28:04	2:33:50	2:06:07
128	Kelsie Mothersead	F	F25-29	3	5:16:22	0:28:47	2:49:14	1:51:34
129	Brad Erickson	M	M50-54	7	5:16:31	0:30:20	2:35:35	2:01:43
130	Jesse Kieffer	M	M45-49	7	5:16:35	0:31:58	2:36:40	2:00:18
131	Sarah Lancour	F	F35-39	2	5:16:55	0:34:43	2:40:14	1:51:47
132	Mark Smith	M	M35-39	34	5:17:08	0:32:10	2:37:22	1:56:43
133	Glenn Goodman	M	M55-59	3	5:17:09	0:30:52	2:46:55	1:52:14
134	Rian O'Connor	M	M18-24	7	5:17:28	0:34:49	2:41:23	1:53:23
135	Mauricio Ferreira De Goes	M	M50-54	8	5:17:28	0:32:34	2:41:20	1:52:23
136	Mary Tobiason	F	F55-59	1	5:17:32	0:32:10	2:45:05	1:51:26
137	Tarek Jazmati	M	M35-39	35	5:18:22	0:36:37	2:45:51	1:44:40
138	David Alexander	M	M35-39	36	5:18:45	0:31:47	2:46:03	1:52:34
139	Jordan Hertz	M	M25-29	25	5:18:47	0:35:52	2:42:17	1:51:22
140	Paul Schoolmeesters	M	M40-44	16	5:19:22	0:38:45	2:47:58	1:44:19
141	Anton Zhadovich	M	M35-39	37	5:19:24	0:29:20	2:36:48	2:04:04
142	Clay Geary	M	M25-29	26	5:19:37	0:29:41	2:36:47	2:06:17
143	Barend Wurth	M	M50-54	9	5:19:53	0:34:33	2:42:01	1:53:06
144	Tyler Korn	M	M18-24	8	5:20:17	0:29:35	2:38:57	2:04:32
145	Matt Morrison	M	M40-44	17	5:20:20	0:27:37	2:32:47	2:06:12
146	Nick Burgess	M	M25-29	27	5:20:23	0:36:25	2:42:34	1:53:11
147	Vitalii Kostyrko	M	M30-34	23	5:20:34	0:34:21	2:38:47	1:58:08
148	Erik Hubbard	M	M45-49	8	5:20:47	0:34:44	2:36:15	2:00:19
149	Matthew Hagan	M	M30-34	24	5:20:57	0:28:21	2:49:34	1:50:38
150	Markus Wirsing	M	M45-49	9	5:21:14	0:31:25	2:42:00	1:57:52
151	Justin Brown	M	M40-44	18	5:21:31	0:36:23	2:33:09	2:02:49
152	Zachary Otto	M	M25-29	28	5:21:47	0:29:04	2:36:39	2:08:08
153	Tylynn Ludwig	F	F30-34	5	5:21:51	0:32:50	2:44:38	1:57:51
154	Jeremy Wiggins	M	M40-44	19	5:22:08	0:37:42	2:45:16	1:50:35
155	Ricardo Arturo Briceño Gonzalez	M	M25-29	29	5:22:49	0:25:36	2:56:44	1:54:27
156	Enrique Sanchez	M	M50-54	10	5:22:53	0:28:46	2:43:14	2:03:18
157	Garrick Gan	M	M30-34	25	5:23:02	0:32:58	2:46:35	1:51:05
158	Max Metcalf	M	M18-24	9	5:23:39	0:39:11	2:45:54	1:47:13
159	Christopher Lawson	M	M25-29	30	5:23:41	0:34:49	2:45:59	1:50:36
160	Jason Hohulin	M	M40-44	20	5:24:03	0:36:47	2:40:27	1:57:41
161	Mariana Garcia Torres	F	F35-39	3	5:24:03	0:33:49	3:00:24	1:43:51
162	Nichifor Barcari	M	M35-39	38	5:24:18	0:34:32	2:47:38	1:53:35
163	Greg Dietz	M	M40-44	21	5:24:32	0:43:08	2:42:38	1:50:10
164	Christopher Kreitlow	M	M25-29	31	5:24:38	0:36:01	2:54:03	1:44:35
165	Kurt Bowers	M	M60-64	3	5:24:54	0:31:02	2:53:48	1:50:13
166	Phil Martino	M	M45-49	10	5:25:14	0:34:10	2:55:15	1:46:17
167	Mark Southgate	M	M55-59	4	5:25:17	0:31:43	2:45:13	1:57:37
168	Sara Hektoen	F	F45-49	2	5:25:46	0:31:15	2:50:34	1:56:59
169	Carlos Gonzalez	M	M45-49	11	5:25:48	0:33:08	2:49:59	1:55:02
170	Andrew Heimer	M	M35-39	39	5:25:49	0:33:35	2:50:04	1:53:34
171	Joseph Russo	M	M30-34	26	5:25:55	0:30:07	3:02:22	1:45:41
172	Carlos Trejo	M	M35-39	40	5:26:25	0:41:08	2:41:34	1:54:23
173	Sergio Barbone	M	M35-39	41	5:26:26	0:33:43	2:51:26	1:51:16
174	Malachi Lehman	M	M25-29	32	5:26:28	0:27:55	2:36:35	2:14:53
175	Ivens Souza	M	M40-44	22	5:26:40	0:33:23	2:50:49	1:53:57
176	Kurt Schreiber	M	M35-39	42	5:26:52	0:31:08	2:36:22	2:12:24
177	Marty Cawley	M	M35-39	43	5:26:53	0:34:41	2:49:18	1:55:02
178	Nathan Schingoethe	M	M30-34	27	5:26:59	0:27:05	2:50:53	1:56:28
179	Dheeraj Bandaru	M	M18-24	10	5:27:03	0:33:52	2:49:14	1:53:59
180	Paul Kovacs	M	M40-44	23	5:27:22	0:35:05	2:43:25	1:57:49
181	Matthias Kemmeren	M	M45-49	12	5:27:43	0:34:08	2:56:19	1:47:50
182	Jack Feenstra	M	M18-24	11	5:28:06	0:32:06	2:39:37	2:08:32
183	Michael Craddick	M	M35-39	44	5:28:22	0:29:41	2:41:13	2:10:19
184	Chris Hall	M	M45-49	13	5:28:26	0:37:06	2:47:33	1:53:46
185	Torey Loeb	F	F25-29	4	5:28:27	0:32:26	3:08:07	1:39:34
186	Merri Daane	F	F35-39	4	5:28:33	0:25:47	2:35:55	2:19:17
187	Ryan Korn	M	M40-44	24	5:28:36	0:36:06	2:55:54	1:47:52
188	David Braun	M	M45-49	14	5:28:40	0:26:08	2:40:15	2:13:26
189	Mary Baxter Reid	F	F40-44	3	5:28:43	0:37:30	2:53:52	1:47:19
190	Bobby Collins	M	M40-44	25	5:28:52	0:35:53	2:47:39	1:57:19
191	Matthew Melick	M	M40-44	26	5:29:05	0:44:19	2:37:27	1:53:45
192	Stephen Alexander	M	M35-39	45	5:29:38	0:30:21	2:48:14	2:01:49
193	Jeremy Bauer	M	M30-34	28	5:29:39	0:32:54	2:50:16	1:59:22
194	David Stenger	M	M45-49	15	5:29:54	0:35:26	2:42:13	2:00:42
195	Christian Evans	M	M65-69	1	5:29:56	0:35:14	2:47:03	2:00:26
196	Andrzej Lawniczak	M	M40-44	27	5:30:19	0:28:07	2:42:41	2:05:06
197	Kinzie Reischl	F	F18-24	1	5:30:22	0:26:30	3:02:56	1:52:52
198	Tyler Winger	M	M30-34	29	5:30:32	0:34:33	2:54:46	1:50:21
199	Richard Rainey	M	M55-59	5	5:30:33	0:32:34	2:40:19	2:06:17
200	Jackson Hatch	M	M18-24	12	5:30:49	0:28:15	2:59:55	1:54:08
201	Ken Love	M	M35-39	46	5:31:19	0:27:27	2:43:18	2:08:55
202	Ted Shue	M	M55-59	6	5:31:30	0:31:31	2:40:21	2:06:42
203	Katherine Chabot-Boucher	F	F50-54	2	5:31:41	0:33:38	2:55:36	1:52:11
204	Bryan Palmer	M	M40-44	28	5:31:56	0:31:53	2:40:52	2:08:49
205	Eric Kofahl	M	M35-39	47	5:31:57	0:39:22	2:33:02	2:11:28
206	Derek Cruse	M	M18-24	13	5:32:06	0:27:39	2:53:12	2:02:39
207	Natalie Kwortnik	F	F18-24	2	5:32:18	0:33:56	2:45:40	1:58:55
208	Hawnwan Moy	M	M40-44	29	5:32:32	0:35:46	2:38:21	2:10:11
209	John Stoklas	M	M18-24	14	5:32:41	0:27:05	3:07:33	1:48:30
210	Richard Clark	M	M40-44	30	5:32:49	0:31:52	2:48:34	2:03:54
211	William Kamps	M	M25-29	33	5:32:52	0:23:33	3:04:50	1:57:24
212	Sue Pierson	F	F60-64	1	5:33:01	0:36:57	2:55:45	1:52:20
213	Trey Kueper	M	M18-24	15	5:33:01	0:34:02	2:36:33	2:14:17
214	Andrew Reedy	M	M30-34	30	5:33:06	0:32:53	2:48:08	2:02:55
215	Kyle Engnell	M	M35-39	48	5:33:08	0:34:53	2:31:48	2:16:08
216	Noah Van Dyke	M	M25-29	34	5:33:13	0:32:50	2:42:20	2:06:54
217	Travis Reid	M	M40-44	31	5:33:33	0:37:30	2:54:05	1:53:09
218	Paul Gavin	M	M45-49	16	5:33:35	0:35:54	2:44:53	2:01:19
219	Hunter Wyer	M	M30-34	31	5:33:41	0:35:11	2:51:52	1:56:02
220	Ryan Boggiano	M	M40-44	32	5:33:53	0:36:44	2:45:05	2:03:12
221	Bryan Monzon	M	M45-49	17	5:34:20	0:28:54	2:43:07	2:13:50
222	Andre Fernandes	M	M40-44	33	5:34:45	0:31:05	2:38:48	2:17:50
